*r,szn,t,MWh
p40,wint,2024,26.0294726
p40,wint,2026,38.83871079
p40,wint,2028,55.73753483
p40,wint,2030,78.17652455
p40,wint,2032,116.9595391
p40,wint,2034,167.627927
p40,wint,2036,231.7867338
p40,wint,2038,310.3547837
p40,wint,2040,403.3828476
p40,wint,2042,472.9651088
p40,wint,2044,545.0086754
p40,wint,2046,617.7019056
p40,wint,2048,689.0632293
p40,wint,2050,757.1017207
p40,spri,2012,0.284732604
p40,spri,2014,1.119779778
p40,spri,2016,2.765417577
p40,spri,2018,5.589676995
p40,spri,2020,10.07317854
p40,spri,2022,16.53768521
p40,spri,2024,26.0294726
p40,spri,2026,38.83871079
p40,spri,2028,55.73753483
p40,spri,2030,78.17652455
p40,spri,2032,116.9595391
p40,spri,2034,167.627927
p40,spri,2036,231.7867338
p40,spri,2038,310.3547837
p40,spri,2040,403.3828476
p40,spri,2042,472.9651088
p40,spri,2044,545.0086754
p40,spri,2046,617.7019056
p40,spri,2048,689.0632293
p40,spri,2050,757.1017207
p41,summ,2012,0.494643073
p41,summ,2014,1.94530343
p41,summ,2016,4.804137746
p41,summ,2018,9.710496694
p41,summ,2020,17.49932367
p41,summ,2022,28.72959165
p41,summ,2024,45.21891119
p41,summ,2026,67.47137143
p41,summ,2028,96.82834056
p41,summ,2030,135.8097944
p41,summ,2032,203.1844092
p41,summ,2034,291.2065282
p41,summ,2036,402.6644678
p41,summ,2038,539.1544277
p41,summ,2040,700.7646079
p41,summ,2042,821.6442792
p41,summ,2044,946.7997785
p41,summ,2046,1073.083886
p41,summ,2048,1197.05418
p41,summ,2050,1315.251984
p41,fall,2012,0.494643073
p41,fall,2014,1.94530343
p41,fall,2016,4.804137746
p41,fall,2018,9.710496694
p41,fall,2020,17.49932367
p41,fall,2022,28.72959165
p41,fall,2024,45.21891119
p41,fall,2026,67.47137143
p41,fall,2028,96.82834056
p41,fall,2030,135.8097944
p41,fall,2032,203.1844092
p41,fall,2034,291.2065282
p41,fall,2036,402.6644678
p41,fall,2038,539.1544277
p41,fall,2040,700.7646079
p41,fall,2042,821.6442792
p41,fall,2044,946.7997785
p41,fall,2046,1073.083886
p41,fall,2048,1197.05418
p41,fall,2050,1315.251984
p41,wint,2012,0.494643073
p41,wint,2014,1.94530343
p41,wint,2016,4.804137746
p41,wint,2018,9.710496694
p41,wint,2020,17.49932367
p41,wint,2022,28.72959165
p41,wint,2024,45.21891119
p41,wint,2026,67.47137143
p41,wint,2028,96.82834056
p41,wint,2030,135.8097944
p41,wint,2032,203.1844092
p41,wint,2034,291.2065282
p41,wint,2036,402.6644678
p41,wint,2038,539.1544277
p41,wint,2040,700.7646079
p41,wint,2042,821.6442792
p41,wint,2044,946.7997785
p41,wint,2046,1073.083886
p41,wint,2048,1197.05418
p41,wint,2050,1315.251984
p41,spri,2012,0.494643073
p41,spri,2014,1.94530343
p41,spri,2016,4.804137746
p41,spri,2018,9.710496694
p41,spri,2020,17.49932367
p41,spri,2022,28.72959165
p41,spri,2024,45.21891119
p41,spri,2026,67.47137143
p41,spri,2028,96.82834056
p41,spri,2030,135.8097944
p41,spri,2032,203.1844092
p41,spri,2034,291.2065282
p41,spri,2036,402.6644678
p41,spri,2038,539.1544277
p41,spri,2040,700.7646079
p41,spri,2042,821.6442792
p41,spri,2044,946.7997785
p41,spri,2046,1073.083886
p41,spri,2048,1197.05418
p41,spri,2050,1315.251984
p42,summ,2012,0.122739736
p42,summ,2014,0.488851729
p42,summ,2016,1.222355655
p42,summ,2018,2.500925215
p42,summ,2020,4.561004413
p42,summ,2022,7.576013402
p42,summ,2024,12.06181538
p42,summ,2026,18.20086914
p42,summ,2028,26.41010642
p42,summ,2030,37.44541076
p42,summ,2032,56.62107285
p42,summ,2034,82.00103557
p42,summ,2036,114.5558472
p42,summ,2038,154.9381061
p42,summ,2040,203.3845623
p42,summ,2042,240.7966719
p42,summ,2044,280.1427141
p42,summ,2046,320.5042265
p42,summ,2048,360.8529584
p42,summ,2050,400.1014641
p42,fall,2012,0.122739736
p42,fall,2014,0.488851729
p42,fall,2016,1.222355655
p42,fall,2018,2.500925215
p42,fall,2020,4.561004413
p42,fall,2022,7.576013402
p42,fall,2024,12.06181538
p42,fall,2026,18.20086914
p42,fall,2028,26.41010642
p42,fall,2030,37.44541076
p42,fall,2032,56.62107285
p42,fall,2034,82.00103557
p42,fall,2036,114.5558472
p42,fall,2038,154.9381061
p42,fall,2040,203.3845623
p42,fall,2042,240.7966719
p42,fall,2044,280.1427141
p42,fall,2046,320.5042265
p42,fall,2048,360.8529584
p42,fall,2050,400.1014641
p42,wint,2012,0.122739736
p42,wint,2014,0.488851729
p42,wint,2016,1.222355655
p42,wint,2018,2.500925215
p42,wint,2020,4.561004413
p42,wint,2022,7.576013402
p42,wint,2024,12.06181538
p42,wint,2026,18.20086914
p42,wint,2028,26.41010642
p42,wint,2030,37.44541076
p42,wint,2032,56.62107285
p42,wint,2034,82.00103557
p42,wint,2036,114.5558472
p42,wint,2038,154.9381061
p42,wint,2040,203.3845623
p42,wint,2042,240.7966719
p42,wint,2044,280.1427141
p42,wint,2046,320.5042265
p42,wint,2048,360.8529584
p42,wint,2050,400.1014641
p42,spri,2012,0.122739736
p42,spri,2014,0.488851729
p42,spri,2016,1.222355655
p42,spri,2018,2.500925215
p42,spri,2020,4.561004413
p42,spri,2022,7.576013402
p42,spri,2024,12.06181538
p42,spri,2026,18.20086914
p42,spri,2028,26.41010642
p42,spri,2030,37.44541076
p42,spri,2032,56.62107285
p42,spri,2034,82.00103557
p42,spri,2036,114.5558472
p42,spri,2038,154.9381061
p42,spri,2040,203.3845623
p42,spri,2042,240.7966719
p42,spri,2044,280.1427141
p42,spri,2046,320.5042265
p42,spri,2048,360.8529584
p42,spri,2050,400.1014641
p43,summ,2012,2.237386428
p43,summ,2014,8.911133932
p43,summ,2016,22.28196059
p43,summ,2018,45.58862786
p43,summ,2020,83.14120373
p43,summ,2022,138.100913
p43,summ,2024,219.8712737
p43,summ,2026,331.7782735
p43,summ,2028,481.4220378
p43,summ,2030,682.5813446
p43,summ,2032,1032.128831
p43,summ,2034,1494.772683
p43,summ,2036,2088.20474
p43,summ,2038,2824.321022
p43,summ,2040,3707.437179
p43,summ,2042,4389.411485
p43,summ,2044,5106.638879
p43,summ,2046,5842.376981
p43,summ,2048,6577.882109
p43,summ,2050,7293.331541
p43,fall,2012,2.237386428
p43,fall,2014,8.911133932
p43,fall,2016,22.28196059
p43,fall,2018,45.58862786
p43,fall,2020,83.14120373
p43,fall,2022,138.100913
p43,fall,2024,219.8712737
p43,fall,2026,331.7782735
p43,fall,2028,481.4220378
p43,fall,2030,682.5813446
p43,fall,2032,1032.128831
p43,fall,2034,1494.772683
p43,fall,2036,2088.20474
p43,fall,2038,2824.321022
p43,fall,2040,3707.437179
p43,fall,2042,4389.411485
p43,fall,2044,5106.638879
p43,fall,2046,5842.376981
p43,fall,2048,6577.882109
p43,fall,2050,7293.331541
p43,wint,2012,2.237386428
p43,wint,2014,8.911133932
p43,wint,2016,22.28196059
p43,wint,2018,45.58862786
p43,wint,2020,83.14120373
p43,wint,2022,138.100913
p43,wint,2024,219.8712737
p43,wint,2026,331.7782735
p43,wint,2028,481.4220378
p43,wint,2030,682.5813446
p43,wint,2032,1032.128831
p43,wint,2034,1494.772683
p43,wint,2036,2088.20474
p43,wint,2038,2824.321022
p43,wint,2040,3707.437179
p43,wint,2042,4389.411485
p43,wint,2044,5106.638879
p43,wint,2046,5842.376981
p43,wint,2048,6577.882109
p43,wint,2050,7293.331541
p43,spri,2012,2.237386428
p43,spri,2014,8.911133932
p43,spri,2016,22.28196059
p43,spri,2018,45.58862786
p43,spri,2020,83.14120373
p43,spri,2022,138.100913
p43,spri,2024,219.8712737
p43,spri,2026,331.7782735
p43,spri,2028,481.4220378
p43,spri,2030,682.5813446
p43,spri,2032,1032.128831
p43,spri,2034,1494.772683
p43,spri,2036,2088.20474
p43,spri,2038,2824.321022
p43,spri,2040,3707.437179
p43,spri,2042,4389.411485
p43,spri,2044,5106.638879
p43,spri,2046,5842.376981
p43,spri,2048,6577.882109
p43,spri,2050,7293.331541
p44,summ,2012,0.071568119
p44,summ,2014,0.285043784
p44,summ,2016,0.712741433
p44,summ,2018,1.458260543
p44,summ,2020,2.659468876
p44,summ,2022,4.417485717
p44,summ,2024,7.033104921
p44,summ,2026,10.61271611
p44,summ,2028,15.39942734
p44,summ,2030,21.83398556
p44,summ,2032,33.01509215
p44,summ,2034,47.81385462
p44,summ,2036,66.79618844
p44,summ,2038,90.34261615
p44,summ,2040,118.591184
p44,summ,2042,140.405752
p44,summ,2044,163.3479737
p44,summ,2046,186.8823044
p44,summ,2048,210.4091829
p44,summ,2050,233.2945322
p44,fall,2012,0.071568119
p44,fall,2014,0.285043784
p44,fall,2016,0.712741433
p44,fall,2018,1.458260543
p44,fall,2020,2.659468876
p44,fall,2022,4.417485717
p44,fall,2024,7.033104921
p44,fall,2026,10.61271611
p44,fall,2028,15.39942734
p44,fall,2030,21.83398556
p44,fall,2032,33.01509215
p44,fall,2034,47.81385462
p44,fall,2036,66.79618844
p44,fall,2038,90.34261615
p44,fall,2040,118.591184
p44,fall,2042,140.405752
p44,fall,2044,163.3479737
p44,fall,2046,186.8823044
p44,fall,2048,210.4091829
p44,fall,2050,233.2945322
p44,wint,2012,0.071568119
p44,wint,2014,0.285043784
p44,wint,2016,0.712741433
p44,wint,2018,1.458260543
p44,wint,2020,2.659468876
p44,wint,2022,4.417485717
p44,wint,2024,7.033104921
p44,wint,2026,10.61271611
p44,wint,2028,15.39942734
p44,wint,2030,21.83398556
p44,wint,2032,33.01509215
p44,wint,2034,47.81385462
p44,wint,2036,66.79618844
p44,wint,2038,90.34261615
p44,wint,2040,118.591184
p44,wint,2042,140.405752
p44,wint,2044,163.3479737
p44,wint,2046,186.8823044
p44,wint,2048,210.4091829
p44,wint,2050,233.2945322
p44,spri,2012,0.071568119
p44,spri,2014,0.285043784
p44,spri,2016,0.712741433
p44,spri,2018,1.458260543
p44,spri,2020,2.659468876
p44,spri,2022,4.417485717
p44,spri,2024,7.033104921
p44,spri,2026,10.61271611
p44,spri,2028,15.39942734
p44,spri,2030,21.83398556
p44,spri,2032,33.01509215
p44,spri,2034,47.81385462
p44,spri,2036,66.79618844
p44,spri,2038,90.34261615
p44,spri,2040,118.591184
p44,spri,2042,140.405752
p44,spri,2044,163.3479737
p44,spri,2046,186.8823044
p44,spri,2048,210.4091829
p44,spri,2050,233.2945322
p45,summ,2012,0.334706176
p45,summ,2014,1.313135007
p45,summ,2016,3.231980717
p45,summ,2018,6.504468498
p45,summ,2020,11.65973773
p45,summ,2022,19.02298805
p45,summ,2024,29.72523377
p45,summ,2026,43.99051289
p45,summ,2028,62.55172192
p45,summ,2030,86.84244837
p45,summ,2032,128.470011
p45,summ,2034,181.8747697
p45,summ,2036,248.1405985
p45,summ,2038,327.4737428
p45,summ,2040,419.0223465
p45,summ,2042,483.1083604
p45,summ,2044,546.7245741
p45,summ,2046,607.7806716
p45,summ,2048,664.1013903
p45,summ,2050,713.7358367
p45,fall,2012,0.334706176
p45,fall,2014,1.313135007
p45,fall,2016,3.231980717
p45,fall,2018,6.504468498
p45,fall,2020,11.65973773
p45,fall,2022,19.02298805
p45,fall,2024,29.72523377
p45,fall,2026,43.99051289
p45,fall,2028,62.55172192
p45,fall,2030,86.84244837
p45,fall,2032,128.470011
p45,fall,2034,181.8747697
p45,fall,2036,248.1405985
p45,fall,2038,327.4737428
p45,fall,2040,419.0223465
p45,fall,2042,483.1083604
p45,fall,2044,546.7245741
p45,fall,2046,607.7806716
p45,fall,2048,664.1013903
p45,fall,2050,713.7358367
p45,wint,2012,0.334706176
p45,wint,2014,1.313135007
p45,wint,2016,3.231980717
p45,wint,2018,6.504468498
p45,wint,2020,11.65973773
p45,wint,2022,19.02298805
p45,wint,2024,29.72523377
p45,wint,2026,43.99051289
p45,wint,2028,62.55172192
p45,wint,2030,86.84244837
p45,wint,2032,128.470011
p45,wint,2034,181.8747697
p45,wint,2036,248.1405985
p45,wint,2038,327.4737428
p45,wint,2040,419.0223465
p45,wint,2042,483.1083604
p45,wint,2044,546.7245741
p45,wint,2046,607.7806716
p45,wint,2048,664.1013903
p45,wint,2050,713.7358367
p45,spri,2012,0.334706176
p45,spri,2014,1.313135007
p45,spri,2016,3.231980717
p45,spri,2018,6.504468498
p45,spri,2020,11.65973773
p45,spri,2022,19.02298805
p45,spri,2024,29.72523377
p45,spri,2026,43.99051289
p45,spri,2028,62.55172192
p45,spri,2030,86.84244837
p45,spri,2032,128.470011
p45,spri,2034,181.8747697
p45,spri,2036,248.1405985
p45,spri,2038,327.4737428
p45,spri,2040,419.0223465
p45,spri,2042,483.1083604
p45,spri,2044,546.7245741
p45,spri,2046,607.7806716
p45,spri,2048,664.1013903
p45,spri,2050,713.7358367
p46,summ,2012,0.379128965
p46,summ,2014,1.498688806
p46,summ,2016,3.719997862
p46,summ,2018,7.556843417
p46,summ,2020,13.68570318
p46,summ,2022,22.57833936
p46,summ,2024,35.7088194
p46,summ,2026,53.53511426
p46,summ,2028,77.19027969
p46,summ,2030,108.7687618
p46,summ,2032,163.4761794
p46,summ,2034,235.3581677
p46,summ,2036,326.8996445
p46,summ,2038,439.644176
p46,summ,2040,573.9275068
p46,summ,2042,675.8345758
p46,summ,2044,782.1083283
p46,summ,2046,890.1648989
p46,summ,2048,997.1485612
p46,summ,2050,1100.122292
p46,fall,2012,0.379128965
p46,fall,2014,1.498688806
p46,fall,2016,3.719997862
p46,fall,2018,7.556843417
p46,fall,2020,13.68570318
p46,fall,2022,22.57833936
p46,fall,2024,35.7088194
p46,fall,2026,53.53511426
p46,fall,2028,77.19027969
p46,fall,2030,108.7687618
p46,fall,2032,163.4761794
p46,fall,2034,235.3581677
p46,fall,2036,326.8996445
p46,fall,2038,439.644176
p46,fall,2040,573.9275068
p46,fall,2042,675.8345758
p46,fall,2044,782.1083283
p46,fall,2046,890.1648989
p46,fall,2048,997.1485612
p46,fall,2050,1100.122292
p46,wint,2012,0.379128965
p46,wint,2014,1.498688806
p46,wint,2016,3.719997862
p46,wint,2018,7.556843417
p46,wint,2020,13.68570318
p46,wint,2022,22.57833936
p46,wint,2024,35.7088194
p46,wint,2026,53.53511426
p46,wint,2028,77.19027969
p46,wint,2030,108.7687618
p46,wint,2032,163.4761794
p46,wint,2034,235.3581677
p46,wint,2036,326.8996445
p46,wint,2038,439.644176
p46,wint,2040,573.9275068
p46,wint,2042,675.8345758
p46,wint,2044,782.1083283
p46,wint,2046,890.1648989
p46,wint,2048,997.1485612
p46,wint,2050,1100.122292
p46,spri,2012,0.379128965
p46,spri,2014,1.498688806
p46,spri,2016,3.719997862
p46,spri,2018,7.556843417
p46,spri,2020,13.68570318
p46,spri,2022,22.57833936
p46,spri,2024,35.7088194
p46,spri,2026,53.53511426
p46,spri,2028,77.19027969
p46,spri,2030,108.7687618
p46,spri,2032,163.4761794
p46,spri,2034,235.3581677
p46,spri,2036,326.8996445
p46,spri,2038,439.644176
p46,spri,2040,573.9275068
p46,spri,2042,675.8345758
p46,spri,2044,782.1083283
p46,spri,2046,890.1648989
p46,spri,2048,997.1485612
p46,spri,2050,1100.122292
p47,summ,2012,0.113881548
p47,summ,2014,0.450431926
p47,summ,2016,1.118683842
p47,summ,2018,2.273773463
p47,summ,2020,4.120139223
p47,summ,2022,6.800958958
p47,summ,2024,10.7617566
p47,summ,2026,16.1425277
p47,summ,2028,23.2871797
p47,summ,2030,32.83036997
p47,summ,2032,49.36736171
p47,summ,2034,71.10900568
p47,summ,2036,98.81352384
p47,summ,2038,132.9554395
p47,summ,2040,173.644709
p47,summ,2042,204.5695884
p47,summ,2044,236.8431151
p47,summ,2046,269.6833277
p47,summ,2048,302.2250553
p47,summ,2050,333.5763696
p47,fall,2012,0.113881548
p47,fall,2014,0.450431926
p47,fall,2016,1.118683842
p47,fall,2018,2.273773463
p47,fall,2020,4.120139223
p47,fall,2022,6.800958958
p47,fall,2024,10.7617566
p47,fall,2026,16.1425277
p47,fall,2028,23.2871797
p47,fall,2030,32.83036997
p47,fall,2032,49.36736171
p47,fall,2034,71.10900568
p47,fall,2036,98.81352384
p47,fall,2038,132.9554395
p47,fall,2040,173.644709
p47,fall,2042,204.5695884
p47,fall,2044,236.8431151
p47,fall,2046,269.6833277
p47,fall,2048,302.2250553
p47,fall,2050,333.5763696
p47,wint,2012,0.113881548
p47,wint,2014,0.450431926
p47,wint,2016,1.118683842
p47,wint,2018,2.273773463
p47,wint,2020,4.120139223
p47,wint,2022,6.800958958
p47,wint,2024,10.7617566
p47,wint,2026,16.1425277
p47,wint,2028,23.2871797
p47,wint,2030,32.83036997
p47,wint,2032,49.36736171
p47,wint,2034,71.10900568
p47,wint,2036,98.81352384
p47,wint,2038,132.9554395
p47,wint,2040,173.644709
p47,wint,2042,204.5695884
p47,wint,2044,236.8431151
p47,wint,2046,269.6833277
p47,wint,2048,302.2250553
p47,wint,2050,333.5763696
p47,spri,2012,0.113881548
p47,spri,2014,0.450431926
p47,spri,2016,1.118683842
p47,spri,2018,2.273773463
p47,spri,2020,4.120139223
p47,spri,2022,6.800958958
p47,spri,2024,10.7617566
p47,spri,2026,16.1425277
p47,spri,2028,23.2871797
p47,spri,2030,32.83036997
p47,spri,2032,49.36736171
p47,spri,2034,71.10900568
p47,spri,2036,98.81352384
p47,spri,2038,132.9554395
p47,spri,2040,173.644709
p47,spri,2042,204.5695884
p47,spri,2044,236.8431151
p47,spri,2046,269.6833277
p47,spri,2048,302.2250553
p47,spri,2050,333.5763696
p48,summ,2012,0.410705825
p48,summ,2014,1.660121742
p48,summ,2016,4.210059426
p48,summ,2018,8.730397
p48,summ,2020,16.12820812
p48,summ,2022,27.12128329
p48,summ,2024,43.69259907
p48,summ,2026,66.67992583
p48,summ,2028,97.81141014
p48,summ,2030,140.1335253
p48,summ,2032,214.0310326
p48,summ,2034,312.9698837
p48,summ,2036,441.3013239
p48,summ,2038,602.2250015
p48,summ,2040,797.3840927
p48,summ,2042,951.9469599
p48,summ,2044,1116.438346
p48,summ,2046,1287.240295
p48,summ,2048,1460.222775
p48,summ,2050,1630.839209
p48,fall,2012,0.410705825
p48,fall,2014,1.660121742
p48,fall,2016,4.210059426
p48,fall,2018,8.730397
p48,fall,2020,16.12820812
p48,fall,2022,27.12128329
p48,fall,2024,43.69259907
p48,fall,2026,66.67992583
p48,fall,2028,97.81141014
p48,fall,2030,140.1335253
p48,fall,2032,214.0310326
p48,fall,2034,312.9698837
p48,fall,2036,441.3013239
p48,fall,2038,602.2250015
p48,fall,2040,797.3840927
p48,fall,2042,951.9469599
p48,fall,2044,1116.438346
p48,fall,2046,1287.240295
p48,fall,2048,1460.222775
p48,fall,2050,1630.839209
p48,wint,2012,0.410705825
p48,wint,2014,1.660121742
p48,wint,2016,4.210059426
p48,wint,2018,8.730397
p48,wint,2020,16.12820812
p48,wint,2022,27.12128329
p48,wint,2024,43.69259907
p48,wint,2026,66.67992583
p48,wint,2028,97.81141014
p48,wint,2030,140.1335253
p48,wint,2032,214.0310326
p48,wint,2034,312.9698837
p48,wint,2036,441.3013239
p48,wint,2038,602.2250015
p48,wint,2040,797.3840927
p48,wint,2042,951.9469599
p48,wint,2044,1116.438346
p48,wint,2046,1287.240295
p48,wint,2048,1460.222775
p48,wint,2050,1630.839209
p48,spri,2012,0.410705825
p48,spri,2014,1.660121742
p48,spri,2016,4.210059426
p48,spri,2018,8.730397
p48,spri,2020,16.12820812
p48,spri,2022,27.12128329
p48,spri,2024,43.69259907
p48,spri,2026,66.67992583
p48,spri,2028,97.81141014
p48,spri,2030,140.1335253
p48,spri,2032,214.0310326
p48,spri,2034,312.9698837
p48,spri,2036,441.3013239
p48,spri,2038,602.2250015
p48,spri,2040,797.3840927
p48,spri,2042,951.9469599
p48,spri,2044,1116.438346
p48,spri,2046,1287.240295
p48,spri,2048,1460.222775
p48,spri,2050,1630.839209
p49,summ,2012,0.014048544
p49,summ,2014,0.055488317
p49,summ,2016,0.137620818
p49,summ,2018,0.279344192
p49,summ,2020,0.505509648
p49,summ,2022,0.833342531
p49,summ,2024,1.316986498
p49,summ,2026,1.972988982
p49,summ,2028,2.8427158
p49,summ,2030,4.002814438
p49,summ,2032,6.011886409
p49,summ,2034,8.649397565
p49,summ,2036,12.0053736
p49,summ,2038,16.13512169
p49,summ,2040,21.04950023
p49,summ,2042,24.77101493
p49,summ,2044,28.64790674
p49,summ,2046,32.58544392
p49,summ,2048,36.47909009
p49,summ,2050,40.22170272
p49,fall,2012,0.014048544
p49,fall,2014,0.055488317
p49,fall,2016,0.137620818
p49,fall,2018,0.279344192
p49,fall,2020,0.505509648
p49,fall,2022,0.833342531
p49,fall,2024,1.316986498
p49,fall,2026,1.972988982
p49,fall,2028,2.8427158
p49,fall,2030,4.002814438
p49,fall,2032,6.011886409
p49,fall,2034,8.649397565
p49,fall,2036,12.0053736
p49,fall,2038,16.13512169
p49,fall,2040,21.04950023
p49,fall,2042,24.77101493
p49,fall,2044,28.64790674
p49,fall,2046,32.58544392
p49,fall,2048,36.47909009
p49,fall,2050,40.22170272
p49,wint,2012,0.014048544
p49,wint,2014,0.055488317
p49,wint,2016,0.137620818
p49,wint,2018,0.279344192
p49,wint,2020,0.505509648
p49,wint,2022,0.833342531
p49,wint,2024,1.316986498
p49,wint,2026,1.972988982
p49,wint,2028,2.8427158
p49,wint,2030,4.002814438
p49,wint,2032,6.011886409
p49,wint,2034,8.649397565
p49,wint,2036,12.0053736
p49,wint,2038,16.13512169
p49,wint,2040,21.04950023
p49,wint,2042,24.77101493
p49,wint,2044,28.64790674
p49,wint,2046,32.58544392
p49,wint,2048,36.47909009
p49,wint,2050,40.22170272
p49,spri,2012,0.014048544
p49,spri,2014,0.055488317
p49,spri,2016,0.137620818
p49,spri,2018,0.279344192
p49,spri,2020,0.505509648
p49,spri,2022,0.833342531
p49,spri,2024,1.316986498
p49,spri,2026,1.972988982
p49,spri,2028,2.8427158
p49,spri,2030,4.002814438
p49,spri,2032,6.011886409
p49,spri,2034,8.649397565
p49,spri,2036,12.0053736
p49,spri,2038,16.13512169
p49,spri,2040,21.04950023
p49,spri,2042,24.77101493
p49,spri,2044,28.64790674
p49,spri,2046,32.58544392
p49,spri,2048,36.47909009
p49,spri,2050,40.22170272
p50,summ,2012,1.105686298
p50,summ,2014,4.367190701
p50,summ,2016,10.83140359
p50,summ,2018,21.98569752
p50,summ,2020,39.78597924
p50,summ,2022,65.58796405
p50,summ,2024,103.6530117
p50,summ,2026,155.2834827
p50,summ,2028,223.7350606
p50,summ,2030,315.0402622
p50,summ,2032,473.1636453
p50,summ,2034,680.7481383
p50,summ,2036,944.8791858
p50,summ,2038,1269.909721
p50,summ,2040,1656.694352
p50,summ,2042,1949.595006
p50,summ,2044,2254.724567
p50,summ,2046,2564.627203
p50,summ,2048,2871.075411
p50,summ,2050,3165.636571
p50,fall,2012,1.105686298
p50,fall,2014,4.367190701
p50,fall,2016,10.83140359
p50,fall,2018,21.98569752
p50,fall,2020,39.78597924
p50,fall,2022,65.58796405
p50,fall,2024,103.6530117
p50,fall,2026,155.2834827
p50,fall,2028,223.7350606
p50,fall,2030,315.0402622
p50,fall,2032,473.1636453
p50,fall,2034,680.7481383
p50,fall,2036,944.8791858
p50,fall,2038,1269.909721
p50,fall,2040,1656.694352
p50,fall,2042,1949.595006
p50,fall,2044,2254.724567
p50,fall,2046,2564.627203
p50,fall,2048,2871.075411
p50,fall,2050,3165.636571
p50,wint,2012,1.105686298
p50,wint,2014,4.367190701
p50,wint,2016,10.83140359
p50,wint,2018,21.98569752
p50,wint,2020,39.78597924
p50,wint,2022,65.58796405
p50,wint,2024,103.6530117
p50,wint,2026,155.2834827
p50,wint,2028,223.7350606
p50,wint,2030,315.0402622
