r,rr,status,trtype,t,MW
p74,p131,Possible,LCC,0,100000
p74,p132,Possible,LCC,0,100000
p74,p133,Possible,LCC,0,100000
p74,p134,Possible,LCC,0,100000
p74,p77,Possible,LCC,0,100000
p74,p81,Possible,LCC,0,100000
p74,p82,Possible,LCC,0,100000
p74,p83,Possible,LCC,0,100000
p74,p84,Possible,LCC,0,100000
p74,p85,Possible,LCC,0,100000
p74,p86,Possible,LCC,0,100000
p74,p87,Possible,LCC,0,100000
p74,p88,Possible,LCC,0,100000
p74,p89,Possible,LCC,0,100000
p74,p90,Possible,LCC,0,100000
p74,p91,Possible,LCC,0,100000
p74,p92,Possible,LCC,0,100000
p74,p93,Possible,LCC,0,100000
p74,p94,Possible,LCC,0,100000
p74,p95,Possible,LCC,0,100000
p74,p96,Possible,LCC,0,100000
p74,p97,Possible,LCC,0,100000
p74,p98,Possible,LCC,0,100000
p74,p99,Possible,LCC,0,100000
p75,p100,Possible,LCC,0,100000
p75,p101,Possible,LCC,0,100000
p75,p102,Possible,LCC,0,100000
p75,p103,Possible,LCC,0,100000
p75,p104,Possible,LCC,0,100000
p75,p105,Possible,LCC,0,100000
p75,p106,Possible,LCC,0,100000
p75,p107,Possible,LCC,0,100000
p75,p108,Possible,LCC,0,100000
p75,p109,Possible,LCC,0,100000
p75,p110,Possible,LCC,0,100000
p75,p111,Possible,LCC,0,100000
p75,p112,Possible,LCC,0,100000
p75,p113,Possible,LCC,0,100000
p75,p114,Possible,LCC,0,100000
p75,p115,Possible,LCC,0,100000
p75,p116,Possible,LCC,0,100000
p75,p117,Possible,LCC,0,100000
p75,p118,Possible,LCC,0,100000
p75,p119,Possible,LCC,0,100000
p75,p120,Possible,LCC,0,100000
p75,p121,Possible,LCC,0,100000
p75,p122,Possible,LCC,0,100000
p75,p123,Possible,LCC,0,100000
p75,p124,Possible,LCC,0,100000
p75,p125,Possible,LCC,0,100000
p75,p126,Possible,LCC,0,100000
p75,p127,Possible,LCC,0,100000
p75,p128,Possible,LCC,0,100000
p75,p129,Possible,LCC,0,100000
p75,p130,Possible,LCC,0,100000
p75,p131,Possible,LCC,0,100000
p75,p132,Possible,LCC,0,100000
p75,p133,Possible,LCC,0,100000
p75,p134,Possible,LCC,0,100000
p75,p81,Possible,LCC,0,100000
p75,p82,Possible,LCC,0,100000
p75,p83,Possible,LCC,0,100000
p75,p84,Possible,LCC,0,100000
p75,p85,Possible,LCC,0,100000
p75,p86,Possible,LCC,0,100000
p75,p87,Possible,LCC,0,100000
p75,p88,Possible,LCC,0,100000
p75,p89,Possible,LCC,0,100000
p75,p90,Possible,LCC,0,100000
p75,p91,Possible,LCC,0,100000
p75,p92,Possible,LCC,0,100000
p75,p93,Possible,LCC,0,100000
p75,p94,Possible,LCC,0,100000
p75,p95,Possible,LCC,0,100000
p75,p96,Possible,LCC,0,100000
p75,p97,Possible,LCC,0,100000
p75,p98,Possible,LCC,0,100000
p75,p99,Possible,LCC,0,100000
p76,p100,Possible,LCC,0,100000
p76,p101,Possible,LCC,0,100000
p76,p102,Possible,LCC,0,100000
p76,p103,Possible,LCC,0,100000
p76,p104,Possible,LCC,0,100000
p76,p105,Possible,LCC,0,100000
p76,p106,Possible,LCC,0,100000
p76,p107,Possible,LCC,0,100000
p76,p108,Possible,LCC,0,100000
p76,p109,Possible,LCC,0,100000
p76,p110,Possible,LCC,0,100000
p76,p111,Possible,LCC,0,100000
p76,p112,Possible,LCC,0,100000
p76,p113,Possible,LCC,0,100000
p76,p114,Possible,LCC,0,100000
p76,p115,Possible,LCC,0,100000
p76,p116,Possible,LCC,0,100000
p76,p117,Possible,LCC,0,100000
p76,p118,Possible,LCC,0,100000
p76,p119,Possible,LCC,0,100000
p76,p120,Possible,LCC,0,100000
p76,p121,Possible,LCC,0,100000
p76,p122,Possible,LCC,0,100000
p76,p123,Possible,LCC,0,100000
p76,p124,Possible,LCC,0,100000
p76,p125,Possible,LCC,0,100000
p76,p126,Possible,LCC,0,100000
p76,p127,Possible,LCC,0,100000
p76,p128,Possible,LCC,0,100000
p76,p129,Possible,LCC,0,100000
p76,p130,Possible,LCC,0,100000
p76,p131,Possible,LCC,0,100000
p76,p132,Possible,LCC,0,100000
p76,p133,Possible,LCC,0,100000
p76,p134,Possible,LCC,0,100000
p76,p81,Possible,LCC,0,100000
p76,p82,Possible,LCC,0,100000
p76,p83,Possible,LCC,0,100000
p76,p84,Possible,LCC,0,100000
p76,p85,Possible,LCC,0,100000
p76,p86,Possible,LCC,0,100000
p76,p87,Possible,LCC,0,100000
p76,p88,Possible,LCC,0,100000
p76,p89,Possible,LCC,0,100000
p76,p90,Possible,LCC,0,100000
p76,p91,Possible,LCC,0,100000
p76,p92,Possible,LCC,0,100000
p76,p93,Possible,LCC,0,100000
p76,p94,Possible,LCC,0,100000
p76,p95,Possible,LCC,0,100000
p76,p96,Possible,LCC,0,100000
p76,p97,Possible,LCC,0,100000
p76,p98,Possible,LCC,0,100000
p76,p99,Possible,LCC,0,100000
p77,p100,Possible,LCC,0,100000
p77,p101,Possible,LCC,0,100000
p77,p102,Possible,LCC,0,100000
p77,p103,Possible,LCC,0,100000
p77,p104,Possible,LCC,0,100000
p77,p105,Possible,LCC,0,100000
p77,p106,Possible,LCC,0,100000
p77,p107,Possible,LCC,0,100000
p77,p108,Possible,LCC,0,100000
p77,p109,Possible,LCC,0,100000
p77,p110,Possible,LCC,0,100000
p77,p111,Possible,LCC,0,100000
p77,p112,Possible,LCC,0,100000
p77,p113,Possible,LCC,0,100000
p77,p114,Possible,LCC,0,100000
p77,p115,Possible,LCC,0,100000
p77,p116,Possible,LCC,0,100000
p77,p117,Possible,LCC,0,100000
p77,p118,Possible,LCC,0,100000
p77,p119,Possible,LCC,0,100000
p77,p120,Possible,LCC,0,100000
p77,p121,Possible,LCC,0,100000
p77,p122,Possible,LCC,0,100000
p77,p123,Possible,LCC,0,100000
p77,p124,Possible,LCC,0,100000
p77,p125,Possible,LCC,0,100000
p77,p126,Possible,LCC,0,100000
p77,p127,Possible,LCC,0,100000
p77,p128,Possible,LCC,0,100000
p77,p129,Possible,LCC,0,100000
p77,p130,Possible,LCC,0,100000
p77,p131,Possible,LCC,0,100000
p77,p132,Possible,LCC,0,100000
p77,p133,Possible,LCC,0,100000
p77,p134,Possible,LCC,0,100000
p77,p81,Possible,LCC,0,100000
p77,p82,Possible,LCC,0,100000
p77,p83,Possible,LCC,0,100000
p77,p84,Possible,LCC,0,100000
p77,p85,Possible,LCC,0,100000
p77,p86,Possible,LCC,0,100000
p77,p87,Possible,LCC,0,100000
p77,p88,Possible,LCC,0,100000
p77,p89,Possible,LCC,0,100000
p77,p90,Possible,LCC,0,100000
p77,p91,Possible,LCC,0,100000
p77,p92,Possible,LCC,0,100000
p77,p93,Possible,LCC,0,100000
p77,p94,Possible,LCC,0,100000
p77,p95,Possible,LCC,0,100000
p77,p96,Possible,LCC,0,100000
p77,p97,Possible,LCC,0,100000
p77,p98,Possible,LCC,0,100000
p77,p99,Possible,LCC,0,100000
p78,p100,Possible,LCC,0,100000
p78,p101,Possible,LCC,0,100000
p78,p102,Possible,LCC,0,100000
p78,p103,Possible,LCC,0,100000
p78,p104,Possible,LCC,0,100000
p78,p105,Possible,LCC,0,100000
p78,p106,Possible,LCC,0,100000
p78,p107,Possible,LCC,0,100000
p78,p108,Possible,LCC,0,100000
p78,p109,Possible,LCC,0,100000
p78,p110,Possible,LCC,0,100000
p78,p111,Possible,LCC,0,100000
p78,p112,Possible,LCC,0,100000
p78,p113,Possible,LCC,0,100000
p78,p114,Possible,LCC,0,100000
p78,p115,Possible,LCC,0,100000
p78,p116,Possible,LCC,0,100000
p78,p117,Possible,LCC,0,100000
p78,p118,Possible,LCC,0,100000
p78,p119,Possible,LCC,0,100000
p78,p120,Possible,LCC,0,100000
p78,p121,Possible,LCC,0,100000
p78,p122,Possible,LCC,0,100000
p78,p123,Possible,LCC,0,100000
p78,p124,Possible,LCC,0,100000
p78,p125,Possible,LCC,0,100000
p78,p126,Possible,LCC,0,100000
p78,p127,Possible,LCC,0,100000
p78,p128,Possible,LCC,0,100000
p78,p129,Possible,LCC,0,100000
p78,p130,Possible,LCC,0,100000
p78,p131,Possible,LCC,0,100000
p78,p132,Possible,LCC,0,100000
p78,p133,Possible,LCC,0,100000
p78,p134,Possible,LCC,0,100000
p78,p81,Possible,LCC,0,100000
p78,p82,Possible,LCC,0,100000
p78,p83,Possible,LCC,0,100000
p78,p84,Possible,LCC,0,100000
p78,p85,Possible,LCC,0,100000
p78,p86,Possible,LCC,0,100000
p78,p87,Possible,LCC,0,100000
p78,p88,Possible,LCC,0,100000
p78,p89,Possible,LCC,0,100000
p78,p90,Possible,LCC,0,100000
p78,p91,Possible,LCC,0,100000
p78,p92,Possible,LCC,0,100000
p78,p93,Possible,LCC,0,100000
p78,p94,Possible,LCC,0,100000
p78,p95,Possible,LCC,0,100000
p78,p96,Possible,LCC,0,100000
p78,p97,Possible,LCC,0,100000
p78,p98,Possible,LCC,0,100000
p78,p99,Possible,LCC,0,100000
p79,p100,Possible,LCC,0,100000
p79,p101,Possible,LCC,0,100000
p79,p102,Possible,LCC,0,100000
p79,p103,Possible,LCC,0,100000
p79,p104,Possible,LCC,0,100000
p79,p106,Possible,LCC,0,100000
p79,p107,Possible,LCC,0,100000
p79,p108,Possible,LCC,0,100000
p79,p109,Possible,LCC,0,100000
p79,p110,Possible,LCC,0,100000
p79,p111,Possible,LCC,0,100000
p79,p112,Possible,LCC,0,100000
p79,p113,Possible,LCC,0,100000
p79,p114,Possible,LCC,0,100000
p79,p115,Possible,LCC,0,100000
p79,p116,Possible,LCC,0,100000
p79,p117,Possible,LCC,0,100000
p79,p118,Possible,LCC,0,100000
p79,p119,Possible,LCC,0,100000
p79,p120,Possible,LCC,0,100000
p79,p121,Possible,LCC,0,100000
p79,p122,Possible,LCC,0,100000
p79,p123,Possible,LCC,0,100000
p79,p124,Possible,LCC,0,100000
p79,p125,Possible,LCC,0,100000
p79,p126,Possible,LCC,0,100000
p79,p127,Possible,LCC,0,100000
p79,p128,Possible,LCC,0,100000
p79,p129,Possible,LCC,0,100000
p79,p130,Possible,LCC,0,100000
p79,p131,Possible,LCC,0,100000
p79,p132,Possible,LCC,0,100000
p79,p133,Possible,LCC,0,100000
p79,p134,Possible,LCC,0,100000
p79,p81,Possible,LCC,0,100000
p79,p84,Possible,LCC,0,100000
p79,p85,Possible,LCC,0,100000
p79,p86,Possible,LCC,0,100000
p79,p87,Possible,LCC,0,100000
p79,p88,Possible,LCC,0,100000
p79,p89,Possible,LCC,0,100000
p79,p90,Possible,LCC,0,100000
p79,p91,Possible,LCC,0,100000
p79,p92,Possible,LCC,0,100000
p79,p93,Possible,LCC,0,100000
p79,p94,Possible,LCC,0,100000
p79,p95,Possible,LCC,0,100000
p79,p96,Possible,LCC,0,100000
p79,p97,Possible,LCC,0,100000
p79,p98,Possible,LCC,0,100000
p79,p99,Possible,LCC,0,100000
p8,p10,Possible,LCC,0,100000
p8,p100,Possible,LCC,0,100000
p8,p101,Possible,LCC,0,100000
p8,p102,Possible,LCC,0,100000
p8,p103,Possible,LCC,0,100000
p8,p104,Possible,LCC,0,100000
p8,p105,Possible,LCC,0,100000
p8,p106,Possible,LCC,0,100000
p8,p107,Possible,LCC,0,100000
p8,p108,Possible,LCC,0,100000
p8,p109,Possible,LCC,0,100000
p8,p11,Possible,LCC,0,100000
p8,p110,Possible,LCC,0,100000
p8,p111,Possible,LCC,0,100000
p8,p112,Possible,LCC,0,100000
p8,p113,Possible,LCC,0,100000
p8,p114,Possible,LCC,0,100000
p8,p115,Possible,LCC,0,100000
p8,p116,Possible,LCC,0,100000
p8,p117,Possible,LCC,0,100000
p8,p118,Possible,LCC,0,100000
p8,p119,Possible,LCC,0,100000
p8,p120,Possible,LCC,0,100000
p8,p121,Possible,LCC,0,100000
p8,p122,Possible,LCC,0,100000
p8,p123,Possible,LCC,0,100000
p8,p124,Possible,LCC,0,100000
p8,p125,Possible,LCC,0,100000
p8,p126,Possible,LCC,0,100000
p8,p127,Possible,LCC,0,100000
p8,p128,Possible,LCC,0,100000
p8,p129,Possible,LCC,0,100000
p8,p13,Possible,LCC,0,100000
p8,p130,Possible,LCC,0,100000
p8,p131,Possible,LCC,0,100000
p8,p132,Possible,LCC,0,100000
p8,p133,Possible,LCC,0,100000
p8,p134,Possible,LCC,0,100000
p8,p14,Possible,LCC,0,100000
p8,p15,Possible,LCC,0,100000
p8,p16,Possible,LCC,0,100000
p8,p17,Possible,LCC,0,100000
p8,p18,Possible,LCC,0,100000
p8,p19,Possible,LCC,0,100000
p8,p20,Possible,LCC,0,100000
p8,p21,Possible,LCC,0,100000
p8,p22,Possible,LCC,0,100000
p8,p23,Possible,LCC,0,100000
p8,p24,Possible,LCC,0,100000
p8,p25,Possible,LCC,0,100000
p8,p26,Possible,LCC,0,100000
p8,p27,Possible,LCC,0,100000
p8,p28,Possible,LCC,0,100000
p8,p29,Possible,LCC,0,100000
p8,p30,Possible,LCC,0,100000
p8,p31,Possible,LCC,0,100000
p8,p32,Possible,LCC,0,100000
p8,p33,Possible,LCC,0,100000
p8,p34,Possible,LCC,0,100000
p8,p35,Possible,LCC,0,100000
p8,p36,Possible,LCC,0,100000
p8,p37,Possible,LCC,0,100000
p8,p38,Possible,LCC,0,100000
p8,p39,Possible,LCC,0,100000
p8,p40,Possible,LCC,0,100000
p8,p41,Possible,LCC,0,100000
p8,p42,Possible,LCC,0,100000
p8,p43,Possible,LCC,0,100000
p8,p44,Possible,LCC,0,100000
p8,p45,Possible,LCC,0,100000
p8,p46,Possible,LCC,0,100000
p8,p47,Possible,LCC,0,100000
p8,p48,Possible,LCC,0,100000
p8,p49,Possible,LCC,0,100000
p8,p50,Possible,LCC,0,100000
p8,p51,Possible,LCC,0,100000
p8,p52,Possible,LCC,0,100000
p8,p53,Possible,LCC,0,100000
p8,p54,Possible,LCC,0,100000
p8,p55,Possible,LCC,0,100000
p8,p56,Possible,LCC,0,100000
p8,p57,Possible,LCC,0,100000
p8,p58,Possible,LCC,0,100000
p8,p59,Possible,LCC,0,100000
p8,p60,Possible,LCC,0,100000
p8,p61,Possible,LCC,0,100000
p8,p62,Possible,LCC,0,100000
p8,p63,Possible,LCC,0,100000
p8,p64,Possible,LCC,0,100000
p8,p65,Possible,LCC,0,100000
p8,p66,Possible,LCC,0,100000
p8,p67,Possible,LCC,0,100000
p8,p68,Possible,LCC,0,100000
p8,p69,Possible,LCC,0,100000
p8,p70,Possible,LCC,0,100000
p8,p71,Possible,LCC,0,100000
p8,p72,Possible,LCC,0,100000
p8,p73,Possible,LCC,0,100000
p8,p74,Possible,LCC,0,100000
p8,p75,Possible,LCC,0,100000
p8,p76,Possible,LCC,0,100000
p8,p77,Possible,LCC,0,100000
p8,p78,Possible,LCC,0,100000
p8,p79,Possible,LCC,0,100000
p8,p80,Possible,LCC,0,100000
p8,p81,Possible,LCC,0,100000
p8,p82,Possible,LCC,0,100000
p8,p83,Possible,LCC,0,100000
p8,p84,Possible,LCC,0,100000
p8,p85,Possible,LCC,0,100000
p8,p86,Possible,LCC,0,100000
p8,p87,Possible,LCC,0,100000
p8,p88,Possible,LCC,0,100000
p8,p89,Possible,LCC,0,100000
p8,p90,Possible,LCC,0,100000
p8,p91,Possible,LCC,0,100000
p8,p92,Possible,LCC,0,100000
p8,p93,Possible,LCC,0,100000
p8,p94,Possible,LCC,0,100000
p8,p95,Possible,LCC,0,100000
p8,p96,Possible,LCC,0,100000
p8,p97,Possible,LCC,0,100000
p8,p98,Possible,LCC,0,100000
p8,p99,Possible,LCC,0,100000
p80,p100,Possible,LCC,0,100000
p80,p101,Possible,LCC,0,100000
p80,p102,Possible,LCC,0,100000
p80,p103,Possible,LCC,0,100000
p80,p104,Possible,LCC,0,100000
p80,p106,Possible,LCC,0,100000
p80,p107,Possible,LCC,0,100000
p80,p108,Possible,LCC,0,100000
p80,p109,Possible,LCC,0,100000
p80,p110,Possible,LCC,0,100000
p80,p111,Possible,LCC,0,100000
p80,p112,Possible,LCC,0,100000
p80,p113,Possible,LCC,0,100000
p80,p114,Possible,LCC,0,100000
p80,p115,Possible,LCC,0,100000
p80,p116,Possible,LCC,0,100000
p80,p117,Possible,LCC,0,100000
p80,p118,Possible,LCC,0,100000
p80,p119,Possible,LCC,0,100000
p80,p120,Possible,LCC,0,100000
p80,p121,Possible,LCC,0,100000
p80,p122,Possible,LCC,0,100000
p80,p123,Possible,LCC,0,100000
p80,p124,Possible,LCC,0,100000
p80,p125,Possible,LCC,0,100000
p80,p126,Possible,LCC,0,100000
p80,p127,Possible,LCC,0,100000
p80,p128,Possible,LCC,0,100000
p80,p129,Possible,LCC,0,100000
p80,p130,Possible,LCC,0,100000
p80,p131,Possible,LCC,0,100000
p80,p132,Possible,LCC,0,100000
p80,p133,Possible,LCC,0,100000
p80,p134,Possible,LCC,0,100000
p80,p84,Possible,LCC,0,100000
p80,p85,Possible,LCC,0,100000
p80,p86,Possible,LCC,0,100000
p80,p87,Possible,LCC,0,100000
p80,p88,Possible,LCC,0,100000
p80,p89,Possible,LCC,0,100000
p80,p90,Possible,LCC,0,100000
p80,p91,Possible,LCC,0,100000
p80,p92,Possible,LCC,0,100000
p80,p93,Possible,LCC,0,100000
p80,p94,Possible,LCC,0,100000
p80,p95,Possible,LCC,0,100000
p80,p96,Possible,LCC,0,100000
p80,p97,Possible,LCC,0,100000
p80,p98,Possible,LCC,0,100000
p80,p99,Possible,LCC,0,100000
p81,p100,Possible,LCC,0,100000
p81,p101,Possible,LCC,0,100000
p81,p102,Possible,LCC,0,100000
p81,p103,Possible,LCC,0,100000
p81,p104,Possible,LCC,0,100000
p81,p105,Possible,LCC,0,100000
p81,p106,Possible,LCC,0,100000
p81,p107,Possible,LCC,0,100000
p81,p109,Possible,LCC,0,100000
p81,p110,Possible,LCC,0,100000
p81,p111,Possible,LCC,0,100000
p81,p112,Possible,LCC,0,100000
p81,p113,Possible,LCC,0,100000
p81,p114,Possible,LCC,0,100000
p81,p115,Possible,LCC,0,100000
p81,p116,Possible,LCC,0,100000
p81,p117,Possible,LCC,0,100000
p81,p118,Possible,LCC,0,100000
p81,p119,Possible,LCC,0,100000
p81,p120,Possible,LCC,0,100000
p81,p121,Possible,LCC,0,100000
p81,p122,Possible,LCC,0,100000
p81,p123,Possible,LCC,0,100000
p81,p124,Possible,LCC,0,100000
p81,p125,Possible,LCC,0,100000
p81,p126,Possible,LCC,0,100000
p81,p127,Possible,LCC,0,100000
p81,p128,Possible,LCC,0,100000
p81,p129,Possible,LCC,0,100000
p81,p130,Possible,LCC,0,100000
p81,p131,Possible,LCC,0,100000
p81,p132,Possible,LCC,0,100000
p81,p133,Possible,LCC,0,100000
p81,p134,Possible,LCC,0,100000
p81,p84,Possible,LCC,0,100000
p81,p85,Possible,LCC,0,100000
p81,p86,Possible,LCC,0,100000
p81,p87,Possible,LCC,0,100000
p81,p88,Possible,LCC,0,100000
p81,p89,Possible,LCC,0,100000
p81,p90,Possible,LCC,0,100000
p81,p91,Possible,LCC,0,100000
p81,p92,Possible,LCC,0,100000
p81,p94,Possible,LCC,0,100000
p81,p95,Possible,LCC,0,100000
p81,p96,Possible,LCC,0,100000
p81,p97,Possible,LCC,0,100000
p81,p98,Possible,LCC,0,100000
p81,p99,Possible,LCC,0,100000
p82,p100,Possible,LCC,0,100000
p82,p101,Possible,LCC,0,100000
p82,p102,Possible,LCC,0,100000
p82,p103,Possible,LCC,0,100000
p82,p104,Possible,LCC,0,100000
p82,p105,Possible,LCC,0,100000
p82,p106,Possible,LCC,0,100000
p82,p107,Possible,LCC,0,100000
p82,p108,Possible,LCC,0,100000
p82,p109,Possible,LCC,0,100000
p82,p110,Possible,LCC,0,100000
p82,p111,Possible,LCC,0,100000
p82,p112,Possible,LCC,0,100000
p82,p113,Possible,LCC,0,100000
p82,p114,Possible,LCC,0,100000
p82,p115,Possible,LCC,0,100000
p82,p116,Possible,LCC,0,100000
p82,p117,Possible,LCC,0,100000
p82,p118,Possible,LCC,0,100000
p82,p119,Possible,LCC,0,100000
p82,p120,Possible,LCC,0,100000
p82,p121,Possible,LCC,0,100000
p82,p122,Possible,LCC,0,100000
p82,p123,Possible,LCC,0,100000
p82,p124,Possible,LCC,0,100000
p82,p125,Possible,LCC,0,100000
p82,p126,Possible,LCC,0,100000
p82,p127,Possible,LCC,0,100000
p82,p128,Possible,LCC,0,100000
p82,p129,Possible,LCC,0,100000
p82,p130,Possible,LCC,0,100000
p82,p131,Possible,LCC,0,100000
p82,p132,Possible,LCC,0,100000
p82,p133,Possible,LCC,0,100000
p82,p134,Possible,LCC,0,100000
p82,p84,Possible,LCC,0,100000
p82,p85,Possible,LCC,0,100000
p82,p86,Possible,LCC,0,100000
p82,p87,Possible,LCC,0,100000
p82,p88,Possible,LCC,0,100000
p82,p89,Possible,LCC,0,100000
p82,p90,Possible,LCC,0,100000
p82,p91,Possible,LCC,0,100000
p82,p92,Possible,LCC,0,100000
p82,p93,Possible,LCC,0,100000
p82,p94,Possible,LCC,0,100000
p82,p95,Possible,LCC,0,100000
p82,p96,Possible,LCC,0,100000
p82,p97,Possible,LCC,0,100000
p82,p98,Possible,LCC,0,100000
p82,p99,Possible,LCC,0,100000
p83,p100,Possible,LCC,0,100000
p83,p101,Possible,LCC,0,100000
p83,p102,Possible,LCC,0,100000
p83,p103,Possible,LCC,0,100000
p83,p104,Possible,LCC,0,100000
p83,p106,Possible,LCC,0,100000
p83,p108,Possible,LCC,0,100000
p83,p109,Possible,LCC,0,100000
p83,p110,Possible,LCC,0,100000
p83,p111,Possible,LCC,0,100000
p83,p112,Possible,LCC,0,100000
p83,p113,Possible,LCC,0,100000
p83,p114,Possible,LCC,0,100000
p83,p115,Possible,LCC,0,100000
p83,p116,Possible,LCC,0,100000
p83,p117,Possible,LCC,0,100000
p83,p118,Possible,LCC,0,100000
p83,p119,Possible,LCC,0,100000
p83,p120,Possible,LCC,0,100000
p83,p121,Possible,LCC,0,100000
p83,p122,Possible,LCC,0,100000
p83,p123,Possible,LCC,0,100000
p83,p124,Possible,LCC,0,100000
p83,p125,Possible,LCC,0,100000
p83,p126,Possible,LCC,0,100000
p83,p127,Possible,LCC,0,100000
p83,p128,Possible,LCC,0,100000
p83,p129,Possible,LCC,0,100000
p83,p130,Possible,LCC,0,100000
p83,p131,Possible,LCC,0,100000
p83,p132,Possible,LCC,0,100000
p83,p133,Possible,LCC,0,100000
p83,p134,Possible,LCC,0,100000
p83,p84,Possible,LCC,0,100000
p83,p85,Possible,LCC,0,100000
p83,p86,Possible,LCC,0,100000
p83,p87,Possible,LCC,0,100000
p83,p88,Possible,LCC,0,100000
p83,p89,Possible,LCC,0,100000
p83,p90,Possible,LCC,0,100000
p83,p91,Possible,LCC,0,100000
p83,p92,Possible,LCC,0,100000
p83,p93,Possible,LCC,0,100000
p83,p94,Possible,LCC,0,100000
p83,p95,Possible,LCC,0,100000
p83,p96,Possible,LCC,0,100000
p83,p97,Possible,LCC,0,100000
p83,p98,Possible,LCC,0,100000
p83,p99,Possible,LCC,0,100000
p84,p100,Possible,LCC,0,100000
p84,p101,Possible,LCC,0,100000
p84,p102,Possible,LCC,0,100000
p84,p103,Possible,LCC,0,100000
p84,p104,Possible,LCC,0,100000
p84,p105,Possible,LCC,0,100000
p84,p106,Possible,LCC,0,100000
p84,p107,Possible,LCC,0,100000
p84,p108,Possible,LCC,0,100000
p84,p109,Possible,LCC,0,100000
p84,p110,Possible,LCC,0,100000
p84,p111,Possible,LCC,0,100000
p84,p112,Possible,LCC,0,100000
p84,p113,Possible,LCC,0,100000
p84,p114,Possible,LCC,0,100000
p84,p115,Possible,LCC,0,100000
p84,p116,Possible,LCC,0,100000
p84,p117,Possible,LCC,0,100000
p84,p118,Possible,LCC,0,100000
p84,p119,Possible,LCC,0,100000
p84,p120,Possible,LCC,0,100000
p84,p121,Possible,LCC,0,100000
p84,p122,Possible,LCC,0,100000
p84,p123,Possible,LCC,0,100000
p84,p124,Possible,LCC,0,100000
p84,p125,Possible,LCC,0,100000
p84,p126,Possible,LCC,0,100000
p84,p127,Possible,LCC,0,100000
p84,p128,Possible,LCC,0,100000
p84,p129,Possible,LCC,0,100000
p84,p130,Possible,LCC,0,100000
p84,p131,Possible,LCC,0,100000
p84,p132,Possible,LCC,0,100000
p84,p133,Possible,LCC,0,100000
p84,p134,Possible,LCC,0,100000
p84,p86,Possible,LCC,0,100000
p84,p87,Possible,LCC,0,100000
p84,p88,Possible,LCC,0,100000
p84,p89,Possible,LCC,0,100000
p84,p90,Possible,LCC,0,100000
p84,p91,Possible,LCC,0,100000
p84,p93,Possible,LCC,0,100000
p84,p94,Possible,LCC,0,100000
p84,p95,Possible,LCC,0,100000
p84,p96,Possible,LCC,0,100000
p84,p97,Possible,LCC,0,100000
p84,p98,Possible,LCC,0,100000
p84,p99,Possible,LCC,0,100000
p85,p100,Possible,LCC,0,100000
p85,p101,Possible,LCC,0,100000
p85,p102,Possible,LCC,0,100000
p85,p103,Possible,LCC,0,100000
p85,p104,Possible,LCC,0,100000
p85,p105,Possible,LCC,0,100000
p85,p106,Possible,LCC,0,100000
p85,p107,Possible,LCC,0,100000
p85,p108,Possible,LCC,0,100000
p85,p109,Possible,LCC,0,100000
p85,p110,Possible,LCC,0,100000
p85,p111,Possible,LCC,0,100000
p85,p112,Possible,LCC,0,100000
p85,p113,Possible,LCC,0,100000
p85,p114,Possible,LCC,0,100000
p85,p115,Possible,LCC,0,100000
p85,p116,Possible,LCC,0,100000
p85,p117,Possible,LCC,0,100000
p85,p118,Possible,LCC,0,100000
p85,p119,Possible,LCC,0,100000
p85,p120,Possible,LCC,0,100000
p85,p121,Possible,LCC,0,100000
p85,p122,Possible,LCC,0,100000
p85,p123,Possible,LCC,0,100000
p85,p124,Possible,LCC,0,100000
p85,p125,Possible,LCC,0,100000
p85,p126,Possible,LCC,0,100000
p85,p127,Possible,LCC,0,100000
p85,p128,Possible,LCC,0,100000
p85,p129,Possible,LCC,0,100000
p85,p130,Possible,LCC,0,100000
p85,p131,Possible,LCC,0,100000
p85,p132,Possible,LCC,0,100000
p85,p133,Possible,LCC,0,100000
p85,p134,Possible,LCC,0,100000
p85,p88,Possible,LCC,0,100000
p85,p89,Possible,LCC,0,100000
p85,p90,Possible,LCC,0,100000
p85,p91,Possible,LCC,0,100000
p85,p93,Possible,LCC,0,100000
p85,p94,Possible,LCC,0,100000
p85,p95,Possible,LCC,0,100000
p85,p96,Possible,LCC,0,100000
p85,p97,Possible,LCC,0,100000
p85,p98,Possible,LCC,0,100000
p85,p99,Possible,LCC,0,100000
p86,p100,Possible,LCC,0,100000
p86,p101,Possible,LCC,0,100000
p86,p102,Possible,LCC,0,100000
p86,p103,Possible,LCC,0,100000
p86,p104,Possible,LCC,0,100000
p86,p105,Possible,LCC,0,100000
p86,p106,Possible,LCC,0,100000
p86,p107,Possible,LCC,0,100000
p86,p108,Possible,LCC,0,100000
p86,p109,Possible,LCC,0,100000
p86,p110,Possible,LCC,0,100000
p86,p111,Possible,LCC,0,100000
p86,p112,Possible,LCC,0,100000
p86,p113,Possible,LCC,0,100000
p86,p114,Possible,LCC,0,100000
p86,p115,Possible,LCC,0,100000
p86,p116,Possible,LCC,0,100000
p86,p117,Possible,LCC,0,100000
p86,p118,Possible,LCC,0,100000
p86,p119,Possible,LCC,0,100000
p86,p120,Possible,LCC,0,100000
p86,p121,Possible,LCC,0,100000
p86,p122,Possible,LCC,0,100000
p86,p123,Possible,LCC,0,100000
p86,p124,Possible,LCC,0,100000
p86,p125,Possible,LCC,0,100000
p86,p126,Possible,LCC,0,100000
p86,p127,Possible,LCC,0,100000
