"Dim1","Dim2","Dim3","Dim4","Dim5","Val"
"p29","sk","deep-egs_pbinary_2","bin1","cap",2074.2057
"p29","sk","deep-egs_pbinary_2","bin1","cost",46419994.3799424
"p29","sk","deep-egs_pbinary_3","bin1","cap",1355.113
"p29","sk","deep-egs_pbinary_3","bin1","cost",55409037.0715365
"p29","sk","deep-egs_pbinary_4","bin1","cap",1990.1772
"p29","sk","deep-egs_pbinary_4","bin1","cost",62123800.0417839
"p29","sk","deep-egs_pbinary_5","bin1","cap",1438.278
"p29","sk","deep-egs_pbinary_5","bin1","cost",75380489.2788895
"p29","sk","deep-egs_pbinary_6","bin1","cap",3724.48
"p29","sk","deep-egs_pbinary_6","bin1","cost",90594587.7280545
"p29","sk","deep-egs_pflash_1","bin1","cap",706.4542
"p29","sk","deep-egs_pflash_1","bin1","cost",33847573.0178719
"p29","sk","deep-egs_pflash_2","bin1","cap",512.7102
"p29","sk","deep-egs_pflash_2","bin1","cost",35953974.669738
"p29","sk","deep-egs_pflash_3","bin1","cap",2153.5745
"p29","sk","deep-egs_pflash_3","bin1","cost",43056172.142039
"p30","s58","wind-ons_9","bin1","cap",5.346000161
"p30","s58","wind-ons_9","bin1","cost",15980.7146863557
"p30","s58","wind-ons_9","bin2","cap",100.1038646
"p30","s58","wind-ons_9","bin2","cost",38267.7394233193
"p30","s58","wind-ons_9","bin3","cap",43.67925024
"p30","s58","wind-ons_9","bin3","cost",103876.582842182
"p30","s58","wind-ons_9","bin4","cap",162.2025118
"p30","s58","wind-ons_9","bin4","cost",144380.340915363
"p30","s58","wind-ons_9","bin5","cap",167.913022
"p30","s58","wind-ons_9","bin5","cost",178267.868073016
"p30","s58","wind-ons_10","bin1","cap",1840.494372
"p30","s58","wind-ons_10","bin1","cost",50696.9505665167
"p30","s58","wind-ons_10","bin2","cap",10145.53067
"p30","s58","wind-ons_10","bin2","cost",94622.1110288439
"p30","s58","wind-ons_10","bin3","cap",9371.235409
"p30","s58","wind-ons_10","bin3","cost",153913.079795904
"p30","s58","wind-ons_10","bin4","cap",9525.868509
"p30","s58","wind-ons_10","bin4","cost",205951.878580465
"p30","s58","wind-ons_10","bin5","cap",6835.9554
"p30","s58","wind-ons_10","bin5","cost",269019.508922729
"p30","s58","csp1_9","bin1","cap",1.68965996056795
"p30","s58","csp1_9","bin1","cost",15434.8392194131
"p30","s58","csp1_9","bin2","cap",2.17242013961077
"p30","s58","csp1_9","bin2","cost",23784.0471696033
"p30","s58","csp1_9","bin3","cap",9.65520002841949
"p30","s58","csp1_9","bin3","cost",35298.4486034876
"p30","s58","csp1_9","bin4","cap",69.1553730010986
"p30","s58","csp1_9","bin4","cost",102077.588556765
"p30","s58","csp1_10","bin1","cap",1912.03148363251
"p30","s58","csp1_10","bin1","cost",19262.698235822
"p30","s58","csp1_10","bin2","cap",6402.0016511105
"p30","s58","csp1_10","bin2","cost",66359.6852535139
"p30","s58","csp1_10","bin3","cap",3960.50300164297
"p30","s58","csp1_10","bin3","cost",103626.179808508
"p30","s58","csp1_10","bin4","cap",4740.34160474837
"p30","s58","csp1_10","bin4","cost",170017.979899473
"p30","s58","csp1_10","bin5","cap",1030.63231196404
"p30","s58","csp1_10","bin5","cost",263468.732903556
"p30","s58","csp1_11","bin1","cap",4633.22906145556
"p30","s58","csp1_11","bin1","cost",55130.5146392679
"p30","s58","csp1_11","bin2","cap",17676.1383666033
"p30","s58","csp1_11","bin2","cost",117452.980367747
"p30","s58","csp1_11","bin3","cap",25985.4647622824
"p30","s58","csp1_11","bin3","cost",179191.321591098
"p30","s58","csp1_11","bin4","cap",26645.0962090269
"p30","s58","csp1_11","bin4","cost",226509.264556132
"p30","s58","csp1_11","bin5","cap",18088.5362817168
"p30","s58","csp1_11","bin5","cost",274199.764111166
"p30","s58","csp1_12","bin1","cap",54.0691187659278
"p30","s58","csp1_12","bin1","cost",20788.4108614529
"p30","s58","csp1_12","bin2","cap",149.534912338481
"p30","s58","csp1_12","bin2","cost",101354.903717609
"p30","s58","csp1_12","bin3","cap",361.3458724536
"p30","s58","csp1_12","bin3","cost",144214.479737271
"p30","s58","csp1_12","bin4","cap",214.707511253655
"p30","s58","csp1_12","bin4","cost",213873.224527734
"p30","s58","csp1_12","bin5","cap",2198.73051874637
"p30","s58","csp1_12","bin5","cost",276024.349548652
"p30","s58","csp2_9","bin1","cap",1.68965996056795
"p30","s58","csp2_9","bin1","cost",15434.8392194131
"p30","s58","csp2_9","bin2","cap",2.17242013961077
"p30","s58","csp2_9","bin2","cost",23784.0471696033
"p30","s58","csp2_9","bin3","cap",9.65520002841949
"p30","s58","csp2_9","bin3","cost",35298.4486034876
"p30","s58","csp2_9","bin4","cap",69.1553730010986
"p30","s58","csp2_9","bin4","cost",102077.588556765
"p30","s58","csp2_10","bin1","cap",1912.03148363251
"p30","s58","csp2_10","bin1","cost",19262.698235822
"p30","s58","csp2_10","bin2","cap",6402.0016511105
"p30","s58","csp2_10","bin2","cost",66359.6852535139
"p30","s58","csp2_10","bin3","cap",3960.50300164297
"p30","s58","csp2_10","bin3","cost",103626.179808508
"p30","s58","csp2_10","bin4","cap",4740.34160474837
"p30","s58","csp2_10","bin4","cost",170017.979899473
"p30","s58","csp2_10","bin5","cap",1030.63231196404
"p30","s58","csp2_10","bin5","cost",263468.732903556
"p30","s58","csp2_11","bin1","cap",4633.22906145556
"p30","s58","csp2_11","bin1","cost",55130.5146392679
"p30","s58","csp2_11","bin2","cap",17676.1383666033
"p30","s58","csp2_11","bin2","cost",117452.980367747
"p30","s58","csp2_11","bin3","cap",25985.4647622824
"p30","s58","csp2_11","bin3","cost",179191.321591098
"p30","s58","csp2_11","bin4","cap",26645.0962090269
"p30","s58","csp2_11","bin4","cost",226509.264556132
"p30","s58","csp2_11","bin5","cap",18088.5362817168
"p30","s58","csp2_11","bin5","cost",274199.764111166
"p30","s58","csp2_12","bin1","cap",54.0691187659278
"p30","s58","csp2_12","bin1","cost",20788.4108614529
"p30","s58","csp2_12","bin2","cap",149.534912338481
"p30","s58","csp2_12","bin2","cost",101354.903717609
"p30","s58","csp2_12","bin3","cap",361.3458724536
"p30","s58","csp2_12","bin3","cost",144214.479737271
"p30","s58","csp2_12","bin4","cap",214.707511253655
"p30","s58","csp2_12","bin4","cost",213873.224527734
"p30","s58","csp2_12","bin5","cap",2198.73051874637
"p30","s58","csp2_12","bin5","cost",276024.349548652
"p30","s58","csp3_9","bin1","cap",1.68965996056795
"p30","s58","csp3_9","bin1","cost",15434.8392194131
"p30","s58","csp3_9","bin2","cap",2.17242013961077
"p30","s58","csp3_9","bin2","cost",23784.0471696033
"p30","s58","csp3_9","bin3","cap",9.65520002841949
"p30","s58","csp3_9","bin3","cost",35298.4486034876
"p30","s58","csp3_9","bin4","cap",69.1553730010986
"p30","s58","csp3_9","bin4","cost",102077.588556765
"p30","s58","csp3_10","bin1","cap",1912.03148363251
"p30","s58","csp3_10","bin1","cost",19262.698235822
"p30","s58","csp3_10","bin2","cap",6402.0016511105
"p30","s58","csp3_10","bin2","cost",66359.6852535139
"p30","s58","csp3_10","bin3","cap",3960.50300164297
"p30","s58","csp3_10","bin3","cost",103626.179808508
"p30","s58","csp3_10","bin4","cap",4740.34160474837
"p30","s58","csp3_10","bin4","cost",170017.979899473
"p30","s58","csp3_10","bin5","cap",1030.63231196404
"p30","s58","csp3_10","bin5","cost",263468.732903556
"p30","s58","csp3_11","bin1","cap",4633.22906145556
"p30","s58","csp3_11","bin1","cost",55130.5146392679
"p30","s58","csp3_11","bin2","cap",17676.1383666033
"p30","s58","csp3_11","bin2","cost",117452.980367747
"p30","s58","csp3_11","bin3","cap",25985.4647622824
"p30","s58","csp3_11","bin3","cost",179191.321591098
"p30","s58","csp3_11","bin4","cap",26645.0962090269
"p30","s58","csp3_11","bin4","cost",226509.264556132
"p30","s58","csp3_11","bin5","cap",18088.5362817168
"p30","s58","csp3_11","bin5","cost",274199.764111166
"p30","s58","csp3_12","bin1","cap",54.0691187659278
"p30","s58","csp3_12","bin1","cost",20788.4108614529
"p30","s58","csp3_12","bin2","cap",149.534912338481
"p30","s58","csp3_12","bin2","cost",101354.903717609
"p30","s58","csp3_12","bin3","cap",361.3458724536
"p30","s58","csp3_12","bin3","cost",144214.479737271
"p30","s58","csp3_12","bin4","cap",214.707511253655
"p30","s58","csp3_12","bin4","cost",213873.224527734
"p30","s58","csp3_12","bin5","cap",2198.73051874637
"p30","s58","csp3_12","bin5","cost",276024.349548652
"p30","s58","csp4_9","bin1","cap",1.68965996056795
"p30","s58","csp4_9","bin1","cost",15434.8392194131
"p30","s58","csp4_9","bin2","cap",2.17242013961077
"p30","s58","csp4_9","bin2","cost",23784.0471696033
"p30","s58","csp4_9","bin3","cap",9.65520002841949
"p30","s58","csp4_9","bin3","cost",35298.4486034876
"p30","s58","csp4_9","bin4","cap",69.1553730010986
"p30","s58","csp4_9","bin4","cost",102077.588556765
"p30","s58","csp4_10","bin1","cap",1912.03148363251
"p30","s58","csp4_10","bin1","cost",19262.698235822
"p30","s58","csp4_10","bin2","cap",6402.0016511105
"p30","s58","csp4_10","bin2","cost",66359.6852535139
"p30","s58","csp4_10","bin3","cap",3960.50300164297
"p30","s58","csp4_10","bin3","cost",103626.179808508
"p30","s58","csp4_10","bin4","cap",4740.34160474837
"p30","s58","csp4_10","bin4","cost",170017.979899473
"p30","s58","csp4_10","bin5","cap",1030.63231196404
"p30","s58","csp4_10","bin5","cost",263468.732903556
"p30","s58","csp4_11","bin1","cap",4633.22906145556
"p30","s58","csp4_11","bin1","cost",55130.5146392679
"p30","s58","csp4_11","bin2","cap",17676.1383666033
"p30","s58","csp4_11","bin2","cost",117452.980367747
"p30","s58","csp4_11","bin3","cap",25985.4647622824
"p30","s58","csp4_11","bin3","cost",179191.321591098
"p30","s58","csp4_11","bin4","cap",26645.0962090269
"p30","s58","csp4_11","bin4","cost",226509.264556132
"p30","s58","csp4_11","bin5","cap",18088.5362817168
"p30","s58","csp4_11","bin5","cost",274199.764111166
"p30","s58","csp4_12","bin1","cap",54.0691187659278
"p30","s58","csp4_12","bin1","cost",20788.4108614529
"p30","s58","csp4_12","bin2","cap",149.534912338481
"p30","s58","csp4_12","bin2","cost",101354.903717609
"p30","s58","csp4_12","bin3","cap",361.3458724536
"p30","s58","csp4_12","bin3","cost",144214.479737271
"p30","s58","csp4_12","bin4","cap",214.707511253655
"p30","s58","csp4_12","bin4","cost",213873.224527734
"p30","s58","csp4_12","bin5","cap",2198.73051874637
"p30","s58","csp4_12","bin5","cost",276024.349548652
"p30","sk","pumped-hydro","bin1","cap",150
"p30","sk","pumped-hydro","bin1","cost",3425571.48904953
"p30","sk","pumped-hydro","bin2","cost",398967625
"p30","sk","pumped-hydro","bin3","cost",398967625
"p30","sk","pumped-hydro","bin4","cost",398967625
"p30","sk","pumped-hydro","bin5","cap",750
"p30","sk","pumped-hydro","bin5","cost",2792773.375
"p30","sk","upv_6","bin1","cap",53355.2832
"p30","sk","upv_6","bin1","cost",52552.7974621461
"p30","sk","upv_6","bin2","cap",81909.2736
"p30","sk","upv_6","bin2","cost",95974.4539531389
"p30","sk","upv_6","bin3","cap",85253.472
"p30","sk","upv_6","bin3","cost",152638.828965489
"p30","sk","upv_6","bin4","cap",96659.8272
"p30","sk","upv_6","bin4","cost",206299.136826829
"p30","sk","upv_6","bin5","cap",77742.1152
"p30","sk","upv_6","bin5","cost",271070.272882977
"p30","sk","upv_7","bin1","cap",30.8448
"p30","sk","upv_7","bin1","cost",144214.444528014
"p30","sk","upv_7","bin2","cap",1876.8672
"p30","sk","upv_7","bin2","cost",230407.17573059
"p30","sk","upv_7","bin3","cap",1552.608
"p30","sk","upv_7","bin3","cost",243271.085280827
"p30","sk","upv_7","bin4","cap",1388.2752
"p30","sk","upv_7","bin4","cost",270860.687217517
"p30","sk","upv_7","bin5","cap",563.76
"p30","sk","upv_7","bin5","cost",328040.803454671
"p30","sk","dupv_6","bin1","cap",1317.2544
"p30","sk","dupv_6","bin1","cost",7690.27179636747
"p30","sk","dupv_6","bin2","cap",2802.7296
"p30","sk","dupv_6","bin2","cost",20252.6943058427
"p30","sk","dupv_6","bin3","cap",4447.3536
"p30","sk","dupv_6","bin3","cost",37081.3124571363
"p30","sk","dupv_6","bin4","cap",2276.5536
"p30","sk","dupv_6","bin4","cost",52684.2707917455
"p30","sk","dupv_6","bin5","cap",255.8304
"p30","sk","dupv_6","bin5","cost",160185.891594551
"p30","sk","hydD","bin1","cost",398967625
"p30","sk","hydD","bin2","cost",398967625
"p30","sk","hydD","bin3","cost",398967625
"p30","sk","hydD","bin4","cost",398967625
"p30","sk","hydD","bin5","cost",398967625
"p30","sk","hydND","bin1","cost",398967625
"p30","sk","hydND","bin2","cost",398967625
"p30","sk","hydND","bin3","cost",398967625
"p30","sk","hydND","bin4","cost",398967625
"p30","sk","hydND","bin5","cost",398967625
"p30","sk","hydSD","bin1","cost",398967625
"p30","sk","hydSD","bin2","cost",398967625
"p30","sk","hydSD","bin3","cost",398967625
"p30","sk","hydSD","bin4","cost",398967625
"p30","sk","hydSD","bin5","cost",398967625
"p30","sk","hydSND","bin1","cost",398967625
"p30","sk","hydSND","bin2","cost",398967625
"p30","sk","hydSND","bin3","cost",398967625
"p30","sk","hydSND","bin4","cost",398967625
"p30","sk","hydSND","bin5","cost",398967625
"p30","sk","hydUD","bin1","cost",398967625
"p30","sk","hydUD","bin2","cost",398967625
"p30","sk","hydUD","bin3","cost",398967625
"p30","sk","hydUD","bin4","cost",398967625
"p30","sk","hydUD","bin5","cost",398967625
"p30","sk","hydUND","bin1","cost",398967625
"p30","sk","hydUND","bin2","cost",398967625
"p30","sk","hydUND","bin3","cost",398967625
"p30","sk","hydUND","bin4","cost",398967625
"p30","sk","hydUND","bin5","cost",398967625
"p30","sk","hydNPD","bin1","cost",398967625
"p30","sk","hydNPD","bin2","cost",398967625
"p30","sk","hydNPD","bin3","cost",398967625
"p30","sk","hydNPD","bin4","cost",398967625
"p30","sk","hydNPD","bin5","cost",398967625
"p30","sk","hydNPND","bin1","cost",398967625
"p30","sk","hydNPND","bin2","cost",398967625
"p30","sk","hydNPND","bin3","cost",398967625
"p30","sk","hydNPND","bin4","cost",398967625
"p30","sk","hydNPND","bin5","cost",398967625
"p30","sk","deep-egs_pbinary_1","bin1","cap",5770.1284
"p30","sk","deep-egs_pbinary_1","bin1","cost",38434813.2879483
"p30","sk","deep-egs_pbinary_2","bin1","cap",2201.0939
"p30","sk","deep-egs_pbinary_2","bin1","cost",46419994.3799424
"p30","sk","deep-egs_pbinary_3","bin1","cap",1685.443
"p30","sk","deep-egs_pbinary_3","bin1","cost",50346416.6475846
"p30","sk","deep-egs_pbinary_4","bin1","cap",3259.14
"p30","sk","deep-egs_pbinary_4","bin1","cost",62123800.0417839
"p30","sk","deep-egs_pflash_1","bin1","cap",320.397
"p30","sk","deep-egs_pflash_1","bin1","cost",26845935.8375896
"p30","sk","deep-egs_pflash_2","bin1","cap",1681.5413
"p30","sk","deep-egs_pflash_2","bin1","cost",27420942.043607
"p30","sk","deep-egs_pflash_3","bin1","cap",0.3295
"p30","sk","deep-egs_pflash_3","bin1","cost",29572932.6783801
"p30","sk","deep-egs_pflash_4","bin1","cap",10786.2713
"p30","sk","deep-egs_pflash_4","bin1","cost",33847573.0178719
"p30","sk","deep-egs_pflash_5","bin1","cap",8807.4465
"p30","sk","deep-egs_pflash_5","bin1","cost",35953974.669738
"p30","sk","deep-egs_pflash_6","bin1","cap",1107.3312
"p30","sk","deep-egs_pflash_6","bin1","cost",43056172.142039
"p31","s88","wind-ons_6","bin1","cap",32.7442528
"p31","s88","wind-ons_6","bin1","cost",32401.4602183771
"p31","s88","wind-ons_6","bin2","cap",168.6906216
"p31","s88","wind-ons_6","bin2","cost",74624.4097822596
"p31","s88","wind-ons_6","bin3","cap",10.48545027
"p31","s88","wind-ons_6","bin3","cost",111154.512235002
"p31","s88","wind-ons_6","bin4","cap",66.54556274
"p31","s88","wind-ons_6","bin4","cost",177846.72387672
"p31","s88","wind-ons_6","bin5","cap",56.21805954
"p31","s88","wind-ons_6","bin5","cost",178464.479629024
"p31","s88","wind-ons_7","bin1","cap",472.1854954
"p31","s88","wind-ons_7","bin1","cost",34173.7662091665
"p31","s88","wind-ons_7","bin2","cap",94.41766043
"p31","s88","wind-ons_7","bin2","cost",103663.099156018
"p31","s88","wind-ons_7","bin3","cap",280.7014732
"p31","s88","wind-ons_7","bin3","cost",143247.045400837
"p31","s88","wind-ons_7","bin4","cap",938.9399586
"p31","s88","wind-ons_7","bin4","cost",165097.606767163
"p31","s88","wind-ons_7","bin5","cap",307.8567381
"p31","s88","wind-ons_7","bin5","cost",211713.880155046
"p31","s88","wind-ons_8","bin1","cap",325.3284223
"p31","s88","wind-ons_8","bin1","cost",97656.467945553
"p31","s88","wind-ons_8","bin2","cap",1584.61532
"p31","s88","wind-ons_8","bin2","cost",143420.818813678
"p31","s88","wind-ons_8","bin3","cap",1424.806385
"p31","s88","wind-ons_8","bin3","cost",171902.726402547
"p31","s88","wind-ons_8","bin4","cap",1547.788702
"p31","s88","wind-ons_8","bin4","cost",206039.049128578
"p31","s88","wind-ons_8","bin5","cap",1741.484015
"p31","s88","wind-ons_8","bin5","cost",239539.224706103
"p31","s88","wind-ons_9","bin1","cap",4282.498905
"p31","s88","wind-ons_9","bin1","cost",104378.654503302
"p31","s88","wind-ons_9","bin2","cap",6290.675498
"p31","s88","wind-ons_9","bin2","cost",159559.175973597
"p31","s88","wind-ons_9","bin3","cap",8850.875198
"p31","s88","wind-ons_9","bin3","cost",220673.410894597
"p31","s88","wind-ons_9","bin4","cap",9105.126191
"p31","s88","wind-ons_9","bin4","cost",262226.279171278
"p31","s88","wind-ons_9","bin5","cap",7460.258961
"p31","s88","wind-ons_9","bin5","cost",313286.491777836
"p31","s88","wind-ons_10","bin1","cap",7191.500888
"p31","s88","wind-ons_10","bin1","cost",62889.6141294458
"p31","s88","wind-ons_10","bin2","cap",10068.96151
"p31","s88","wind-ons_10","bin2","cost",134452.521404775
"p31","s88","wind-ons_10","bin3","cap",16643.8619
"p31","s88","wind-ons_10","bin3","cost",210901.11177646
"p31","s88","wind-ons_10","bin4","cap",10112.14256
"p31","s88","wind-ons_10","bin4","cost",273340.980209868
"p31","s88","wind-ons_10","bin5","cap",5475.786967
"p31","s88","wind-ons_10","bin5","cost",362596.866156423
"p31","s88","csp1_7","bin1","cap",2.17242009798064
"p31","s88","csp1_7","bin1","cost",65054.588886409
"p31","s88","csp1_7","bin2","cap",32.7069894745946
"p31","s88","csp1_7","bin2","cost",104351.489557244
"p31","s88","csp1_7","bin3","cap",337.388897125423
"p31","s88","csp1_7","bin3","cost",126438.453852814
"p31","s88","csp1_7","bin4","cap",48.0346200525761
"p31","s88","csp1_7","bin4","cost",153054.264469587
"p31","s88","csp1_7","bin5","cap",42.5432247921825
"p31","s88","csp1_7","bin5","cost",165103.333569094
"p31","s88","csp1_8","bin1","cap",177.95740408618
"p31","s88","csp1_8","bin1","cost",43214.9123509663
"p31","s88","csp1_8","bin2","cap",564.40680444846
"p31","s88","csp1_8","bin2","cost",130073.495657963
"p31","s88","csp1_8","bin3","cap",2225.58403683156
"p31","s88","csp1_8","bin3","cost",172417.149590793
"p31","s88","csp1_8","bin4","cap",2655.90419104621
"p31","s88","csp1_8","bin4","cost",212252.330070606
"p31","s88","csp1_8","bin5","cap",243.854155731201
"p31","s88","csp1_8","bin5","cost",312805.20009201
"p31","s88","csp1_9","bin1","cap",2648.36104500773
"p31","s88","csp1_9","bin1","cost",40104.8842915704
"p31","s88","csp1_9","bin2","cap",10746.479688987
"p31","s88","csp1_9","bin2","cost",129012.095663953
"p31","s88","csp1_9","bin3","cap",20414.473424685
"p31","s88","csp1_9","bin3","cost",190515.893233795
"p31","s88","csp1_9","bin4","cap",26960.9407712936
"p31","s88","csp1_9","bin4","cost",240949.949281577
"p31","s88","csp1_9","bin5","cap",17876.2416070938
"p31","s88","csp1_9","bin5","cost",300352.003326224
"p31","s88","csp1_10","bin1","cap",13555.238263661
"p31","s88","csp1_10","bin1","cost",48254.7256545472
"p31","s88","csp1_10","bin2","cap",9812.09777233973
"p31","s88","csp1_10","bin2","cost",101452.005824178
"p31","s88","csp1_10","bin3","cap",7140.92578796148
"p31","s88","csp1_10","bin3","cost",162611.458662684
"p31","s88","csp1_10","bin4","cap",17469.1543232411
"p31","s88","csp1_10","bin4","cost",227519.855299082
"p31","s88","csp1_10","bin5","cap",12914.3738734603
