sc_point_gid,array_cable_CAPEX,export_cable_CAPEX
10041871,308675.2957,593646.6437
10041872,308367.9912,562235.4422
10041873,307978.7162,541509.7043
10041874,307546.9637,535208.5643
10041875,307134.7038,544338.4027
10041876,306747.6397,522976.5613
10041877,306174.006,476540.7845
10041878,305441.41,442401.8848
10041879,304465.711,416430.2373
10041880,304176.706,369749.492
10041889,308692.017,314469.9583
10041890,310547.425,356712.046
10041912,309816.2048,653383.758
10041913,309095.2398,591885.2395
10041914,308379.3083,522806.9357
10041915,307662.7163,444930.3135
10041916,306270.146,357056.8613
10041936,307343.8298,338902.5438
10041937,307064.2753,397278.7247
10041938,306962.5933,463000.0417
10041939,306572.6625,519339.7735
10041940,306380.2035,548812.9815
10041941,307304.259,577155.0068
10041942,307547.0788,604654.8205
10041943,307538.6102,612608.7775
10041944,307770.0298,621082.7433
10041945,307984.4067,638750.1065
10041946,307970.3493,663205.5242
10041947,308077.5677,672116.6832
10041948,308094.4537,673473.579
10041949,308184.6747,659359.4138
10041950,308336.9375,635595.875
10041951,308415.9535,612597.5313
10041952,308613.313,592588.6952
10041953,308737.364,576331.4933
10041954,308661.2355,566838.8663
10041955,308415.966,559826.0155
10041956,308091.6193,548608.608
10041957,307563.8133,544717.603
10041958,307114.8857,538545.9705
10041959,306662.9427,496741.6725
10041960,306270.1165,467738.0145
10041961,305766.7572,458629.8902
10041962,304840.2067,471781.627
10041963,304365.4715,470531.5117
10041964,304643.1803,409712.5678
10041965,304340.05,359423.9848
10041978,310156.2123,333029.7762
10041999,310153.9312,714399.4958
10042000,309376.9508,661048.8127
10042001,308624.6198,602013.6318
10042002,308012.6603,536675.1527
10042003,307151.723,464900.801
10042004,306075.1307,388023.2178
10042005,304790.2205,312351.101
10042025,306843.9453,342082.1823
10042026,306827.0033,412537.8097
10042027,306623.5563,448251.8745
10042028,306369.1813,480837.3717
10042029,306589.6483,512914.8097
10042030,306626.3107,543882.6175
10042031,306685.7162,546087.9242
10042032,306753.4768,557407.6347
10042033,306795.8763,580590.368
10042034,306889.0478,610352.0522
10042035,307100.951,612850.8907
10042036,307315.5448,614632.1327
10042037,307580.9478,604451.6298
10042038,307676.906,577724.5535
10042039,307744.6372,550556.4812
10042040,307908.3077,526872.6007
10042041,307978.8313,506789.8725
10042042,307877.2558,494826.8843
10042043,307439.7348,487496.9545
10042044,306323.5982,474630.2245
10042045,305007.1782,469439.74
10042046,305006.7682,480769.7202
10042047,304912.102,428707.236
10042048,304668.6092,386153.4065
10042049,304286.2047,371897.9565
10042050,304134.3113,392317.1675
10042051,304150.6872,399419.2585
10042052,304337.2365,348631.916
10042067,309739.529,329552.6947
10042069,309126.2863,327465.3782
10042100,309599.406,723562.1852
10042101,308960.0095,676787.6095
10042102,308252.4327,622483.0597
10042103,307532.933,564065.866
10042104,306637.5862,502673.7688
10042105,305698.9897,441712.5732
10042106,304527.8968,358147.7032
10042127,306527.4743,328736.4617
10042128,306620.7392,368078.4462
10042129,306131.735,405197.9692
10042130,305755.5588,441376.4505
10042131,305885.6925,473264.1883
10042132,306185.4013,471137.795
10042133,306287.2118,486934.907
10042134,306041.2237,517778.9488
10042135,306513.28,544361.5508
10042136,306934.273,546386.1803
10042137,307205.4655,548812.5247
10042138,307191.334,540800.5663
10042139,307185.6843,512728.8265
10042140,307295.8093,481949.5583
10042141,307388.9933,453463.053
10042142,307332.5232,428809.0775
10042143,307086.8167,413720.0093
10042144,306281.468,405395.0722
10042145,304909.2687,391180.5552
10042146,304143.7007,384220.6568
10042147,304129.6675,400061.2617
10042148,304129.9368,364815.171
10042202,309692.3433,713788.8313
10042203,309016.375,679726.6693
10042204,308602.0777,648882.8932
10042205,307933.6747,623350.7047
10042206,307168.7318,580360.5737
10042207,306267.3888,517285.2823
10042208,305331.1185,450367.194
10042209,304340.9455,373193.3678
10042232,306055.3952,320477.6207
10042233,305865.9075,361176.6663
10042234,305450.0072,389462.2678
10042235,305079.2083,386461.282
10042236,305563.0637,409766.2615
10042237,306126.0635,452535.3742
10042238,306171.2773,470140.486
10042239,305862.8838,471524.142
10042240,305984.5983,474999.5227
10042241,306352.2363,468977.4302
10042242,306541.6145,440950.1622
10042243,306739.4118,405991.3557
10042244,306812.8632,370800.1053
10042245,306708.323,341303.5958
10042246,306357.8822,321655.8468
10042247,305713.1517,311764.6727
10042307,309849.9625,717670.125
10042308,309092.4378,676177.6358
10042309,308582.3498,634969.5122
10042310,308393.4152,596341.512
10042311,307801.0532,563431.2583
10042312,306781.7372,540065.8007
10042313,305781.0182,482281.6548
10042314,304801.7285,410278.0518
10042315,304185.374,326056.3682
10042343,305345.2433,327239.2882
10042344,305280.1988,373433.227
10042345,305413.2478,386835.0723
10042346,305690.482,387029.9062
10042347,305914.0042,392357.6378
10042348,305996.0137,388449.6953
10042349,306157.18,360763.3968
10042350,306193.9272,320350.2463
10042409,310331.1782,732257.671
10042410,309376.9232,687249.8877
10042411,308723.2895,640109.9017
10042412,308314.4933,591086.5523
10042413,307930.8555,542530.2232
10042414,307388.94,499284.269
10042415,306272.9918,467057.094
10042416,305424.5478,453401.076
10042417,304440.62,372409.8743
10042448,305560.3893,301302.6035
10042480,309219.9023,373464.9458
10042515,310314.3227,727027.9658
10042516,309478.3045,698447.5097
10042517,309010.7235,660433.3842
10042518,308618.9437,606675.6993
10042519,308100.108,549750.3162
10042520,307357.8777,490861.4605
10042521,306507.6133,433098.612
10042522,305599.905,387126.5482
10042523,305229.2793,365985.8883
10042524,304368.3655,353038.6527
10042573,306442.5183,318039.4672
10042574,308749.5803,388053.2102
10042611,310390.297,749886.7412
10042612,310297.4415,723273.8617
10042613,309889.3782,686365.4977
10042614,308999.4377,651362.58
10042615,308339.8478,620587.4102
10042616,307854.6623,578309.645
10042617,307233.6412,514135.8428
10042618,306408.6703,444214.2797
10042619,305636.7253,372210.3575
10042620,304807.4058,303234.8745
10042660,306857.9798,338690.9338
10042661,310089.4935,417716.8435
10042694,310415.5097,453458.0282
10042699,310401.5495,636930.0358
10042700,310049.8488,676846.05
10042701,309802.1552,710595.275
10042702,309512.1448,689760.5135
10042703,309072.7185,646013.7613
10042704,308461.1055,603015.3822
10042705,308032.4328,563667.426
10042706,307129.1485,532277.0323
10042707,306275.8547,475906.2818
10042708,305580.1438,410962.122
10042709,304883.877,322261.2235
10042740,309173.5638,381506.4528
10042767,309986.245,441240.0462
10042768,310398.0003,398250.4302
10042769,310409.882,380742.8485
10042770,310263.5992,393343.6182
10042771,309289.4927,355217.3323
10042772,308824.0302,345388.4382
10042773,309531.8203,373216.4593
10042774,310106.1095,413020.8765
10042778,309987.9175,591718.9963
10042779,309554.3968,632385.6087
10042780,309230.5072,667570.7322
10042781,308855.7568,659165.4798
10042782,308393.4428,607964.9475
10042783,308173.4878,555547.2062
10042784,307730.459,504954.1893
10042785,306552.8585,462070.5627
10042786,305704.6602,423567.6402
10042787,304991.4847,354950.1362
10042817,309553.9875,357306.3435
10042844,308393.2315,377019.3197
10042845,307131.3403,313806.3627
10042847,308356.1188,306268.0343
10042851,309187.9048,337486.6227
10042852,309835.7957,388749.6347
10042853,310091.9103,436424.5205
10042854,309973.7488,491292.7632
10042855,309396.6768,541599.3685
10042856,309019.2065,581858.1378
10042857,308717.6618,612825.4377
10042858,308384.9893,622921.7735
10042859,308066.2913,575281.2005
10042860,307645.8475,512735.7593
10042861,306874.9705,448554.0068
10042862,306250.461,388873.6585
10042863,305138.6118,347151.8902
10042893,309407.7608,347020.927
10042919,310595.5368,403097.179
10042920,309174.0875,320017.304
10042928,308136.6162,307508.3195
10042929,308759.8263,371808.246
10042930,308782.4037,434441.7775
10042931,308638.7182,479969.3237
10042932,308455.4788,524262.6068
10042933,308286.2977,554274.9305
10042934,308184.7757,574742.6272
10042935,307679.6918,529092.2522
10042936,306985.165,480679.2878
10042937,306420.0257,402679.8727
10042938,305715.9223,321491.4615
10042968,309337.44,354348.5928
10042969,310752.9942,425229.462
10043004,307524.3348,309601.05
10043005,307905.4058,359381.0187
10043006,308167.8507,421018.0265
10043007,308117.072,451983.8303
10043008,307880.0588,493141.4035
10043009,307911.0963,529483.0867
10043010,307137.6553,471026.277
10043011,306391.7558,418257.7553
10043012,305551.872,371032.435
10043040,308063.1582,380731.1687
10043041,308384.502,342074.1543
10043042,308689.0418,316018.0905
10043043,309063.991,331527.1557
10043044,309030.3477,302584.3302
10043045,308655.0015,311491.9013
10043046,309131.4252,347236.8532
10043047,309998.6637,357404.6622
10043048,310581.4662,381102.6312
10043049,310893.556,374585.582
10043051,310797.9852,431981.3077
10043066,309914.6652,329747.6415
10043076,307323.9992,338471.5565
10043077,307010.5263,375634.5957
10043078,306558.4623,433543.8075
10043079,306694.1428,478133.2268
10043080,306386.1263,419621.4245
10043081,305792.3097,347400.5507
10043107,305981.5227,313962.7605
10043118,309458.4043,302893.6213
10043119,310747.315,368511.9745
10043133,310404.1582,303570.5415
10043144,305571.616,302967.0075
10043145,305461.3217,384353.3018
10043146,305565.9865,399296.4933
10043147,305359.4102,372195.0275
10043185,310426.5757,322510.1968
10043206,304688.498,354688.808
10043207,304439.1965,316685.4287
10043247,310131.069,308930.9777
10043248,310620.4365,322345.078
10043249,310713.3662,317799.5478
10000034,313199.5252,390910.4085
10000059,311101.4677,423786.321
10000070,312302.6853,465903.4272
10000082,313509.3017,485381.3903
10000092,311092.2897,384991.5292
10000103,312537.1947,390608.319
10000118,311051.583,379446.696
10000119,314090.1,431544.4937
10000166,311777.3743,444015.7412
10000193,313573.2353,498362.881
10000219,311115.2402,493769.9352
10000247,312011.0735,540271.6865
10000275,311090.4148,531629.3087
10000276,313250.3688,584655.0692
10000303,311447.2178,573216.7095
10000330,312083.8975,614294.4937
10000389,311525.8912,630002.6198
10000424,311239.1988,608879.3748
10000425,312600.8568,660361.8352
10000460,311396.6067,585981.3762
10000461,312208.1788,640679.6747
10000462,313957.4695,689514.0882
10000496,311343.2392,550817.956
10000497,312474.8825,613565.5205
10000498,313232.1545,668096.2943
10000535,311719.6502,574904.7717
10000536,312839.586,634240.4075
10000537,313705.8445,687846.6108
10000575,311438.8205,604663.71
10000576,312567.4343,658372.9755
10000577,313478.8582,707530.2247
10000616,311048.201,628422.6797
10000617,311986.5205,682956.5892
10000618,313047.1252,730450.7785
10000656,311244.9732,593128.6437
10000657,311377.0482,649920.4857
10000658,311983.7252,701915.5568
10000698,311450.0702,667439.72
10000699,312278.4073,719748.2313
10000700,312971.4363,765885.3507
10000738,311410.6753,681458.425
10000739,312076.335,731801.2922
10000778,311053.8277,698529.0082
10000779,311888.2343,747155.5702
10000780,312895.7143,790857.8195
10000817,311534.318,709334.7023
10000818,312449.6678,758638.7588
10000819,313181.7175,802767.5472
10000856,311770.2745,711934.1063
10000857,312817.1447,761551.6578
10000858,313596.5742,805954.8775
10000895,311882.6285,705221.4428
10000896,312376.6498,753267.0217
10000897,313136.637,796842.8877
10000935,311905.0507,740426.2008
10000936,312797.531,785984.9435
10000937,313406,828102.969
10000971,311792.6978,732320.27
10000972,312991.0062,779424.9103
10001007,311486.5317,729323.9643
10001008,312763.8238,776140.0513
10001042,311067.7717,666628.8522
10001043,312135.1892,719474.2923
10001044,313206.9285,767116.5075
10001078,312623.461,710276.1917
10001079,313607.7725,758281.3158
10001113,311966.5898,693484.9377
10001114,313094.6725,736707.4103
10001115,313803.8383,776344.395
10001148,311503.4233,663462.7335
10001149,312334.613,709658.4998
10001150,313218.1248,753641.7057
10001183,311992.0463,685354.5363
10001217,311270.1897,664712.9035
10001218,312800.2225,706270.9163
10001253,312163.2858,665336.2283
10001254,313604.823,704527.2717
10001286,311357.1462,624243.6338
10001287,312458.0252,670828.3987
10001288,313422.764,716108.0947
10001320,311764.6355,641386.9705
10001321,312606.4655,688807.0018
10001354,311149.2567,643481.3828
10001420,311402.2115,585404.0603
10001421,312455.1233,633613.0015
10001454,312690.167,644214.7053
10001485,311545.066,605801.7057
10001514,311177.317,564341.738
10001542,312073.516,570357.0935
10001543,312472.0473,619892.9443
10001570,311140.768,574689.1018
10001598,311222.4862,581032.5373
10001599,312253.0623,627868.1667
10001624,310944.1977,534077.8733
10001625,311725.4102,589334.0152
10001626,312031.4877,641077.9673
10001627,313431.927,689876.62
10001651,312107.2297,612761.3588
10001677,311315.1483,591694.8545
10001678,312491.6295,651430.6417
10001703,311056.4127,642029.6803
10001704,311716.7835,698117.879
10001705,311747.8362,748213.6433
10001706,313396.75,785478.2035
10001729,311523.1722,738871.0797
10001730,312104.4402,746499.9223
10001753,311301.1777,697982.289
10001754,311753.4915,695505.7535
10001755,312328.97,699762.5273
10001778,311261.8667,639094.535
10001779,311576.5433,644607.1055
10001780,311958.4058,659124.4305
10001804,311138.204,602185.2588
10001806,311817.1167,664083.136
10001832,311438.078,708276.2127
10001856,312235.9488,681052.3862
10001858,315671.2688,762381.1718
10001880,311910.6023,659468.7055
10001902,311284.2613,644995.3482
10001903,312446.7365,700624.5038
10001904,313377.9805,750224.899
10001923,311660.7435,638836.9065
10001924,312256.0547,695456.664
10001943,311812.4675,631510.2725
10001944,312227.96,688666.664
10001961,311652.3787,669187.812
10001962,312494.5733,709935.6618
10001977,311497.8993,631320.1853
10001978,312073.5788,669702.6145
10001979,312553.4808,697468.5383
10001994,311348.9268,583486.764
10001995,311997.7738,626836.2712
10001996,312435.6353,645021.1765
10001997,312915.3298,637604.2177
10002012,311304.0262,581457.3985
10002013,311837.6603,584878.1142
10002014,312609.5673,574725.9743
10002015,313016.3057,577620.4915
10002031,311486.5507,503056.3767
10002032,311621.4107,507122.9183
10002033,312160.3668,528398.5908
10002050,311601.6152,505532.5693
10002080,311834.3672,411521.1815
10002094,312651.55,386288.0407
10002108,311727.819,350176.1612
10002121,311798.3692,385580.7277
10002122,312889.9477,456296.3733
10002135,311222.4195,408739.6402
10002136,312771.809,472662.1312
10002192,313066.1137,322445.0315
10002208,312976.4203,383494.099
10002224,312960.4213,458725.616
10002245,311364.695,345930.6175
10002246,311233.654,415696.0493
10002257,311609.8243,343581.1428
10002258,312530.7807,423211.0602
10002272,312074.8028,356102.1728
10002289,311524.7208,315465.4288
10002290,312275.5255,390419.942
10002306,311089.738,357539.9905
10002307,312014.5065,430418.1953
10002322,311193.8327,411310.7
10002323,311708.2853,478184.7332
10002338,311477.9668,459928.3625
10002339,312019.9277,522798.1535
10002352,311640.9023,442623.5942
10002353,311458.0067,506139.3683
10002354,312718.7205,563773.3818
10002366,311163.4872,493064.4788
10002367,312264.2407,550457.7245
10002379,311208.4812,535185.3732
10002380,312399.031,592191.9678
10002393,311126.9715,570285.9823
10002394,312337.275,626642.0845
10002408,311811.9877,654210.2353
10002456,311432.9092,672891.653
10002457,311829.0212,720071.7242
10002472,311798.2227,652206.1612
10002473,312614.8752,701144.0397
10002474,312772.2145,744456.4648
10002488,311236.4617,596254.8972
10002489,312727.349,657715.205
10002505,311107.0237,588530.6617
10002506,312149.2228,643090.4103
10002523,311292.4425,614214.3555
10002524,312794.374,668756.7008
10002541,311401.9222,592297.5883
10002542,312783.3338,651950.4988
10002559,311404.8258,580665.2622
10002579,312125.9162,602298.9952
10002596,312238.906,567441.4632
10002615,312675.808,539753.994
10002636,312196.3428,520260.4227
10002659,312224.6535,496931.3277
10002681,311092.9922,475378.9185
