sc_point_gid,latitude,longitude,places_fmv_all_rev
36109,39.451,-122.702,2322.7212
34963,39.566,-123.642,10610.027
41815,38.198,-121.317,94042.21
42200,38.231,-120.608,16619.457
35727,39.49,-123.015,5171.5664
42962,38.091,-120.267,21326.941
38343,39.882,-74.562,16248.847
30360,41.945,-74.298,23749.549
38772,38.873,-122.022,17873.957
46380,37.189,-120.22,28616.594
48654,36.469,-120.803,3031.409
34068,42.381,-88.017,323420.7
34447,42.292,-88.178,171887.39
36872,39.344,-122.215,13970.283
50168,35.935,-121.445,12097.851
36491,39.411,-122.39,3314.1372
44862,37.617,-120.092,4246.555
36438,40.467,-75.104,84597.31
26198,42.56,-71.309,503241.88
49790,36.082,-121.22,5977.7344
42582,38.186,-120.303,11418.898
42201,38.256,-120.473,18994.621
36819,40.35,-74.995,212453.78
29604,42.045,-73.655,36409.805
34964,39.594,-123.505,10721.707
37633,39.182,-122.001,30908.271
31878,41.609,-74.718,28249.762
35346,39.556,-123.192,5337.1953
29986,41.904,-73.402,51451.547
41816,38.223,-121.183,65059.08
29981,42.018,-74.121,66740.34
46001,37.308,-120.122,6206.7183
37253,39.276,-122.04,13096.572
45242,37.522,-120.058,14227.483
36110,39.478,-122.566,3826.034
35728,39.517,-122.879,2809.4536
49033,36.349,-120.899,3862.934
29602,42.09,-73.943,65896.54
31129,41.55,-73.078,199629.5
34582,39.632,-123.819,22089.99
39105,39.648,-74.348,47769.414
43723,37.926,-120.063,5979.6733
38013,39.088,-121.963,15318.148
43343,38.021,-120.097,9516.124
42202,38.281,-120.338,35718.832
41819,38.3,-120.779,22436.98
39152,38.779,-121.984,15064.459
41820,38.325,-120.644,16195.048
44103,37.832,-120.028,7005.762
30748,41.668,-73.185,97631.22
41817,38.249,-121.048,21548.41
50169,35.961,-121.315,6483.033
42963,38.116,-120.133,14862.112
27343,42.151,-70.707,333750.88
41818,38.275,-120.913,22941.83
47139,36.974,-120.283,22908.834
36492,39.438,-122.254,12593.057
34583,39.66,-123.683,10303.493
41821,38.35,-120.509,22235.906
49412,36.228,-120.994,4860.454
36873,39.37,-122.078,11186.594
34965,39.622,-123.369,7399.992
26963,42.245,-70.668,379846.25
27344,42.125,-70.564,356378.03
44483,37.737,-119.993,5197.77
27724,42.031,-70.604,238497.44
40292,38.497,-121.871,59025.152
42583,38.211,-120.168,7523.698
46760,37.094,-120.185,50166.496
47897,36.734,-120.478,8605.542
35347,39.584,-123.055,3432.6902
36726,41.717,-88.398,253985.62
39532,38.685,-121.946,27643.078
38393,38.994,-121.925,13952.189
47518,36.854,-120.381,20535.91
45622,37.428,-120.023,13238.264
41822,38.375,-120.373,5007.8994
35729,39.545,-122.742,3007.4087
31894,41.243,-72.438,180449.44
36111,39.505,-122.429,3759.879
42203,38.305,-120.203,15683.46
29605,42.022,-73.511,29030.523
37634,39.209,-121.865,10311.798
31511,41.409,-72.828,227488.69
37254,39.303,-121.903,9469.335
27721,42.108,-71.032,464274.72
30739,41.872,-74.476,14547.441
41434,38.266,-121.489,27111.703
44863,37.642,-119.958,4775.828
34202,39.725,-123.86,15278.598
46381,37.213,-120.087,9268.047
48655,36.494,-120.672,2270.1042
37962,39.999,-74.67,68768.445
48276,36.614,-120.575,6933.5693
34584,39.688,-123.546,14888.893
49791,36.108,-121.09,8832.61
36493,39.464,-122.117,12990.045
37487,41.515,-88.275,131921.34
36874,39.397,-121.942,12742.74
41440,38.42,-120.68,50847.203
33690,42.462,-87.708,0
41441,38.445,-120.544,40475.89
34966,39.65,-123.232,5683.238
41053,38.334,-121.661,13707.742
41442,38.47,-120.409,7163.782
41823,38.4,-120.238,8399.602
38014,39.115,-121.827,15587.953
39912,38.591,-121.908,27214.719
42964,38.141,-119.998,16877.422
43344,38.046,-119.963,8880.9375
35348,39.611,-122.918,2806.1104
42584,38.235,-120.033,11924.829
43724,37.951,-119.928,7460.456
50548,35.841,-121.409,12236.269
35730,39.572,-122.605,4033.2036
41439,38.395,-120.815,42153.266
45243,37.547,-119.924,18638.188
46002,37.333,-119.988,6321.587
37255,39.329,-121.767,22495.906
36112,39.532,-122.292,14924.891
42204,38.33,-120.068,9036.698
34203,39.753,-123.724,6323.784
37200,40.233,-74.886,346951.53
49034,36.374,-120.768,2373.3928
41443,38.495,-120.274,6828.829
37635,39.235,-121.729,22495.586
25819,42.629,-71.126,550461.5
50170,35.987,-121.185,10433.365
44104,37.856,-119.893,10443.126
29601,42.112,-74.087,28737.977
41062,38.564,-120.445,7438.2124
38773,38.9,-121.887,15375.428
36875,39.423,-121.805,12682.919
37868,41.41,-88.141,71261.37
41061,38.539,-120.58,17804.293
36494,39.491,-121.98,14866.022
34585,39.716,-123.409,6899.823
41438,38.369,-120.95,29647.266
41824,38.425,-120.103,11127.78
47140,36.999,-120.151,66542.66
34967,39.678,-123.095,3404.838
44484,37.761,-119.859,8678.348
38394,39.02,-121.789,12341.725
37581,40.116,-74.778,223448.38
38251,41.288,-87.716,22273.357
41063,38.589,-120.309,6489.034
41060,38.514,-120.716,23915.383
49413,36.254,-120.864,3814.8364
37256,39.355,-121.63,46992.203
34835,42.126,-87.009,0
31498,41.704,-74.685,33398.406
36356,41.729,-86.918,69709.91
35349,39.639,-122.782,3103.2861
38015,39.141,-121.691,204981.4
41444,38.519,-120.138,6016.923
32277,41.076,-72.05,582158.5
36113,39.558,-122.156,41713.836
37636,39.261,-121.592,38040.16
35731,39.599,-122.468,4536.63
40682,38.659,-120.481,8615.826
47898,36.759,-120.346,20554.283
46761,37.118,-120.053,17806.129
36876,39.449,-121.668,25956.598
45623,37.452,-119.889,33010.58
40681,38.634,-120.616,26257.95
34204,39.782,-123.587,5561.625
50549,35.866,-121.279,5764.5195
47519,36.879,-120.249,18790.822
31512,41.385,-72.686,101152.36
33822,39.819,-123.902,11367.234
36495,39.517,-121.843,14446.833
44864,37.666,-119.824,5331.87
41437,38.344,-121.085,15729.618
40683,38.684,-120.345,6396.7373
42965,38.165,-119.863,6796.776
41059,38.489,-120.851,23113.637
48277,36.639,-120.443,9290.305
32658,40.957,-71.946,291923.22
49792,36.133,-120.959,5684.497
41435,38.292,-121.354,94767.36
40301,38.729,-120.652,74523.516
27722,42.082,-70.889,268157.94
37257,39.381,-121.493,19124.293
42585,38.26,-119.898,8390.999
41064,38.614,-120.173,8893.497
40680,38.609,-120.752,34093.625
43345,38.07,-119.828,4785.626
34586,39.744,-123.273,10681.825
37637,39.287,-121.455,28880.936
46382,37.238,-119.954,9777.326
42205,38.355,-119.932,8144.724
38016,39.167,-121.554,95647.59
40302,38.754,-120.516,23868.71
29987,41.881,-73.258,39978.363
36114,39.585,-122.018,17974.352
43725,37.975,-119.794,5895.952
33823,39.847,-123.765,8786.7
36877,39.475,-121.531,109169.79
40303,38.779,-120.38,9815.99
41825,38.449,-119.967,10728.104
39921,38.823,-120.689,14068.49
34968,39.705,-122.958,3098.8535
39542,38.943,-120.589,6092.13
48656,36.519,-120.54,2354.8643
35732,39.626,-122.331,6638.2744
35350,39.666,-122.645,2831.1953
41436,38.318,-121.22,59708.195
40684,38.709,-120.209,8466.67
37638,39.313,-121.319,25996.62
29224,42.14,-73.62,38678.24
37258,39.407,-121.356,15266.806
29223,42.162,-73.764,33979.95
36496,39.544,-121.706,16007.137
38017,39.193,-121.418,19122.387
39922,38.848,-120.552,6258.507
34826,42.203,-88.338,402139.5
41445,38.544,-120.002,7646.6963
39162,39.037,-120.625,3239.2786
39153,38.806,-121.849,18104.277
37874,41.359,-87.265,30430.492
38395,39.047,-121.653,44621.438
39541,38.918,-120.725,12257.989
38252,41.279,-87.57,22605.152
44105,37.88,-119.759,7540.001
40300,38.703,-120.788,144818
38018,39.219,-121.281,36692.555
45244,37.571,-119.79,6435.203
39163,39.062,-120.488,3909.4658
37639,39.339,-121.182,17708.678
39161,39.012,-120.761,13316.893
34205,39.81,-123.45,6466.505
49035,36.399,-120.637,1438.127
38782,39.132,-120.661,2934.4907
38019,39.244,-121.145,105510.53
39923,38.873,-120.416,7126.197
38781,39.106,-120.798,8593.184
40304,38.803,-120.244,8856.49
38020,39.27,-121.008,157770.98
36878,39.501,-121.394,25824.96
38401,39.201,-120.834,18864.186
37259,39.433,-121.219,14474.135
50171,36.013,-121.054,4599.698
38400,39.176,-120.971,99229.055
41065,38.639,-120.038,8150.0713
27338,42.278,-71.424,742839.25
36115,39.611,-121.881,20538.996
37640,39.364,-121.045,21067.875
38783,39.157,-120.524,2732.9065
38402,39.226,-120.698,6123.067
38774,38.926,-121.751,13686.312
46003,37.357,-119.855,7449.203
38021,39.295,-120.871,18352.178
38780,39.081,-120.934,56824.242
38399,39.15,-121.108,105980.66
36497,39.57,-121.569,22544.623
29606,41.999,-73.367,55352.992
39543,38.968,-120.452,5215.2637
40679,38.584,-120.887,31409.074
41058,38.464,-120.986,20483.922
35733,39.652,-122.194,21512.125
39920,38.798,-120.824,40182.36
38396,39.073,-121.517,59638.883
39160,38.987,-120.898,43463.465
34587,39.771,-123.136,7598.337
29222,42.185,-73.908,33769.15
33824,39.875,-123.628,6062.161
39924,38.898,-120.28,4335.1943
37260,39.459,-121.082,12010.751
39540,38.892,-120.861,42477.664
44485,37.786,-119.725,8951.09
38398,39.124,-121.244,20519.39
40685,38.733,-120.073,12170.01
37495,41.447,-87.106,52246.79
37641,39.39,-120.908,8986.707
38022,39.321,-120.734,8485.672
38403,39.251,-120.561,3563.039
36879,39.527,-121.257,10864.957
38397,39.099,-121.38,22247.54
27720,42.133,-71.175,535720.44
25822,42.553,-70.694,193396.05
35351,39.693,-122.508,3616.326
34969,39.732,-122.821,3014.2168
38779,39.056,-121.071,118323.63
38784,39.182,-120.388,5565.0405
33442,39.912,-123.943,8382.268
31513,41.361,-72.544,104555.586
36498,39.596,-121.431,10650.98
36116,39.638,-121.744,34975.97
29980,42.04,-74.265,33025.695
50550,35.892,-121.149,7585.9307
42206,38.379,-119.797,6865.7656
37642,39.415,-120.771,5295.039
47141,37.023,-120.018,80533.25
39544,38.993,-120.316,4156.3696
42586,38.284,-119.762,6377.225
37261,39.484,-120.945,7573.042
40305,38.828,-120.108,14567.23
41826,38.474,-119.832,7098.1265
38023,39.346,-120.597,6748.3833
42966,38.189,-119.728,5083.157
49414,36.279,-120.733,1599.2758
34206,39.837,-123.313,8552.379
35734,39.679,-122.057,23307.914
36880,39.553,-121.119,8219.584
38404,39.276,-120.424,12039.426
45624,37.477,-119.756,23161.473
41446,38.568,-119.867,8802.65
39159,38.961,-121.034,177199.22
39164,39.087,-120.352,4602.698
50928,35.746,-121.374,24534.48
33443,39.94,-123.806,8349.652
40299,38.678,-120.924,193191
46762,37.143,-119.92,9738.043
36499,39.621,-121.294,6615.633
49793,36.159,-120.829,3885.7666
38778,39.03,-121.207,29255.744
35297,40.774,-75.15,60225.297
36117,39.664,-121.607,15770.853
43346,38.094,-119.693,4578.9155
39925,38.923,-120.144,7453.995
37262,39.509,-120.807,5616.836
33825,39.903,-123.491,6053.1416
41066,38.663,-119.902,8628.184
37643,39.44,-120.633,3707.191
29225,42.117,-73.476,32697.441
44865,37.691,-119.69,6969.208
39539,38.867,-120.997,61417.477
47520,36.904,-120.116,62709.41
38775,38.952,-121.615,19021.352
40673,38.429,-121.698,15535.43
36881,39.578,-120.982,7312.9814
38024,39.371,-120.46,4204.6113
35352,39.72,-122.371,2899.022
39919,38.772,-120.96,61742.266
43726,38,-119.659,4435.1094
39533,38.711,-121.811,146935.17
35735,39.705,-121.92,100688.84
38250,41.296,-87.861,41872.61
34588,39.799,-122.999,4487.2188
38777,39.004,-121.343,32055.14
47899,36.784,-120.214,21748.363
50929,35.772,-121.244,8190.173
36118,39.69,-121.469,8729.91
36500,39.647,-121.157,6740.8745
39545,39.017,-120.179,32834.383
48278,36.664,-120.312,10729.365
40686,38.758,-119.937,13131.129
46383,37.262,-119.821,13865.031
34970,39.76,-122.684,2455.4727
33444,39.969,-123.669,5815.1377
38405,39.301,-120.287,43343.824
35677,40.678,-75.182,227976.8
38776,38.978,-121.479,35460.375
33062,40.006,-123.985,10390.977
41057,38.438,-121.121,30816.89
37263,39.535,-120.67,5526.157
44106,37.905,-119.625,5980.3267
41054,38.361,-121.526,41816.074
36882,39.604,-120.844,6177.8325
37644,39.465,-120.496,3857.3833
35736,39.732,-121.782,345760.84
50172,36.039,-120.924,9076.76
40678,38.558,-121.023,26726.674
30368,41.763,-73.15,91806.7
39158,38.936,-121.17,124470.28
40306,38.853,-119.972,58175.74
39165,39.112,-120.215,27183.348
34207,39.865,-123.176,6198.3667
35976,41.826,-86.904,0
36119,39.716,-121.332,6116.079
48657,36.544,-120.409,8418.701
39154,38.832,-121.713,18557.43
38025,39.396,-120.323,11148.832
36501,39.673,-121.019,8023.7017
35353,39.746,-122.233,55210.04
31514,41.337,-72.402,152559.6
45245,37.596,-119.656,6963.4893
36736,41.632,-86.932,25685.504
39926,38.947,-120.007,128767.3
38785,39.207,-120.251,14207.465
33826,39.931,-123.354,5303.7637
42207,38.403,-119.662,5471.9453
46004,37.382,-119.722,28485.805
33063,40.034,-123.848,10221.928
44486,37.81,-119.59,6816.641
34589,39.826,-122.861,3519.9116
35737,39.758,-121.645,111282.984
36120,39.741,-121.194,4101.4004
36883,39.629,-120.707,4304.1846
37264,39.56,-120.532,4948.0938
41827,38.498,-119.696,6226.3677
30359,41.967,-74.442,9138.093
42587,38.308,-119.627,5493.133
49036,36.425,-120.505,1480.1229
41447,38.593,-119.731,8330.363
39538,38.841,-121.133,217533.05
39546,39.042,-120.043,4439.9214
36502,39.698,-120.881,5112.075
33445,39.997,-123.532,5308.6177
34971,39.787,-122.547,3250.0378
37645,39.49,-120.359,7151.9873
40298,38.652,-121.059,347972.75
42967,38.213,-119.593,4120.4517
50551,35.918,-121.019,10151.488
41067,38.688,-119.766,10341.684
35354,39.773,-122.096,29515.203
39157,38.91,-121.306,151439.95
35738,39.784,-121.507,17642.488
39918,38.747,-121.096,177190.56
31130,41.527,-72.935,227473.62
41056,38.412,-121.256,126440.734
40687,38.782,-119.801,18223.86
32681,40.071,-124.164,4097.1416
33061,39.977,-124.122,167393.12
36121,39.767,-121.056,5221.823
43347,38.119,-119.558,3719.3076
39104,39.67,-74.487,5474.6523
32682,40.099,-124.027,8061.1377
39166,39.137,-120.078,24739.543
47142,37.048,-119.885,15543.014
40293,38.523,-121.736,214414.83
38026,39.42,-120.185,20174.105
29221,42.207,-74.053,20308.885
39913,38.617,-121.773,90471.74
35739,39.81,-121.369,5107.1396
49415,36.304,-120.602,1736.0399
34208,39.893,-123.039,3550.7993
36884,39.654,-120.569,7479.0703
46763,37.167,-119.787,32763.367
36503,39.723,-120.743,3666.585
40307,38.877,-119.835,35083.855
35355,39.8,-121.958,56518.836
33064,40.062,-123.711,9214.717
37265,39.585,-120.395,9719.232
45625,37.501,-119.622,9374.635
50930,35.797,-121.114,8724.891
41055,38.387,-121.391,337785.75
37106,41.62,-88.409,104285.22
39155,38.858,-121.578,17820.361
33827,39.959,-123.216,3789.059
34972,39.814,-122.41,3299.4358
35356,39.826,-121.821,42303.6
44866,37.715,-119.556,7345.445
39156,38.884,-121.442,18952.926
43727,38.024,-119.524,3586.1917
35740,39.836,-121.232,6056.411
36122,39.792,-120.918,4538.2725
38786,39.231,-120.114,92383.66
39927,38.972,-119.871,70948.59
32301,40.164,-124.206,3151.954
47521,36.928,-119.984,64031.562
37646,39.515,-120.221,9008.178
29226,42.094,-73.332,43533.75
36057,40.583,-75.213,83929.42
34590,39.853,-122.724,3000.6782
40677,38.532,-121.158,46832.4
32683,40.127,-123.889,12901.683
32278,41.051,-71.909,1537039.4
51308,35.651,-121.338,39004.92
30749,41.645,-73.043,112570.766
33446,40.025,-123.395,4423.422
38723,39.787,-74.594,7965.3047
38406,39.326,-120.149,224743.95
35357,39.852,-121.683,16770.834
49794,36.184,-120.698,3264.9587
48279,36.689,-120.18,18776.535
47900,36.809,-120.082,34239.773
35741,39.861,-121.094,5539.708
46384,37.287,-119.688,43219.184
36504,39.749,-120.606,25030.457
39486,39.531,-74.242,5734.697
39547,39.066,-119.906,55159.016
39537,38.816,-121.269,507142.8
29607,41.976,-73.223,23207.549
39485,39.553,-74.38,43673.78
36885,39.679,-120.431,12088.85
51309,35.677,-121.209,16834.068
35358,39.878,-121.545,18955.777
28843,42.257,-73.73,49664.547
36123,39.818,-120.78,5457.6797
32302,40.192,-124.069,6386.9404
34973,39.84,-122.272,8142.982
31118,41.799,-74.652,22216.855
34209,39.92,-122.901,3649.7231
28844,42.234,-73.585,36758.125
44107,37.929,-119.49,3764.608
41828,38.522,-119.56,5804.3545
42208,38.427,-119.526,4203.405
39534,38.738,-121.676,23523.879
37266,39.609,-120.257,6874.572
41448,38.617,-119.595,7394.958
35359,39.904,-121.407,5257.209
33065,40.09,-123.573,6967.148
50173,36.064,-120.794,3051.4531
39167,39.161,-119.941,7997.4087
35742,39.887,-120.956,11570.896
46005,37.406,-119.588,18569.777
41068,38.712,-119.629,9279.275
48658,36.569,-120.277,7899.54
32684,40.156,-123.752,11167.109
45246,37.62,-119.522,5560.205
34067,42.39,-88.166,198016.72
40688,38.806,-119.664,12581.366
35360,39.93,-121.269,2978.2573
34974,39.867,-122.135,22174.455
33828,39.986,-123.079,4044.836
42588,38.332,-119.492,8363.949
40297,38.627,-121.195,475008.03
38249,41.304,-88.007,21386.09
34591,39.881,-122.587,4026.349
31921,40.257,-124.248,5279.8687
39917,38.721,-121.232,843688.5
37647,39.54,-120.083,10119.625
32303,40.221,-123.931,9130.514
36505,39.774,-120.467,21140.438
36124,39.843,-120.642,9219.807
42968,38.237,-119.457,3084.559
34917,40.869,-75.118,58290.07
40308,38.901,-119.699,142539.53
38787,39.256,-119.976,152912.89
44487,37.834,-119.456,6544.219
33447,40.052,-123.257,3922.4531
34975,39.894,-121.997,12986.959
36886,39.704,-120.293,9370.049
33689,42.47,-87.856,159067.69
49037,36.45,-120.374,7675.7334
35361,39.956,-121.131,6318.2773
28845,42.211,-73.441,59830.285
31895,41.219,-72.297,0
50552,35.944,-120.889,7227.0127
35743,39.912,-120.817,11920.945
34976,39.92,-121.859,3722.0095
39536,38.79,-121.404,146115.78
35965,41.919,-88.521,65592.83
39928,38.996,-119.734,125664.25
43348,38.143,-119.423,2335.1052
35585,42.017,-88.509,40925.156
47143,37.072,-119.753,13214.953
33066,40.118,-123.436,5414.1143
34977,39.946,-121.721,6747.867
31922,40.286,-124.111,5737.495
34210,39.947,-122.764,2778.9673
32685,40.184,-123.614,9298.479
34978,39.972,-121.583,6705.4575
37267,39.634,-120.119,4213.8643
38407,39.35,-120.012,17146.96
34592,39.908,-122.449,6173.054
39535,38.764,-121.54,27181.902
40676,38.507,-121.293,153997.4
35362,39.981,-120.993,11146.525
32304,40.249,-123.793,13578.494
31515,41.313,-72.261,121903.66
28842,42.28,-73.874,32867.59
39548,39.091,-119.769,131881.72
40674,38.455,-121.563,118591.32
36818,40.371,-75.135,216918.72
43728,38.048,-119.389,3147.316
34979,39.998,-121.445,5467.6387
36125,39.868,-120.504,11290.74
29988,41.858,-73.115,81424.11
34446,42.3,-88.326,180455.4
35744,39.937,-120.679,4768.6113
49416,36.33,-120.471,1264.6577
36506,39.798,-120.329,11080.881
33829,40.014,-122.942,2552.3584
44867,37.739,-119.422,5863.786
46764,37.192,-119.654,22002.262
31923,40.314,-123.973,11116.631
38027,39.445,-120.048,10554.934
34980,40.024,-121.307,2403.5903
45626,37.525,-119.488,5100.675
39866,39.436,-74.274,1415.1663
31541,40.351,-124.291,9254.988
33448,40.08,-123.12,3492.7397
39168,39.185,-119.804,211257.97
50931,35.823,-120.984,9733.027
34593,39.934,-122.312,10112.252
27723,42.057,-70.746,271428.3
35363,40.006,-120.854,6553.589
36887,39.729,-120.155,4590.845
46385,37.311,-119.554,29803.988
34981,40.05,-121.169,3714.1147
32686,40.212,-123.477,5227.7983
39914,38.643,-121.638,27401.824
33067,40.146,-123.298,4566.5386
32305,40.277,-123.656,7859.448
34211,39.974,-122.626,2641.2349
29600,42.135,-74.231,14108.193
39916,38.695,-121.367,779789.1
41829,38.546,-119.424,10145.421
41449,38.641,-119.459,9120.884
26957,42.397,-71.53,341993.03
31131,41.503,-72.793,218359.06
34594,39.961,-122.174,46211.562
42209,38.451,-119.39,4836.46
47522,36.953,-119.851,61613.066
31542,40.379,-124.153,3887.2202
38788,39.28,-119.839,54483.996
44108,37.953,-119.355,4705.966
40296,38.601,-121.33,1303035.6
49795,36.21,-120.567,2185.163
34982,40.075,-121.03,5348.9824
41069,38.736,-119.493,20640.73
47901,36.833,-119.95,158848.25
40675,38.481,-121.428,688941
51310,35.703,-121.079,8971.644
31924,40.343,-123.835,9055.334
40689,38.831,-119.528,4260.738
45247,37.644,-119.388,3595.789
35745,39.962,-120.541,8739.255
34595,39.988,-122.036,11809.418
34596,40.014,-121.898,1658.3384
34598,40.066,-121.622,5880.892
38253,41.27,-87.424,25898.059
42589,38.356,-119.356,6247.7246
40309,38.925,-119.562,9194.83
36126,39.893,-120.366,6288.506
35364,40.032,-120.716,5575.046
34599,40.092,-121.483,8343.95
34597,40.04,-121.76,2038.1427
40294,38.549,-121.601,180866.9
36507,39.823,-120.191,9736.193
33830,40.041,-122.804,2144.728
37268,39.659,-119.981,49828.098
48280,36.714,-120.048,57582.953
38408,39.375,-119.875,97756.984
31543,40.408,-124.015,12495.681
34600,40.118,-121.345,5681.6904
28846,42.188,-73.297,48609.26
34983,40.101,-120.892,11305.494
39929,39.02,-119.597,7761.1895
48659,36.594,-120.145,17277.695
34212,40.001,-122.489,6548.635
50174,36.089,-120.663,2759.5674
