sc_point_gid,area_sq_km,latitude,longitude,timezone,cnty_fips,trans_gid,dist_km,trans_cap_cost_per_mw
45666,132.7104,38.377,-114.064,-8,32017,80,55.3,189411.24
45667,132.7104,38.395,-113.926,-7,49001,80,68.07,234193.22
45668,132.7104,38.414,-113.789,-7,49001,7335,67.89,230983.61
45669,132.7104,38.432,-113.652,-7,49001,7335,49.39,203008.82
45670,132.7104,38.45,-113.514,-7,49001,7335,38,146434.83
45671,132.7104,38.468,-113.376,-7,49001,7335,28.56,113853.09
45672,132.7104,38.485,-113.239,-7,49001,7335,16.71,76531.49
45673,132.7104,38.503,-113.101,-7,49001,9240,5.5,43979.01
45674,132.7104,38.521,-112.963,-7,49001,49947,5.6,30289.39
45675,132.7104,38.538,-112.825,-7,49001,49947,10.57,54912
45676,132.7104,38.555,-112.687,-7,49001,49947,23.65,87206.56
45677,132.7104,38.572,-112.549,-7,49027,7289,10.31,87109.19
45678,132.7104,38.589,-112.411,-7,49041,7289,5.5,51436.62
45679,132.7104,38.606,-112.273,-7,49041,7287,5.5,51336.43
45680,132.7104,38.623,-112.135,-7,49041,7291,5.5,43679.22
45681,132.7104,38.639,-111.996,-7,49041,7286,9.24,94485.58
45682,132.7104,38.655,-111.858,-7,49041,7303,5.5,57496.77
45683,132.7104,38.672,-111.719,-7,49041,7303,15.55,113159.03
45684,132.7104,38.688,-111.581,-7,49041,10133,16.9,91957.78
45685,132.7104,38.704,-111.442,-7,49041,10133,14.5,102930.19
45686,132.7104,38.719,-111.304,-7,49041,10133,13.44,75627.04
45687,132.7104,38.735,-111.165,-7,49015,10133,19.49,85440.66
45688,132.7104,38.751,-111.026,-7,49015,10133,25.85,110105.3
45689,132.7104,38.766,-110.887,-7,49015,10133,34.05,140939.11
45690,132.7104,38.781,-110.748,-7,49015,10133,40.2,157809.17
45691,132.7104,38.796,-110.609,-7,49015,7300,43.19,165340.15
45692,132.7104,38.811,-110.47,-7,49015,7300,25.63,94223.71
45693,132.7104,38.826,-110.331,-7,49015,7300,15.91,79673.79
45694,132.7104,38.841,-110.192,-7,49015,7300,12.27,68546.98
45695,132.7104,38.855,-110.053,-7,49019,7300,6.67,49064.47
45696,132.7104,38.87,-109.913,-7,49019,7300,5.5,41837.48
45697,132.7104,38.884,-109.774,-7,49019,7300,12.64,61936.7
45698,132.7104,38.898,-109.634,-7,49019,7300,22.23,90040.81
45699,132.7104,38.912,-109.495,-7,49019,7300,37.3,128121.22
45700,132.7104,38.926,-109.355,-7,49019,7300,51.04,165003.5
45701,132.7104,38.939,-109.216,-7,49019,7300,63.18,202041.11
45702,132.7104,38.953,-109.076,-7,49019,10847,51.42,203816.42
45703,132.7104,38.966,-108.936,-7,8077,10847,37.6,155460.73
45704,132.7104,38.979,-108.797,-7,8077,10847,24.16,116298.65
45705,132.7104,38.992,-108.657,-7,8077,10847,10.85,74686.87
45706,132.7104,39.005,-108.517,-7,8077,47981,10.71,54521.54
45707,132.7104,39.018,-108.377,-7,8077,47981,5.5,35467.16
45708,132.7104,39.031,-108.237,-7,8077,10794,8.56,84165.97
45709,132.7104,39.043,-108.097,-7,8077,10794,19.63,108974.41
45710,132.7104,39.056,-107.957,-7,8077,10794,32.6,157406.86
45711,132.7104,39.068,-107.817,-7,8077,10865,22.92,137819.03
45712,132.7104,39.08,-107.676,-7,8029,10865,8.83,75629.14
45713,132.7104,39.092,-107.536,-7,8029,10865,5.5,82136.39
45714,132.7104,39.104,-107.396,-7,8051,10865,19.87,135913.62
45715,132.7104,39.115,-107.255,-7,8051,10865,34.16,210601.3
45716,132.7104,39.127,-107.115,-7,8097,10865,46.66,289308.9
45717,132.7104,39.138,-106.975,-7,8097,60467,18.17,92625.58
45718,132.7104,39.15,-106.834,-7,8097,60467,10.36,72361.44
45719,132.7104,39.161,-106.694,-7,8097,60467,26.81,131558.51
45720,132.7104,39.172,-106.553,-7,8097,60318,24.47,113168.64
45721,132.7104,39.182,-106.412,-7,8065,60303,8.22,61213.47
45722,132.7104,39.193,-106.272,-7,8065,60303,5.5,37609.22
45723,132.7104,39.203,-106.131,-7,8093,13999,5.5,50737.02
45724,132.7104,39.214,-105.99,-7,8093,13999,8.54,56789.67
45725,132.7104,39.224,-105.849,-7,8093,13996,17.72,72809.79
45726,132.7104,39.234,-105.708,-7,8093,13996,22.39,97156.73
45727,132.7104,39.244,-105.567,-7,8093,13996,23.32,126167.4
45728,132.7104,39.254,-105.426,-7,8093,14037,17.13,109847.65
45729,132.7104,39.263,-105.285,-7,8059,14037,8.14,67836.21
45730,132.7104,39.273,-105.144,-7,8035,14037,5.5,68969.55
45731,132.7104,39.282,-105.003,-7,8035,80001,18.54,78882.3
45732,132.7104,39.291,-104.862,-7,8035,14138,7.63,55774.39
45733,132.7104,39.301,-104.721,-7,8035,14086,5.5,44361.28
45734,132.7104,39.309,-104.58,-7,8039,14094,11.12,61433.79
45735,132.7104,39.318,-104.439,-7,8039,14094,22.26,90043.97
45736,132.7104,39.327,-104.297,-7,8039,59442,23.85,87263.6
45737,132.7104,39.335,-104.156,-7,8039,14314,10.06,62721.92
45738,132.7104,39.344,-104.015,-7,8039,14314,5.5,43216.7
45739,132.7104,39.352,-103.873,-7,8039,14314,5.5,42230.52
45740,132.7104,39.36,-103.732,-7,8039,12761,5.5,43878.83
45741,132.7104,39.368,-103.59,-7,8073,14211,5.5,39835.32
45742,132.7104,39.375,-103.449,-7,8073,12828,5.5,39207.3
45743,132.7104,39.383,-103.307,-7,8073,12828,5.5,42079.29
45744,132.7104,39.39,-103.166,-7,8073,12828,5.5,42145.53
45745,132.7104,39.398,-103.024,-7,8063,12828,5.5,42501.74
45746,132.7104,39.405,-102.883,-7,8063,12828,6.09,44327.9
45747,132.7104,39.412,-102.741,-7,8063,12828,7.24,48616.61
45748,132.7104,39.419,-102.599,-7,8063,12828,8.14,51549.77
45749,132.7104,39.426,-102.457,-7,8063,12828,9.34,54539.74
45750,132.7104,39.432,-102.316,-7,8063,58472,11.24,41450.27
45751,132.7104,39.439,-102.174,-7,8063,58472,11.62,42648.14
45752,132.7104,39.445,-102.032,-7,20181,58472,21.5,62828.91
45753,132.7104,39.451,-101.89,-7,20181,58472,32.98,93317.41
45754,132.7104,39.457,-101.748,-7,20181,58472,44.5,124187.24
45755,132.7104,39.463,-101.607,-7,20181,58472,55.97,155619.95
45756,132.7104,39.469,-101.465,-7,20181,57787,51.91,143486.23
45757,132.7104,39.474,-101.323,-6,20193,57787,40.35,112956.23
45758,132.7104,39.48,-101.181,-6,20193,57787,29.55,85364.02
45759,132.7104,39.485,-101.039,-6,20193,14415,10.29,64425.51
45760,132.7104,39.49,-100.897,-6,20193,14415,5.5,48002.36
45761,132.7104,39.495,-100.755,-6,20193,14415,12.73,71903.53
45762,132.7104,39.5,-100.613,-6,20179,14415,20.36,85373.65
45763,132.7104,39.504,-100.471,-6,20179,14415,28.16,106731.44
45764,132.7104,39.509,-100.329,-6,20179,14415,39.65,137239.41
45765,132.7104,39.513,-100.187,-6,20179,14415,51.2,168826.62
45766,132.7104,39.518,-100.044,-6,20065,14415,62.78,200209.39
45767,132.7104,39.522,-99.902,-6,20065,15604,53.36,177638.37
45768,132.7104,39.526,-99.76,-6,20065,15604,41.31,144362.85
45769,132.7104,39.529,-99.618,-6,20065,15604,29.43,110997.76
45770,132.7104,39.533,-99.476,-6,20163,15604,17.54,78289.86
45771,132.7104,39.537,-99.334,-6,20163,15604,5.61,49435.25
45772,132.7104,39.54,-99.191,-6,20163,15604,6.46,52457.95
45773,132.7104,39.543,-99.049,-6,20163,15604,18.43,81087.9
45774,132.7104,39.546,-98.907,-6,20141,15879,10.65,59841.53
45775,132.7104,39.549,-98.765,-6,20141,15879,5.5,42604.55
45776,132.7104,39.552,-98.622,-6,20141,15879,13.04,67509.26
45777,132.7104,39.555,-98.48,-6,20089,15879,25.05,93192.6
45778,132.7104,39.557,-98.338,-6,20123,15879,36.5,124962.28
45779,132.7104,39.559,-98.195,-6,20123,49889,41.07,120067.37
45780,132.7104,39.562,-98.053,-6,20089,49889,29.52,88373.14
45781,132.7104,39.564,-97.911,-6,20029,49889,18.01,56752.91
45782,132.7104,39.565,-97.768,-6,20029,49889,6.44,27784.6
45783,132.7104,39.567,-97.626,-6,20029,49889,5.97,27130.12
45784,132.7104,39.569,-97.484,-6,20029,49103,9.77,37014.33
45785,132.7104,39.57,-97.341,-6,20029,15609,8.57,52987.75
45786,132.7104,39.572,-97.199,-6,20201,15609,10.95,61478.89
45787,132.7104,39.573,-97.057,-6,20201,15609,14.54,71651.87
45788,132.7104,39.574,-96.914,-6,20201,59940,25.13,75790.79
45789,132.7104,39.575,-96.772,-6,20117,59940,29.34,86827.59
45790,132.7104,39.575,-96.63,-6,20117,59940,34.76,104495.36
45791,132.7104,39.576,-96.487,-6,20117,57412,43.01,127177.34
45792,132.7104,39.576,-96.345,-6,20117,60894,42.29,124659.17
45793,132.7104,39.577,-96.202,-6,20131,60894,37.8,111280.72
45794,132.7104,39.577,-96.06,-6,20131,60894,36.68,110614.76
45795,132.7104,39.577,-95.918,-6,20131,60894,41.41,121244.98
45796,132.7104,39.577,-95.775,-6,20085,70127,38.79,115852.45
45797,132.7104,39.576,-95.633,-6,20085,70127,36.95,110819.42
45798,132.7104,39.576,-95.49,-6,20005,80016,29.92,92465.53
45799,132.7104,39.575,-95.348,-6,20005,80016,18.29,58743.24
45800,132.7104,39.575,-95.206,-6,20005,80016,6.9,30140.05
45801,132.7104,39.574,-95.063,-6,29021,80016,6.13,26173.65
45802,132.7104,39.573,-94.921,-6,29021,16463,5.5,49727.96
45803,132.7104,39.571,-94.779,-6,29021,16463,9.82,64264.61
45804,132.7104,39.57,-94.636,-6,29021,16743,5.5,50274.38
45805,132.7104,39.569,-94.494,-6,29049,16777,8.34,58737.48
45806,132.7104,39.567,-94.352,-6,29049,16777,5.5,49036.35
45807,132.7104,39.565,-94.209,-6,29025,16777,14.72,79363
45808,132.7104,39.563,-94.067,-6,29025,79796,31.63,95525.4
45809,132.7104,39.561,-93.925,-6,29025,79796,36.66,114319.06
45810,132.7104,39.559,-93.782,-6,29025,16720,27.4,107021.07
45811,132.7104,39.557,-93.64,-6,29033,16720,22.81,95849.34
45812,132.7104,39.554,-93.498,-6,29033,16720,21.08,90378.3
45813,132.7104,39.551,-93.355,-6,29033,16720,21.46,90370.17
45814,132.7104,39.549,-93.213,-6,29041,16720,16.49,74875.66
45815,132.7104,39.546,-93.071,-6,29041,16720,14.55,80721.07
45816,132.7104,39.543,-92.929,-6,29041,70242,23.79,73433.15
45817,132.7104,39.539,-92.786,-6,29041,70242,12.15,46873.21
45818,132.7104,39.536,-92.644,-6,29175,70242,5.5,26002.27
45819,132.7104,39.532,-92.502,-6,29175,70242,12.12,47087.25
45820,132.7104,39.529,-92.36,-6,29175,80301,15.47,56138.48
45821,132.7104,39.525,-92.218,-6,29137,80301,22.78,70265.63
45822,132.7104,39.521,-92.075,-6,29137,80301,34.4,102757.97
45823,132.7104,39.517,-91.933,-6,29137,80300,43.64,128685.97
45824,132.7104,39.513,-91.791,-6,29137,71197,35.01,106428.85
45825,132.7104,39.508,-91.649,-6,29173,24634,8.26,62524.35
45826,132.7104,39.504,-91.507,-6,29173,24634,5.5,48556.47
45827,132.7104,39.499,-91.365,-6,29163,71450,23.02,74731.79
45828,132.7104,39.494,-91.223,-6,29163,71450,18.31,60539.94
45829,132.7104,39.489,-91.081,-6,29163,71548,20.96,72103.46
45830,132.7104,39.484,-90.939,-6,17149,71548,26.08,80279.13
45831,132.7104,39.479,-90.797,-6,17149,71548,28.64,103819.5
45832,132.7104,39.473,-90.655,-6,17149,71882,43.65,128764.39
45833,132.7104,39.468,-90.513,-6,17061,80282,40.99,118555.78
45834,132.7104,39.462,-90.371,-6,17061,80282,36.17,104063.53
45835,132.7104,39.456,-90.229,-6,17061,80282,33.5,98677.5
45836,132.7104,39.45,-90.087,-6,17117,80282,38.37,110050.73
45837,132.7104,39.444,-89.946,-6,17117,72774,35.21,100123.28
45838,132.7104,39.438,-89.804,-6,17117,72774,25.69,73826.19
45839,132.7104,39.431,-89.662,-6,17135,72774,20.97,61144.03
45840,132.7104,39.425,-89.52,-6,17021,72869,20.2,59260.63
45841,132.7104,39.418,-89.379,-6,17021,73086,10.51,38911.14
45842,132.7104,39.411,-89.237,-6,17021,73086,10.28,38673.82
45843,132.7104,39.404,-89.095,-6,17021,73243,5.5,23197.68
45844,132.7104,39.397,-88.954,-6,17173,73243,10.6,39664.64
45845,132.7104,39.389,-88.812,-6,17173,73535,21.56,66387.65
45846,132.7104,39.382,-88.671,-6,17173,73834,21.54,63716.77
45847,132.7104,39.374,-88.529,-6,17173,73834,13.27,48336.2
45848,132.7104,39.366,-88.388,-6,17035,73834,13.6,48900.84
45849,132.7104,39.359,-88.246,-6,17035,79682,17.45,53748.19
45850,132.7104,39.351,-88.105,-6,17035,74239,10.71,46205.49
45851,132.7104,39.342,-87.963,-6,17023,25108,6.14,49993.23
45852,132.7104,39.334,-87.822,-6,17023,21602,5.5,50583.61
45853,132.7104,39.325,-87.681,-6,17023,21602,5.5,49793.79
45854,132.7104,39.317,-87.539,-5,18167,74668,10.04,38900.04
45855,132.7104,39.308,-87.398,-5,18167,74671,14.33,53399.19
45856,132.7104,39.299,-87.257,-5,18021,25639,17.09,71112.01
45857,132.7104,39.29,-87.116,-5,18021,74944,23.48,68197.99
45858,132.7104,39.281,-86.975,-5,18119,25672,8.61,62177.64
45859,132.7104,39.271,-86.834,-5,18119,25672,5.5,51819.28
45860,132.7104,39.262,-86.692,-5,18105,25733,5.5,48478.89
45861,132.7104,39.252,-86.551,-5,18105,75599,6.22,28063.23
45862,132.7104,39.242,-86.411,-5,18105,21552,5.75,48137.11
45863,132.7104,39.233,-86.27,-5,18013,21552,5.5,47011.05
45864,132.7104,39.222,-86.129,-5,18013,21552,5.5,48343.27
45865,132.7104,39.212,-85.988,-5,18005,79119,6.96,61288.11
45866,132.7104,39.202,-85.847,-5,18005,76366,5.5,43394.16
45867,132.7104,39.191,-85.706,-5,18005,76354,16.34,93050.45
45868,132.7104,39.181,-85.566,-5,18031,21600,5.5,88655.63
45869,132.7104,39.17,-85.425,-5,18137,77076,22.47,133567.88
45870,132.7104,39.159,-85.284,-5,18137,77076,16.55,99594.97
45871,132.7104,39.148,-85.144,-5,18137,27818,5.5,90364.29
45872,132.7104,39.137,-85.003,-5,18029,21599,9.06,115013.77
45873,132.7104,39.125,-84.863,-5,18029,77479,6.05,78002.08
45874,132.7104,39.114,-84.723,-5,21015,27870,6.51,144161.06
45875,132.7104,39.102,-84.582,-5,39061,77782,5.84,100812.52
45876,132.7104,39.09,-84.442,-5,39061,79684,5.5,92437.27
45877,132.7104,39.078,-84.302,-5,39025,82400,5.5,79432.12
45878,132.7104,39.066,-84.161,-5,39025,28809,7.06,119633.77
45879,132.7104,39.054,-84.021,-5,39025,78633,10.53,72112.49
45880,132.7104,39.041,-83.881,-5,39015,78633,5.59,46678.31
45881,132.7104,39.029,-83.741,-5,39071,28839,5.5,90227.64
45882,132.7104,39.016,-83.601,-5,39001,28981,5.5,99205.71
45883,132.7104,39.003,-83.461,-5,39001,61369,10.59,104645.85
45884,132.7104,38.99,-83.321,-5,39001,28939,7.06,115077.37
45885,132.7104,38.977,-83.181,-5,39131,61637,5.5,91426.2
45886,132.7104,38.964,-83.042,-5,39131,61738,8.71,85157.06
45887,132.7104,38.951,-82.902,-5,39131,28935,8.21,156221.27
45888,132.7104,38.937,-82.762,-5,39079,21664,5.5,130344.99
45889,132.7104,38.923,-82.623,-5,39079,21664,5.5,98101.53
45890,132.7104,38.91,-82.483,-5,39079,21664,5.5,144555.17
45891,132.7104,38.896,-82.344,-5,39053,62438,8.27,75957.11
45892,132.7104,38.882,-82.204,-5,39053,62544,9.69,102065.33
45893,132.7104,38.867,-82.065,-5,54053,62544,10.33,113643.06
45894,132.7104,38.853,-81.926,-5,54053,29052,5.5,128258.21
45895,132.7104,38.838,-81.786,-5,54035,29040,5.5,96357.75
45896,132.7104,38.824,-81.647,-5,54035,29040,6.77,151968.95
45897,132.7104,38.809,-81.508,-5,54087,29040,18.94,318520.34
45898,132.7104,38.794,-81.369,-5,54087,29040,33.09,440975.03
45899,132.7104,38.779,-81.23,-5,54087,21676,22.4,407017.27
45900,132.7104,38.764,-81.091,-5,54013,21676,16.31,270604.74
45901,132.7104,38.748,-80.952,-5,54021,21676,5.74,181675.18
45902,132.7104,38.733,-80.813,-5,54007,21676,5.5,193979.97
45903,132.7104,38.717,-80.675,-5,54007,21676,5.53,177222.06
45904,132.7104,38.701,-80.536,-5,54007,21676,9.97,228537.59
45905,132.7104,38.685,-80.397,-5,54101,21676,15.61,426754.11
45906,132.7104,38.669,-80.259,-5,54083,21676,22.24,523831.07
45907,132.7104,38.653,-80.12,-5,54083,21676,33.08,649220.73
45908,132.7104,38.636,-79.982,-5,54083,21676,47.77,763061.92
45909,132.7104,38.62,-79.844,-5,54083,64292,63.29,809012.26
45910,132.7104,38.603,-79.705,-5,54075,64292,60.22,745963.19
45911,132.7104,38.586,-79.567,-5,54071,44711,45.01,537142.61
45912,132.7104,38.57,-79.429,-5,54071,44711,41.86,396417.09
45913,132.7104,38.552,-79.291,-5,54071,45919,31.47,561754.79
45914,132.7104,38.535,-79.153,-5,51165,64906,27.05,382470.28
45915,132.7104,38.518,-79.015,-5,51165,64906,16.25,145474.79
45916,132.7104,38.5,-78.877,-5,51165,80381,8.35,89099.42
45917,132.7104,38.483,-78.74,-5,51165,46375,5.5,91947.68
45918,132.7104,38.465,-78.602,-5,51139,65003,34.09,202726.21
45919,132.7104,38.447,-78.464,-5,51139,65003,44.02,408857.16
45920,132.7104,38.429,-78.327,-5,51113,65329,45.38,344031.81
45921,132.7104,38.411,-78.189,-5,51113,65329,40.57,273541.96
45922,132.7104,38.392,-78.052,-5,51047,65540,32.28,198255.32
45923,132.7104,38.374,-77.915,-5,51047,65550,25.53,150278.08
45924,132.7104,38.355,-77.777,-5,51137,45453,5.5,106235.14
45925,132.7104,38.336,-77.64,-5,51177,46515,5.5,141942.01
45926,132.7104,38.318,-77.503,-5,51179,65810,5.5,87708.96
45927,131.6007,38.299,-77.366,-5,51179,65956,6.26,66517.44
45928,130.6368,38.279,-77.229,-5,51099,65956,9.76,92675.51
45929,125.0883,38.26,-77.092,-5,51099,66122,7.55,94085.44
45930,48.1302,38.241,-76.956,-5,51193,66308,12.26,260315.04
45931,17.577,38.221,-76.819,-5,24037,66477,12.4,1039052.99
45932,10.9998,38.201,-76.682,-5,24037,66604,21.32,2048990.31
45933,63.5607,38.181,-76.546,-5,24037,82238,14.04,221623.87
45934,75.5244,38.161,-76.409,-5,24037,82238,14.39,262972.78
45935,2.3571,38.141,-76.273,-5,24037,45074,13.84,9949729.15
45936,0.3159,38.121,-76.137,-5,24019,66745,49.17,151732378.1
45937,13.203,38.1,-76.001,-5,24039,67167,38.1,2655518.03
45938,34.2063,38.08,-75.865,-5,24039,67189,21.98,484414.08
45939,121.4433,38.059,-75.729,-5,24039,67297,20.25,168271.09
45940,132.7104,38.038,-75.593,-5,24047,67297,8.25,76980.83
45941,119.799,38.017,-75.457,-5,24047,67297,9.01,81359.42
45942,15.6249,37.996,-75.321,-5,51001,67472,11.74,802522.4
45986,15.0498,36.923,-122.108,-8,6087,56329,17.27,1260034.93
45987,44.7849,36.95,-121.976,-8,6087,80990,5.5,158997.53
45988,117.9765,36.976,-121.844,-8,6087,56000,8.98,121134.12
45989,132.7104,37.002,-121.712,-8,6087,56000,7.81,100168.86
45990,132.7104,37.029,-121.58,-8,6085,55856,5.5,54039.96
45991,132.7104,37.055,-121.448,-8,6085,55856,12.69,133052.92
45992,132.7104,37.081,-121.316,-8,6085,55865,34.11,216838.93
45993,132.7104,37.106,-121.184,-8,6047,55529,15.08,136272.69
45994,132.7104,37.132,-121.051,-8,6047,55529,5.5,42676.67
45995,132.7104,37.158,-120.919,-8,6047,55526,16.27,91855.99
45996,132.7104,37.183,-120.786,-8,6047,54528,39.35,199477.38
45997,132.7104,37.208,-120.654,-8,6047,54528,33.95,173464.34
45998,132.7104,37.234,-120.521,-8,6047,54528,5.68,43154.55
45999,132.7104,37.259,-120.388,-8,6047,54463,5.5,41670.79
46000,132.7104,37.283,-120.255,-8,6047,54463,13.92,89743.08
46001,132.7104,37.308,-120.122,-8,6043,54463,25.54,146924.41
46002,132.7104,37.333,-119.988,-8,6043,82393,36.62,227918.5
46003,132.7104,37.357,-119.855,-8,6043,82393,48.12,314941.8
46004,132.7104,37.382,-119.722,-8,6039,53783,48.93,418404.67
46005,132.7104,37.406,-119.588,-8,6039,53674,38.97,498888.42
46006,132.7104,37.43,-119.455,-8,6039,53467,31.56,381114.88
46007,132.7104,37.454,-119.321,-8,6039,9841,22.08,330566.98
46008,132.7104,37.478,-119.187,-8,6039,9841,21.65,345560.17
46009,132.7104,37.501,-119.053,-8,6019,52560,58.8,499129.1
46010,132.7104,37.525,-118.919,-8,6019,52560,42.99,329422.93
46011,132.7104,37.548,-118.785,-8,6051,52560,18.58,162890.33
46012,132.7104,37.571,-118.651,-8,6051,52560,6.49,69558.59
46013,132.7104,37.595,-118.517,-8,6051,9486,5.5,99238.68
46014,132.7104,37.618,-118.382,-8,6051,9486,19.13,183808.9
46015,132.7104,37.64,-118.248,-8,6051,52511,54.78,437052.62
46016,132.7104,37.663,-118.113,-8,32009,9430,45.83,320746.8
46017,132.7104,37.686,-117.979,-8,32009,9430,48.23,385218.66
46018,132.7104,37.708,-117.844,-8,32009,9430,25.27,250929.73
46019,132.7104,37.73,-117.709,-8,32009,9430,9.56,123157.42
46020,132.7104,37.753,-117.574,-8,32009,9430,5.5,87790.59
46021,132.7104,37.775,-117.439,-8,32009,9430,15.2,159838.08
46022,132.7104,37.797,-117.304,-8,32009,9430,25.81,236083.66
46023,132.7104,37.818,-117.169,-8,32009,51687,68.43,207933.02
46024,132.7104,37.84,-117.034,-8,32023,51687,68.07,208024.55
46025,132.7104,37.861,-116.899,-8,32023,51687,70.83,213905.6
46026,132.7104,37.883,-116.763,-8,32023,51687,77.19,230142.27
46027,132.7104,37.904,-116.628,-8,32023,51687,84.03,250785.75
46028,132.7104,37.925,-116.492,-8,32023,51687,99.63,317636.63
46029,132.7104,37.946,-116.356,-8,32023,51687,111.1,357337.72
46030,132.7104,37.967,-116.221,-8,32023,51687,112.67,366161.49
46031,132.7104,37.987,-116.085,-8,32023,146,103.27,312266.22
46032,132.7104,38.008,-115.949,-8,32023,146,90.29,299625.18
46033,132.7104,38.028,-115.813,-8,32017,146,69.16,262661.49
46034,132.7104,38.049,-115.677,-8,32023,146,54.84,172273.33
46035,132.7104,38.069,-115.541,-8,32023,146,42.35,131067.1
46036,132.7104,38.089,-115.404,-8,32023,146,35.27,111580.64
46037,132.7104,38.108,-115.268,-8,32023,146,24.78,87133.15
46038,132.7104,38.128,-115.132,-8,32023,146,18.89,83452.04
46039,132.7104,38.148,-114.995,-8,32017,146,12.8,73127.39
46040,132.7104,38.167,-114.858,-8,32017,146,5.5,42708.86
46041,132.7104,38.186,-114.722,-8,32017,146,8.02,55756.89
46042,132.7104,38.206,-114.585,-8,32017,80,11.31,91044.43
46043,132.7104,38.225,-114.448,-8,32017,80,21.54,128418.43
46044,132.7104,38.243,-114.311,-8,32017,50705,90.65,340092.02
46045,132.7104,38.262,-114.174,-8,32017,80,73.58,260020.76
46046,132.7104,38.281,-114.037,-7,49001,80,72.36,237750.13
46047,132.7104,38.299,-113.9,-7,49001,7335,66.48,262916.01
46048,132.7104,38.317,-113.763,-7,49001,7335,56.3,198048.47
46049,132.7104,38.336,-113.626,-7,49001,7335,43.21,204741.09
46050,132.7104,38.354,-113.488,-7,49001,7335,31.27,127602.84
46051,132.7104,38.371,-113.351,-7,49001,7335,20.97,96353.7
46052,132.7104,38.389,-113.213,-7,49001,7335,11.92,74455.36
46053,132.7104,38.407,-113.076,-7,49001,9240,5.5,40824.51
46054,132.7104,38.424,-112.938,-7,49001,9240,9.83,55566.47
46055,132.7104,38.442,-112.801,-7,49001,49947,20.16,87569.59
46056,132.7104,38.459,-112.663,-7,49001,7289,7.78,63821.37
46057,132.7104,38.476,-112.525,-7,49001,7287,6.71,62326.21
46058,132.7104,38.493,-112.387,-7,49031,7287,5.5,68014.9
46059,132.7104,38.51,-112.249,-7,49041,7291,7.1,58728.31
46060,132.7104,38.526,-112.111,-7,49041,7291,5.5,57376.47
46061,132.7104,38.543,-111.973,-7,49041,7303,11.43,82543.12
46062,132.7104,38.559,-111.835,-7,49041,7303,5.5,44493.45
46063,132.7104,38.575,-111.696,-7,49041,7303,19.15,105387.38
46064,132.7104,38.591,-111.558,-7,49041,10133,31.07,157108.58
46065,132.7104,38.607,-111.419,-7,49041,10133,28.98,139648.61
