sc_point_gid|old,sc_point_gid
32015,91904
32016,91905
32017,91906
32018,91907
32019,91908
32020,91910
32021,91911
32022,91912
32023,91913
32024,91914
32025,92599
32026,92600
32027,92601
32028,92602
32029,92603
32030,92604
32031,92605
32032,92606
32033,92607
32034,92608
32035,92609
32036,92610
32037,92611
32038,92612
32039,92614
32040,92615
32041,92616
32042,92617
32043,92618
32044,92619
32045,92620
32046,92621
32047,92622
32048,92623
32049,92624
32050,92625
32051,92626
32052,92627
32053,92628
32054,92629
32055,92630
32056,92632
32057,92633
32058,92634
32059,92635
32060,92636
32061,92637
32062,92638
32063,92639
32064,92640
32065,92641
32066,92642
32067,92643
32068,92644
32069,92645
32070,92646
32071,92647
32072,92648
32073,92649
32074,92651
32075,92652
32076,92653
32077,92654
32078,92655
32079,92656
32080,92657
32081,92658
32082,92659
32083,92660
32084,92661
32085,92662
32086,92663
32087,92664
32088,92665
32089,92666
32090,92667
32091,92669
32092,92670
32093,92671
32094,92672
32095,92673
32096,92674
32097,92675
32098,92676
32099,92677
32100,92678
32101,92679
32102,92680
32103,92681
32104,92682
32105,92683
32106,92684
32107,92685
32108,92687
32109,92688
32110,92689
32111,92690
32112,92691
32113,92692
32114,92693
32115,92694
32116,92695
32117,92696
32118,92697
32119,92698
32120,92699
32121,92700
32122,92701
32123,92702
32124,92703
32125,92705
32126,92706
32127,92707
32128,92708
32129,92709
32130,92710
32131,92711
32132,92712
32133,92713
32134,92714
32135,92715
32136,92716
32137,92717
32138,92718
32139,92719
32140,92720
32141,92721
32142,92722
32143,92724
32144,92725
32145,92726
32146,92727
32147,92728
32148,92729
32149,92730
32150,92731
32151,92732
32152,92733
32153,92734
32154,92735
32155,92736
32156,92737
32157,92738
32158,92739
32159,92740
32160,92742
32161,92743
32162,92744
32163,92745
32164,92746
32165,92747
32166,92748
32167,92749
32168,92750
32169,93435
32180,92763
32181,92764
32182,92765
32183,92766
32184,92767
32185,92768
32186,92769
32187,92770
32188,92771
32189,92772
32190,92773
32191,92774
32192,92775
32193,92776
32194,92777
32195,92779
32196,92780
32197,92781
32198,92782
32199,92783
32200,92784
32201,92785
32202,92786
32223,92124
32224,92125
32225,92126
32226,92127
32227,92128
32228,92129
32229,92130
32230,92131
32231,92132
32232,92134
32233,92135
32234,92136
32235,92137
32236,92138
32237,92139
32238,92140
32239,92141
32240,92142
32241,92143
32242,92144
32243,92145
32244,92146
32245,92147
32246,92148
32247,92149
32248,92150
32249,92151
32250,92152
32251,92154
32252,92155
32253,92156
32254,92157
32255,92158
32256,92159
32257,92160
32258,92161
32259,91478
32260,91479
32261,91480
32262,91481
32263,91482
32264,91483
32265,91484
32266,91485
32267,91486
32268,91487
32269,91488
32270,91489
32275,92179
32278,92180
32301,91122
32302,91123
32303,91124
32304,91125
32305,91126
32306,91127
32307,91128
32308,91129
32309,91130
32310,91131
32311,91132
32312,91133
32313,91818
32314,91819
32315,91820
32316,91821
32317,91822
32318,91823
32319,91824
32320,91825
32321,91826
32322,91828
32323,91829
32324,91830
32325,91831
32326,91832
32327,91833
32328,91834
32329,91835
32330,91836
32331,91837
32332,91838
32333,91839
32334,91840
32335,91841
32336,91842
32337,91843
32338,91844
32339,91845
32341,91847
32342,91849
32343,91850
32344,91851
32345,91852
32346,91853
32347,91854
32348,91855
32349,91856
32350,91857
32351,91858
32352,91859
32353,92544
32354,92545
32355,92546
32356,92547
32357,92548
32358,92549
32359,92550
32360,92551
32361,92552
32362,92553
32363,92555
32364,92556
32365,92557
32366,92558
32367,92559
32368,92560
32369,92561
32370,92562
32371,92563
32372,92564
32373,92565
32374,92566
32375,92567
32376,92568
32377,92569
32378,92570
32379,92571
32380,92572
32381,92574
32382,92575
32383,92576
32384,92577
32385,92578
32386,92579
32387,92580
32388,92581
32389,92582
32390,92583
32391,92584
32392,92585
32393,92586
32394,92587
32395,92588
32396,92589
32397,92590
32398,92591
32399,92593
32400,92594
32401,92595
32402,92596
32403,92597
32404,92598
32405,92599
32406,92600
32407,92601
32408,93286
32409,93287
32411,93289
32412,93290
32413,93291
32414,93292
32415,93293
32416,93294
32417,93295
32418,93297
32419,93298
32420,93299
32421,93300
32422,93301
32423,93302
32424,93303
32425,93304
32426,93305
32427,93306
32428,93307
32429,93308
32430,93309
32431,93310
32432,93311
32433,93312
32434,93313
32435,93314
32436,93316
32437,93317
32438,93318
32439,93319
32440,93320
32441,93321
32442,93322
32443,93323
32444,93324
32445,93325
32446,93326
32447,93327
32448,93328
32449,93329
32450,93330
32451,93331
32452,93332
32453,93333
32454,93335
32455,93336
32456,93337
32457,93338
32458,93339
32459,93340
32460,93341
32461,93342
32462,93343
32463,93344
32464,93345
32465,93346
32466,93347
32467,93348
32468,93349
32469,93350
32470,93351
32471,93353
32472,93354
32473,93355
32474,93356
32475,93357
32476,93358
32477,93359
32478,93360
32479,93361
32480,93362
32481,93363
32482,93364
32483,93365
32484,93366
32485,93367
32486,93368
32487,93369
32488,93371
32489,93372
32490,93373
32491,93374
32492,93375
32493,93376
32494,93377
32495,93378
32496,93379
32497,93380
32498,93381
32499,93382
32500,93383
32501,93384
32502,93385
32503,93386
32504,93387
32505,93389
32506,93390
32507,93391
32508,93392
32509,93393
32510,93394
32511,93395
32512,93396
32513,93397
32514,93398
32515,93399
32516,93400
32517,93401
32518,93402
32519,93403
32520,93404
32521,93405
32522,93406
32523,93408
32524,93409
32525,93410
32526,93411
32527,93412
32528,93413
32529,93414
32530,93415
32531,93416
32532,93417
32533,93418
32534,93419
32535,93420
32536,93421
32537,93422
32538,93423
32539,93424
32540,93426
32541,93427
32542,93428
32543,93429
32544,93430
32545,93431
32546,93432
32547,93433
32548,93434
32549,93435
32560,93447
32561,93448
32562,93449
32563,93450
32564,93451
32565,93452
32566,93453
32567,93454
32568,93455
32569,93456
32570,93457
32571,93458
32572,93459
32573,93460
32574,93461
32575,93463
32576,93464
32577,93465
32578,93466
32579,93467
32580,93468
32581,93469
32582,93470
32601,93490
32602,92807
32603,92808
32604,92809
32605,92810
32606,92811
32607,92812
32608,92813
32609,92814
32610,92815
32611,92816
32612,92817
32613,92819
32614,92820
32615,92821
32616,92822
32617,92823
32618,92824
32619,92825
32620,92826
32621,92827
32622,92828
32623,92829
32624,92830
32625,92831
32626,92832
32627,92833
32628,92834
32629,92835
32630,92836
32631,92838
32632,92839
32633,92840
32634,92841
32635,92842
32636,92843
32637,92844
32638,92161
32639,92162
32640,92163
32641,92164
32642,92165
32643,92166
32644,92167
32645,92168
32646,92169
32647,92170
32648,92171
32649,92172
32655,92179
32656,92180
32657,92180
32682,91807
32683,91808
32684,91809
32685,91810
32686,91811
32687,91812
32688,91813
32689,91814
32690,91815
32691,91816
32692,91817
32693,91818
32694,92503
32695,92504
32696,92505
32697,92506
32698,92507
32699,92508
32700,92509
32701,92511
32702,92512
32703,92513
32704,92514
32705,92515
32706,92516
32707,92517
32708,92518
32709,92519
32710,92520
32711,92521
32712,92522
32713,92523
32714,92524
32715,92525
32716,92526
32717,92527
32718,92528
32719,92529
32720,92530
32721,92532
32722,92533
32723,92534
32724,92535
32725,92536
32726,92537
32727,92538
32728,92539
32729,92540
32730,92541
32731,92542
32732,92543
32733,92544
32734,92545
32735,93230
32736,93231
32737,93232
32738,93233
32739,93234
32740,93235
32741,93236
32742,93238
32743,93239
32744,93240
32745,93241
32746,93242
32747,93243
32748,93244
32749,93245
32750,93246
32751,93247
32752,93248
32753,93249
32754,93250
32755,93251
32756,93252
32757,93253
32758,93254
32759,93255
32760,93256
32761,93258
32762,93259
32763,93260
32764,93261
32765,93262
32766,93263
32767,93264
32768,93265
32769,93266
32770,93267
32771,93268
32772,93269
32773,93270
32774,93271
32775,93272
32776,93273
32777,93274
32778,93275
32779,93277
32780,93278
32781,93279
32782,93280
32783,93281
32784,93282
32785,93283
32786,93284
32787,93285
32788,93286
32789,93287
32791,93973
32792,93974
32793,93975
32794,93976
32795,93977
32796,93978
32797,93979
32798,93981
32799,93982
32800,93983
32801,93984
32802,93985
32803,93986
32804,93987
32805,93988
32806,93989
32807,93990
32808,93991
32809,93992
32810,93993
32811,93994
32812,93995
32813,93996
32814,93997
32815,93998
32816,94000
32817,94001
32818,94002
32819,94003
32820,94004
32821,94005
32822,94006
32823,94007
32824,94008
32825,94009
32826,94010
32827,94011
32828,94012
32829,94013
32830,94014
32831,94015
32832,94016
32833,94018
32834,94019
32835,94020
32836,94021
32837,94022
32838,94023
32839,94024
32840,94025
32841,94026
32842,94027
32843,94028
32844,94029
32845,94030
32846,94031
32847,94032
32848,94033
32849,94034
32850,94035
32851,94037
32852,94038
32853,94039
32854,94040
32855,94041
32856,94042
32857,94043
32858,94044
32859,94045
32860,94046
32861,94047
32862,94048
32863,94049
32864,94050
32865,94051
32866,94052
32867,94053
32868,94055
32869,94056
32870,94057
32871,94058
32872,94059
32873,94060
32874,94061
32875,94062
32876,94063
32877,94064
32878,94065
32879,94066
32880,94067
32881,94068
32882,94069
32883,94070
32884,94071
32885,94073
32886,94074
32887,94075
32888,94076
32889,94077
32890,94078
32891,94079
32892,94080
32893,94081
32894,94082
32895,94083
32896,94084
32897,94085
32898,94086
32899,94087
32900,94088
32901,94089
32902,94090
32903,94092
32904,94093
32905,94094
32906,94095
32907,94096
32908,94097
32909,94098
32910,94099
32911,94100
32912,94101
32913,94102
32914,94103
32915,94104
32916,94105
32917,94106
32918,94107
32919,94108
32920,94110
32921,94111
32922,94112
32923,94113
32924,94114
32925,94115
32926,94116
32927,94117
32928,94118
32929,94119
32940,94131
32941,94132
32942,94133
32943,94134
32944,94135
32945,94136
32946,94137
32947,94138
32948,94139
32949,94140
32950,94141
32951,94142
32952,94143
32953,94144
32954,94145
32955,94147
32956,94148
32957,94149
32958,94150
32959,94151
32960,94152
32961,93469
32980,93489
32981,93490
32982,93491
32983,93492
32984,93493
32985,93494
32986,93495
32987,93496
32988,93497
32989,93498
32990,93499
32991,93500
32992,93501
32993,93503
32994,93504
32995,93505
32996,93506
32997,93507
32998,93508
32999,93509
33000,93510
33001,93511
33002,93512
33003,93513
33004,93514
33005,93515
33006,93516
33007,93517
33008,93518
33009,93519
33010,93520
33011,92837
33012,93523
33013,93524
33014,93525
33015,93526
33016,92843
33017,92844
33018,92845
33019,92846
33020,92847
33021,92848
33022,92849
33023,92850
33024,92851
33025,92852
33026,92853
33027,92854
33028,92855
33033,92861
33034,92861
33035,92863
33062,92491
33063,92492
33064,92493
33065,92494
33066,92495
33067,92496
33068,92497
33069,92498
33070,92499
33071,92500
33072,92501
33073,92502
33074,92503
33075,93188
33076,93189
33077,93190
33078,93191
33079,93192
33080,93193
33081,93195
33082,93196
33083,93197
33084,93198
33085,93199
33086,93200
33087,93201
33088,93202
33089,93203
33090,93204
33091,93205
33092,93206
33093,93207
33094,93208
33095,93209
33096,93210
33100,93214
33101,93216
33102,93217
33103,93218
33104,93219
33105,93220
33106,93221
33107,93222
33108,93223
33109,93224
33110,93225
33111,93226
33112,93227
33113,93228
33114,93229
33115,93230
33116,93915
33117,93916
33118,93917
33119,93918
33120,93919
33121,93920
33122,93922
33123,93923
33124,93924
33125,93925
33126,93926
33127,93927
33128,93928
33129,93929
33130,93930
33131,93931
33132,93932
33133,93933
33134,93934
33135,93935
33136,93936
33137,93937
33138,93938
33139,93939
33140,93940
33141,93942
33142,93943
33143,93944
33144,93945
33145,93946
33146,93947
33147,93948
33148,93949
33149,93950
33150,93951
33151,93952
33152,93953
33153,93954
33154,93955
33155,93956
33156,93957
33157,93958
33158,93959
33159,93961
33160,93962
33161,93963
33162,93964
33164,93966
33165,93967
33166,93968
33167,93969
33168,93970
33169,93971
33170,93972
33171,93973
33172,93974
33173,94659
33174,94660
33175,94661
33176,94662
33177,94663
33178,94665
33179,94666
33180,94667
33181,94668
33182,94669
33183,94670
33184,94671
33185,94672
33186,94673
33187,94674
33188,94675
33189,94676
33190,94677
33191,94678
33192,94679
33193,94680
33194,94681
33195,94682
33196,94684
33197,94685
33198,94686
33199,94687
33200,94688
33201,94689
33202,94690
33203,94691
33204,94692
33205,94693
33206,94694
33207,94695
33208,94696
33209,94697
33210,94698
33211,94699
33212,94700
33213,94702
33214,94703
33215,94704
33216,94705
33217,94706
33218,94707
33219,94708
33220,94709
33221,94710
33222,94711
33223,94712
33224,94713
33225,94714
33226,94715
33227,94716
33228,94717
33229,94718
33230,94719
33231,94721
33232,94722
33233,94723
33234,94724
33235,94725
33236,94726
33237,94727
33238,94728
33239,94729
33240,94730
33241,94731
33242,94732
33243,94733
33244,94734
33245,94735
33246,94736
33247,94737
33248,94739
33249,94740
33250,94741
33251,94742
33252,94743
33253,94744
33254,94745
33255,94746
33256,94747
33257,94748
33258,94749
33259,94750
33260,94751
33261,94752
33262,94753
33263,94754
33264,94755
33265,94757
33266,94758
33267,94759
33268,94760
33269,94761
33270,94762
33271,94763
33272,94764
33273,94765
33274,94766
33275,94767
33276,94768
33277,94769
33278,94770
33279,94771
33280,94772
33281,94773
33282,94774
33283,94776
33284,94777
33285,94778
33286,94779
33287,94780
33288,94781
33289,94782
33290,94783
33291,94784
33292,94785
33293,94786
33294,94787
33295,94788
33296,94789
33297,94790
33298,94791
33299,94792
33300,94794
33301,94795
33302,94796
33303,94797
33304,94798
33305,94799
33306,94800
33307,94801
33308,94802
33309,94803
33320,94815
33321,94816
33322,94817
33323,94818
33324,94819
33325,94820
33326,94821
33327,94822
33328,94823
33329,94824
33330,94825
33331,94826
33332,94827
33333,94144
33334,94145
33335,94146
33336,94832
33337,94833
33338,94150
33339,94151
33340,94152
33359,94172
33360,94173
33361,94174
33362,94175
33363,94176
33364,94177
33365,94178
33366,94179
33367,94180
33368,94181
33369,94182
33370,94183
33371,94184
33372,94185
33373,94187
33374,94188
33375,94189
33376,94190
33377,94191
33378,94192
33379,94193
33380,94194
33381,94195
33382,94196
33383,94197
33384,94198
33385,94199
33386,94200
33387,94201
33388,94202
33389,93519
33390,93520
33391,93521
33392,93522
33393,94208
33394,94209
33395,93526
33396,93527
33397,93528
33398,93529
33399,93530
33400,93531
33401,93532
33402,93533
33403,93534
33404,93535
33405,93536
33406,93537
33407,93538
33410,93542
33411,93542
33412,93543
33413,93545
33414,93545
33442,93175
33443,93176
33444,93177
33445,93178
33446,93179
33447,93180
33448,93181
33449,93182
33450,93183
33451,93184
33452,93185
33453,93186
33454,93187
33455,93188
33456,93873
33457,93874
33458,93875
33459,93876
33460,93194
33461,93879
33462,93880
33463,93881
33464,93882
33465,93883
33466,93884
33467,93885
33468,93886
33469,93887
33470,93888
33471,93889
33472,93890
33473,93891
33474,93892
33475,93893
33476,93894
33477,93895
33478,93896
33479,93897
33480,93899
33481,93900
33482,93901
33483,93902
33484,93903
33485,93904
33486,93905
33487,93906
33488,93907
33489,93908
33490,93909
33491,93910
33492,93911
33493,93912
33494,93913
33495,93914
33496,93915
33497,93916
33498,94601
33499,94602
33500,94603
33501,93921
33502,93922
33503,94607
33504,94608
33505,94609
33506,94610
33507,94611
33508,94612
33509,94613
33510,94614
33511,94615
33512,94616
33513,94617
33514,94618
33515,94619
33516,94620
33517,94621
33518,94622
33519,94623
33520,94625
33521,94626
33522,94627
33523,94628
33524,94629
33525,94630
33526,94631
33527,94632
33528,94633
33529,94634
33530,94635
33531,94636
33532,94637
33533,94638
33534,94639
33535,94640
33536,94641
33537,94642
33538,94643
33539,94645
33540,94646
33541,94647
33542,94648
33543,94649
33544,94650
33545,94651
33546,94652
33547,94653
33548,94654
33549,94655
33550,94656
33551,94657
33552,94658
33553,94659
33554,94660
33555,95345
33556,95346
33557,94664
33558,94665
33559,94666
33560,94667
33561,95352
33562,95353
33563,95354
33564,95355
33565,95356
33566,95357
33567,95358
33568,95359
33569,95360
33570,95361
33571,95362
33572,95363
33573,95364
33574,95365
33575,95366
33576,95368
33577,95369
33578,95370
33579,95371
33580,95372
33581,95373
33582,95374
33583,95375
33584,95376
33585,95377
33586,95378
33587,95379
33588,95380
33589,95381
33590,95382
33591,95383
33592,95384
33593,95386
33594,95387
33595,95388
33596,95389
33597,95390
33598,95391
33599,95392
33600,95393
33601,95394
33602,95395
33603,95396
33604,95397
33605,95398
33606,95399
33607,95400
33608,95401
33609,95402
33610,95403
33611,95405
33612,95406
33613,95407
33614,95408
33615,95409
33616,95410
33617,95411
33618,95412
33619,95413
33620,95414
33621,95415
33622,95416
33623,95417
33624,95418
33625,95419
33626,95420
33627,95421
33628,95423
33629,95424
33630,95425
33631,95426
33632,95427
33633,95428
33634,95429
33635,95430
33636,95431
33637,95432
33638,95433
33639,95434
33640,95435
33641,95436
33642,95437
33643,95438
33644,95439
33645,95440
33646,95442
33647,95443
33648,95444
33649,95445
33650,95446
33651,95447
33652,95448
33653,95449
33654,95450
33655,95451
33656,95452
33657,95453
33658,95454
33659,95455
33660,95456
33661,95457
33662,95458
33663,95460
33664,95461
33665,95462
33666,95463
33667,95464
33668,95465
33669,95466
33670,95467
33671,95468
