region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_cap_cost_per_mw,reinforcement_cost_per_mw,dist_km,reinforcement_dist_km,trans_adder_per_mw
p66,6,79620,1251.895,483055.485,59432.724,0,11.705,211.272,-364190.037
p66,6,79621,1238.802,534834.432,111211.671,0,25.142,211.272,-312411.08999999997
p66,6,79622,1184.262,387885.423,9774.634,0,1.844,184.158,-368336.15499999997
p66,6,79623,1132.032,393980.351,46741.157,0,9.445,169.575,-300498.037
p66,6,79624,1094.925,439385.716,72284.207,0,12.889,131.285,-294817.302
p66,6,79625,1048.936,428504.904,61403.395,0,11.196,131.285,-305698.114
p66,6,79626,995.557,392762.02,56504.568,0,11.832,116.403,-279752.88399999996
p66,6,79627,1156.247,359931.591,23674.139,0,4.932,116.403,-312583.31299999997
p66,6,79628,1238.921,413200.25,76942.797,0,14.712,116.403,-259314.65499999997
p66,6,79629,1150.212,468040.041,97437.626,0,23.709,152.833,-273164.788
p66,6,79631,1382.789,368739.129,64124.783,0,14.668,109.829,-240489.56199999998
p66,6,79632,1262.34,326942.399,22328.054,0,4.585,109.829,-282286.29099999997
p66,6,79633,1105.441,352192.072,47577.726,0,11.661,109.829,-257036.61899999998
p66,6,80000,1211.272,498098.967,74476.206,0,19.649,211.272,-349146.555
p66,6,80001,1226.364,411074.822,89338.778,0,19.272,157.844,-232397.267
p66,6,80002,1138.327,453213.237,61869.713,0,6.012,190.065,-329473.811
p66,6,80003,1093.211,369406.42,22167.226,0,3.641,169.575,-325071.968
p66,6,80004,1083.589,372495.088,38938.109,0,7.256,117.667,-294618.87
p66,6,80005,1014.129,392705.393,25603.884,0,4.637,131.285,-341497.625
p66,6,80006,1099.126,442183.136,75081.627,0,17.127,131.285,-292019.88200000004
p66,6,80007,1186.151,403208.313,66950.86,0,16.794,116.403,-269306.592
p66,6,80008,1204.643,419528.056,83270.604,0,22.12,116.403,-252986.848
p66,6,80009,1165.867,460717.038,124459.585,0,31.922,116.403,-211797.86699999997
p66,6,80011,1222.733,311314.609,52509.916,0,7.353,97.826,-206294.777
p66,6,80012,1051.742,341566.038,36951.693,0,8.426,109.829,-267662.652
p66,6,80376,1351.428,442790.221,39232.619,0,8.824,206.05,-364324.983
p66,6,80380,1123.088,420636.989,62851.315,0,13.301,176.669,-294934.359
p66,6,80381,1157.446,365853.581,44117.536,0,8.719,157.844,-277618.50899999996
p66,6,80382,1165.915,354637.512,32901.467,0,7.056,157.844,-288834.578
p66,6,80383,1147.103,327839.365,43073.525,0,9.321,142.12,-241692.31500000003
p66,6,80384,1098.956,363127.118,29570.139,0,5.606,117.667,-303986.83999999997
p66,6,80385,650.643,504212.717,137111.207,0,28.016,131.285,-229990.30200000003
p66,6,80386,1141.036,455396.66,88295.15,0,21.856,131.285,-278806.35900000005
p66,6,80387,1129.945,454536.491,118279.039,0,28.91,116.403,-217978.413
p66,6,80388,966.715,333685.572,116232.192,0,29.755,56.694,-101221.18800000001
p66,6,80389,1175.382,218922.28,112848.068,0,37.136,41.613,6773.856
p66,6,80390,1141.037,410190.258,105575.913,0,33.075,109.829,-199038.43199999997
p66,6,80391,1088.909,300922.124,42117.43,0,5.435,97.826,-216687.263
p66,6,80392,988.607,382280.127,77665.782,0,20.617,109.829,-226948.56299999997
p66,6,80756,1200.432,462042.159,61760.24,0,17.362,203.989,-338521.679
p66,6,80757,1069.965,399638.14,91196.551,0,21.855,147.998,-217245.03799999997
p66,6,80760,1105.672,403443.41,45657.735,0,9.128,176.669,-312127.939
p66,6,80761,1164.88,377570.24,55834.195,0,10.185,157.844,-265901.85
p66,6,80762,1217.442,365027.38,43291.335,0,9.387,157.844,-278444.70999999996
p66,6,80763,1230.144,324459.663,39693.822,0,6.977,142.12,-245072.01800000004
p66,6,80764,1057.125,355420.677,70654.837,0,16.872,142.12,-214111.00300000003
p66,6,80765,968.456,489822.179,122720.67,0,31.102,131.285,-244380.83900000004
p66,6,80766,1032.728,336845.252,119391.872,0,27.757,56.694,-98061.508
p66,6,80767,991.768,291066.301,73612.921,0,20.266,56.694,-143840.459
p66,6,80768,848.16,295507.886,78054.506,0,17.489,56.694,-139398.874
p66,6,80769,820.127,325390.025,107936.645,0,23.259,56.694,-109516.735
p66,6,80771,968.826,200174.43,33206.529,0,3.545,64.177,-133761.372
p66,6,80772,991.62,283500.405,106722.983,0,11.485,68.64,-70054.439
p66,6,81136,1204.646,488522.919,91591.029,0,25.834,200.46,-305340.86100000003
p66,6,81137,1155.243,341465.364,73445.831,0,21.684,132.489,-194573.702
p66,6,81138,1053.575,335377.994,26936.405,0,6.084,147.998,-281505.184
p66,6,81139,1017.119,330750.96,4467.574,0,0.726,162.288,-321815.811
p66,6,81140,1115.534,344405.8,35814.364,0,7.151,153.185,-272777.072
p66,6,81141,1176.427,282832.487,49356.147,0,12.357,117.882,-184120.193
p66,6,81142,1213.846,256894.735,23418.395,0,4.864,117.882,-210057.945
p66,6,81143,984.898,296163.83,62687.49,0,14.539,117.882,-170788.85
p66,6,81144,773.39,316018.648,82542.308,0,27.006,117.882,-150934.032
p66,6,81516,1288.975,271509.627,73232.438,0,18.392,91.606,-125044.75200000001
p66,6,81517,1262.477,339296.193,71276.66,0,17.437,132.489,-196742.873
p66,6,81518,1104.718,291382.796,23363.263,0,5.022,132.489,-244656.27
p66,6,81519,1080.203,270846.454,6301.533,0,0.667,131.619,-258243.38799999998
p66,6,81520,1123.454,324127.591,53767.887,0,10.593,133.845,-216591.81700000004
p66,6,81521,1080.593,270253.511,50650.946,0,9.892,112.485,-168951.619
p66,6,81522,1041.503,244011.829,24409.265,0,4.172,112.485,-195193.3
p66,6,81523,921.797,303899.581,70423.241,0,15.635,117.882,-163053.099
p66,6,81528,950.456,131266.216,25192.004,0,5.112,41.613,-80882.208
p66,6,81897,1382.907,191711.176,62500.627,0,17.01,50.452,-66709.92199999999
p66,6,81898,1191.071,305607.342,44941.26,0,7.117,129.164,-215724.822
p66,6,81899,1132.93,271414.844,27883.12,0,4.963,122.869,-215648.604
p66,6,81900,1059.335,236136.808,25532.359,0,5.116,109.056,-185072.09
p66,6,82280,1006.511,264025.337,53420.888,0,10.972,109.056,-157183.561
p66,7,78868,950.708,447409.813,88879.593,0,10.217,150.023,-269650.627
p66,7,78869,887.58,383571.473,25041.253,0,2.772,150.023,-333488.96699999995
p66,7,80013,943.097,375534.29,33694.841,0,4.929,113.535,-308144.608
p66,7,80770,744.443,237411.86,58555.494,0,5.935,69.627,-120300.872
p66,7,81145,918.038,419914.579,135148.738,0,33.638,142.12,-149617.102
p66,7,81146,912.798,309645.65,92192.27,0,23.533,56.694,-125261.11
p66,7,81147,929.936,270945.036,53491.656,0,11.097,56.694,-163961.724
p66,7,81148,885.93,250029.83,32576.45,0,5.597,56.694,-184876.93
p66,7,81149,876.883,233726.267,56404.137,0,6.571,39.574,-120917.993
p66,7,81150,732.297,157848.517,39786.922,0,7.682,42.53,-78274.67300000001
p66,7,81151,877.627,231887.516,55110.094,0,7.17,68.64,-121667.328
p66,7,81152,939.871,228900.063,69790.076,0,17.242,61.459,-89319.91
p66,7,81524,415.948,386167.717,152691.377,0,27.975,117.882,-80784.96299999999
p66,7,81525,875.954,329480.461,94231.832,0,12.903,63.122,-141016.797
p66,7,81526,759.708,287616.336,32108.31,0,3.303,67.639,-223399.71600000001
p66,7,81527,571.259,280924.022,63470.642,0,12.646,56.694,-153982.738
p66,7,81529,856.108,150500.137,44425.925,0,7.505,41.613,-61648.287
p66,7,81530,756.685,148557.63,30496.035,0,6.124,42.53,-87565.56
p66,7,81531,802.531,187472.714,69411.119,0,15.122,42.53,-48650.475999999995
p66,7,81532,835.417,201203.983,42093.997,0,7.651,61.459,-117015.989
p66,7,81901,948.969,282503.824,71899.375,0,17.232,109.056,-138705.074
p66,7,81902,920.706,215626.712,66209.321,0,14.303,79.34,-83208.07
p66,7,81903,864.53,220050.103,70632.712,0,14.632,79.34,-78784.679
p66,7,81904,322.603,251702.007,98989.728,0,28.721,65.152,-53722.55100000001
p66,7,81905,858.706,330829.544,57951.893,0,7.909,118.413,-214925.75800000003
p66,7,81906,783.07,286745.307,51496.678,0,6.943,63.122,-183751.951
p66,7,81907,688.234,181302.207,75227.995,0,21.896,41.613,-30846.217000000004
p66,7,81908,908.33,141286.541,66078.153,0,17.119,19.997,-9130.235
p66,7,81909,722.5,141500.451,66292.063,0,19.368,19.997,-8916.325000000012
p66,7,81910,255.616,134012.742,83823.009,0,10.112,16.152,33633.277
p66,7,81911,284.531,123522.923,43060.97,0,6.599,37.281,-37400.98299999999
p66,7,81912,484.576,133594.924,29189.82,0,4.01,44.863,-75215.285
p66,7,82281,757.148,206695.148,72382.248,0,18.419,71.647,-61930.65199999999
p66,7,82282,857.367,178703.131,29285.74,0,5.968,79.34,-120131.651
p66,7,82283,673.239,179853.083,30435.692,0,6.148,79.34,-118981.69900000001
p66,7,82284,340.487,204992.339,64849.586,0,12.519,73.508,-75293.16699999999
p66,7,82285,798.293,185173.69,32461.411,0,9.342,65.152,-120250.86800000002
p66,7,82286,796.513,204602.173,51889.894,0,14.515,65.152,-100822.38500000001
p66,7,82287,865.38,141261.926,44928.492,0,9.145,34.581,-51404.941999999995
p66,7,82288,870.813,112950.68,37742.292,0,8.117,19.997,-37466.096000000005
p66,7,82289,536.384,72118.414,11373.418,0,0.869,13.569,-49371.579000000005
p66,7,82292,48.833,164385.828,26814.689,0,0.382,55.568,-110756.44900000001
p66,7,82663,141.888,168148.009,30702.181,0,4.119,72.242,-106743.64700000001
p66,7,82664,100.494,196371.954,23282.18,0,1.934,87.624,-149807.594
p66,7,82665,588.025,166748.635,14036.356,0,3.147,65.152,-138675.923
p66,7,82666,783.69,192371.616,39659.337,0,11.633,65.152,-113052.94200000001
p66,7,82667,806.365,128258.671,31925.236,0,8.096,34.581,-64408.19799999999
p66,7,82668,741.823,124771.607,28438.173,0,7.885,34.581,-67895.261
p66,7,82669,138.514,94422.845,12221.145,0,0.509,19.002,-69980.556
p66,7,83043,446.487,135185.726,52899.139,0,9.508,40.211,-29387.447999999997
p66,7,83044,24.984,566800.589,359204.224,0,8.511,87.29,151607.859
p66,7,83045,561.144,186382.057,7388.08,0,1.161,78.469,-171605.89700000003
p66,7,83046,783.013,217477.94,29034.215,0,5.931,83.695,-159409.509
p66,7,83047,765.999,147850.598,51517.163,0,19.036,34.581,-44816.27099999999
p66,7,83048,571.857,171947.475,32444.327,0,4.153,44.265,-107058.82099999998
p66,7,83049,37.376,314282.864,174779.716,0,8.113,44.265,35276.568
p66,7,83424,518.476,265707.286,47335.191,0,9.29,71.911,-171036.90300000002
p66,7,83425,735.63,322514.73,91734.111,0,9.753,118.676,-139046.50699999998
p66,7,83426,811.86,280329.181,42207.474,0,8.886,124.642,-195914.233
p66,7,83427,627.541,212261.007,21241.223,0,4.1,62.205,-169778.56100000002
p66,7,83428,327.598,234933.119,43913.335,0,8.442,62.205,-147106.44900000002
p66,7,83429,28.512,482058.889,348250.717,0,13.534,43.073,214442.546
p66,7,83804,46.687,863360.228,644988.133,0,19.061,71.911,426616.039
p66,7,83805,42.311,453682.309,215560.602,0,12.089,124.642,-22561.10499999998
p66,7,83806,176.095,311203.968,73082.261,0,14.252,124.642,-165039.446
p66,7,83807,104.779,288234.131,97214.347,0,12.058,62.205,-93805.43700000002
p66,7,84183,96.52,311071.905,165245.034,0,16.128,51.682,19418.163
p66,7,84563,56.388,326578.993,134577.145,0,5.013,68.356,-57424.70300000001
p67,6,82275,1264.691,260300.087,27268.06,0,6.307,96.131,-205763.967
p67,6,82278,1211.608,145273.317,24243.407,0,3.896,49.282,-96786.503
p67,6,82279,1124.012,286238.713,42706.989,0,8.101,122.869,-200824.735
p67,6,82656,1353.876,179179.304,9696.433,0,2.015,71.125,-159786.437
p67,6,82657,1372.818,159288.359,37099.419,0,6.953,45.95,-85089.52100000001
p67,6,82658,1163.648,122411.64,17383.47,0,2.524,39.863,-87644.7
p67,6,82659,1044.46,85724.351,10286.994,0,1.648,29.398,-65150.362
p67,6,83036,1315.749,181323.468,16076.847,0,2.235,67.741,-149169.773
p67,6,83037,1176.016,169781.179,27519.126,0,4.528,53.673,-114742.928
p67,6,83416,1278.375,232153.324,20773.243,0,4.085,96.99,-190606.837
p67,6,83417,982.398,103348.088,31556.793,0,6.466,31.951,-40234.50199999999
p67,6,83795,1337.323,194539.0,46391.624,0,10.922,64.857,-101755.75199999998
p67,6,83796,1269.239,163101.952,14954.576,0,2.735,64.857,-133192.8
p67,6,84175,1291.791,244135.405,60868.255,0,14.529,74.19,-122398.89600000001
p67,6,84176,1226.26,208276.936,25009.786,0,5.878,74.19,-158257.36500000002
p67,6,84177,987.576,163638.91,33967.863,0,8.632,53.832,-95703.18400000001
p67,6,84554,1133.882,259999.264,11992.967,0,2.322,104.818,-236013.33
p67,6,84555,1157.04,303697.46,55691.163,0,13.916,104.818,-192315.134
p67,6,84556,1060.346,218454.594,35187.443,0,6.716,74.19,-148079.708
p67,7,82660,927.288,104415.552,40251.026,0,7.219,32.308,-23913.499000000003
p67,7,82661,848.695,101169.292,37004.767,0,5.345,32.308,-27159.758
p67,7,82662,834.063,116480.867,5469.55,0,0.922,56.779,-105541.76699999999
p67,7,83038,947.122,110707.027,26129.902,0,4.113,37.193,-58447.223
p67,7,83039,907.128,65553.464,13110.573,0,0.885,25.71,-39332.318
p67,7,83040,907.292,53790.829,11046.786,0,1.425,17.101,-31697.258
p67,7,83041,838.053,69008.839,20377.53,0,3.635,21.511,-28253.778
p67,7,83042,880.91,109845.185,27558.598,0,5.737,40.211,-54727.989
p67,7,83418,511.608,85991.389,17389.452,0,2.269,30.331,-51212.485
p67,7,83419,713.765,29436.217,5898.439,0,0.615,9.044,-17639.339
p67,7,83420,894.631,51322.173,23435.0,0,2.946,10.584,-4452.172999999999
p67,7,83421,952.211,65635.308,19133.306,0,3.2,22.011,-27368.694999999996
p67,7,83422,950.504,101301.65,33299.671,0,5.823,31.978,-34702.308000000005
p67,7,83423,819.396,248448.332,30076.237,0,5.932,71.911,-188295.85700000002
p67,7,83797,940.013,162129.742,32458.695,0,6.512,53.832,-97212.35200000001
p67,7,83798,460.153,96376.338,9079.181,0,0.975,37.066,-78217.977
p67,7,83799,725.212,78149.955,15750.438,0,2.539,21.469,-46649.079999999994
p67,7,83800,882.761,62877.709,14037.088,0,2.465,19.501,-34803.532999999996
p67,7,83801,912.227,109628.946,12815.978,0,1.723,30.252,-83996.98999999999
p67,7,83802,870.774,147295.005,5482.239,0,0.599,48.967,-136330.528
p67,7,83803,535.515,217786.544,22114.328,0,3.461,64.511,-173557.88799999998
p67,7,84178,844.285,153379.213,7591.676,0,1.049,58.012,-138195.862
p67,7,84179,832.547,111068.342,12851.084,0,1.446,39.418,-85366.174
p67,7,84180,885.833,90308.799,11376.298,0,1.977,33.365,-67556.20300000001
p67,7,84181,868.897,133400.433,8386.443,0,1.251,41.084,-116627.546
p67,7,84182,825.507,165342.709,10436.499,0,1.335,55.817,-144469.71099999998
p67,7,84557,938.477,164683.909,34780.821,0,8.147,57.917,-95122.26699999999
p67,7,84558,850.549,159191.429,18344.079,0,3.374,62.405,-122503.27100000001
p67,7,84559,838.668,146701.315,16446.988,0,2.436,54.154,-113807.339
p67,7,84560,922.168,196262.343,27626.106,0,6.366,72.236,-141010.131
p67,7,84561,890.225,191859.484,30602.683,0,3.821,57.744,-130654.11899999999
p67,7,84562,772.702,183794.844,12574.41,0,1.956,58.437,-158646.023
p67,7,84935,943.369,312378.701,64372.404,0,19.057,104.818,-183633.89299999998
p67,7,84936,884.896,238312.821,69531.618,0,19.772,69.257,-99249.585
p67,7,84937,830.807,213908.756,46215.564,0,9.617,68.807,-121477.62800000001
p67,7,84938,743.296,205150.629,37457.438,0,10.315,68.807,-130235.75400000002
p67,7,84939,864.231,172722.177,42467.849,0,9.606,54.154,-87786.478
p67,7,84940,952.319,193596.406,24960.169,0,5.751,72.236,-143676.068
p67,7,84941,917.328,220863.388,23100.368,0,3.439,71.135,-174662.65300000002
p67,7,84942,559.759,215427.073,33770.402,0,6.642,62.578,-147886.268
p67,7,85316,734.887,366510.033,54032.488,0,11.237,156.032,-258445.05599999998
p67,7,85317,823.275,290516.447,36596.518,0,7.762,122.656,-217323.41100000002
p67,7,85318,857.918,311661.634,42619.504,0,9.135,131.191,-226422.626
p67,7,85319,880.113,223617.956,43736.235,0,10.04,84.894,-136145.48599999998
p67,7,85320,928.021,240331.867,60450.146,0,14.752,84.894,-119431.57499999998
p67,7,85321,895.081,291925.248,43362.061,0,9.535,97.981,-205201.126
p67,7,85322,378.056,287716.175,65106.919,0,16.432,81.959,-157502.337
p67,7,85696,550.822,357338.22,54893.194,0,11.642,149.935,-247551.832
p67,7,85697,855.732,272373.723,18453.794,0,3.982,122.656,-235466.135
p67,7,85698,850.524,298486.86,29444.729,0,5.227,131.191,-239597.401
p67,7,85699,877.164,190872.166,10990.445,0,2.226,84.894,-168891.27599999998
p67,7,85700,891.326,229483.229,49601.508,0,11.493,84.894,-130280.21299999999
p67,7,85701,565.919,266654.158,18090.971,0,3.327,97.981,-230472.21600000001
p67,7,85702,264.105,349672.964,101109.777,0,12.48,97.981,-147453.41
p67,7,86076,701.27,298659.361,38748.238,0,7.971,125.824,-221162.885
p67,7,86077,897.622,261483.176,30464.091,0,6.047,111.197,-200554.994
p67,7,86078,902.108,281098.483,30142.167,0,6.31,120.683,-220814.14899999998
p67,7,86079,884.184,247319.242,67437.521,0,14.64,84.894,-112444.2
p67,7,86080,580.042,245078.657,65196.936,0,18.184,84.894,-114684.78499999999
p67,7,86081,62.364,560962.184,226122.466,0,17.56,127.559,-108717.25200000001
p67,7,86457,948.064,297960.647,41235.211,0,8.809,124.573,-215490.224
p67,7,86458,934.091,310739.238,26049.84,0,3.079,130.723,-258639.557
p67,7,86459,887.799,368382.565,48173.386,0,8.827,134.024,-272035.794
p67,7,86460,622.789,351428.254,30153.283,0,5.311,134.586,-291121.687
p67,7,86461,4.836,3840186.986,3503196.286,0,17.231,138.227,3166205.5859999997
p67,7,86838,475.504,369955.94,85266.543,0,10.23,130.723,-199422.854
p67,7,86839,443.594,406159.81,85950.631,0,11.293,134.024,-234258.549
p67,7,86840,85.911,504131.308,156872.091,0,6.428,140.347,-190387.12600000002
p7,2,21690,137.908,1369243.596,213608.411,0,22.349,396.317,-942026.775
p7,3,21691,166.532,1261034.861,187328.255,0,27.804,386.88,-886378.3520000001
p7,3,22070,1706.788,1292636.085,137000.899,0,34.793,396.317,-1018634.287
p7,3,22071,2554.98,1190742.068,117035.462,0,34.607,386.88,-956671.145
p7,3,22072,1504.903,1161966.405,88259.798,0,26.079,386.88,-985446.8090000001
p7,3,22073,2210.324,1146183.509,72476.902,0,22.489,386.88,-1001229.7050000001
p7,3,22449,2859.901,1310863.25,155228.065,0,45.211,396.317,-1000407.121
p7,3,22475,2148.562,233978.74,95988.587,0,20.72,28.749,-42001.56599999999
p7,3,22476,3222.154,190544.17,52554.017,0,9.2,28.749,-85436.136
p7,3,22477,2677.446,172193.116,34202.963,0,5.811,28.749,-103787.18999999999
p7,3,22478,3449.347,43103.922,16210.656,0,4.401,3.762,-10682.609999999999
p7,3,22855,2995.767,234490.72,96500.567,0,22.264,28.749,-41489.585999999996
p7,3,22856,2039.06,192336.698,54346.546,0,11.166,28.749,-83643.60699999999
p7,3,22857,1754.021,201528.759,63538.606,0,9.253,28.749,-74451.54699999999
p7,3,22858,3536.061,70562.793,43669.526,0,13.325,3.762,16776.26
p7,3,23600,2819.204,968812.426,166592.056,0,42.689,213.12,-635628.314
p7,3,23979,2673.345,996982.286,231060.704,0,76.928,194.42,-534860.877
p7,3,23980,2839.864,989984.465,187764.094,0,47.513,213.12,-614456.276
p7,3,24359,3419.227,1014478.436,248556.854,0,86.941,194.42,-517364.727
p7,3,24360,3063.126,1020517.076,218296.706,0,54.763,213.12,-583923.664
p7,3,24739,2765.348,1028161.961,262240.38,0,94.349,194.42,-503681.201
p7,3,24740,1405.469,1068286.791,266066.421,0,65.83,213.12,-536153.949
p7,3,26275,855.626,788584.257,19508.359,0,2.157,172.075,-749567.539
p7,3,26650,1419.362,1305930.489,271557.223,0,84.431,333.958,-762816.042
p7,3,26651,2515.149,1326636.528,292263.263,0,91.892,333.958,-742110.0020000001
p7,3,26654,1307.209,886372.551,117296.653,0,17.783,172.075,-651779.245
p7,3,26655,950.708,859988.412,90912.514,0,10.714,172.075,-678163.3840000001
p7,3,27015,199.636,1730265.002,349283.493,0,41.535,549.956,-1031698.0160000001
p7,3,27016,1361.361,1565749.371,581095.067,0,131.501,403.353,-403559.23699999996
p7,3,27030,3070.012,1313708.833,279335.567,0,95.951,333.958,-755037.6980000001
p7,3,27031,2910.449,1347941.024,313567.758,0,101.039,333.958,-720805.507
p7,3,27033,899.807,1011391.574,242315.676,0,35.551,172.075,-526760.2220000001
p7,3,27393,2420.035,1546393.424,165411.915,0,11.274,549.956,-1215569.594
p7,3,27395,379.67,1711717.212,330735.703,0,35.603,549.956,-1050245.806
p7,3,27396,1369.615,1889950.607,508969.099,0,58.659,549.956,-872012.4100000001
p7,3,27410,2938.534,1359315.223,324941.958,0,107.695,333.958,-709431.307
p7,3,27411,2916.578,1376913.422,342540.157,0,112.348,333.958,-691833.108
p7,3,27772,2195.122,1400392.733,72734.536,0,9.562,543.642,-1254923.6609999998
p7,3,27790,729.374,1413218.507,378845.242,0,121.43,333.958,-655528.023
p7,3,28152,2266.131,1474324.177,146665.98,0,22.486,543.642,-1180992.217
p7,3,28170,1111.387,1437327.753,402954.487,0,135.165,333.958,-631418.7779999999
p7,4,21718,2174.539,126478.814,42241.075,0,5.978,25.823,-41996.663
p7,4,22074,2044.523,1156920.258,83213.651,0,26.152,386.88,-990492.9560000001
